pos	val	Chromosome	valScaled	Type
75545648.46938775	8.868279097754076e-09	chr15	3.0160984394790985e-06	Minima
45336043.12244898	5.518617180836813e-09	chr15	1.8768796610629657e-06	Minima
102398631.0	4.346857339366764e-09	chr15	1.4783645725834968e-06	Minima
20161372.0	2.7285553474529187e-09	chr15	9.279806639790207e-07	Minima
60440845.79591837	1.5124068741712307e-08	chr15	5.143690182462282e-06	Maxima
35266174.67346939	1.4185827731459598e-08	chr15	4.82459476206723e-06	Maxima
94007073.95918368	2.438718546721789e-08	chr15	8.294072753031768e-06	Maxima
69937755.57142857	5.746259586902262e-09	chr16	1.95430075912777e-06	Minima
143503.0	3.0739369332810677e-09	chr16	1.0454448135122612e-06	Minima
90141355.0	6.3659351311187635e-09	chr16	2.165052182407635e-06	Minima
38714011.0	3.0112947111119043e-10	chr16	1.0241402169330032e-07	Minima
55244228.71428571	1.8621613411654467e-08	chr16	6.3332038304588305e-06	Maxima
24020484.14285714	1.660296904409467e-08	chr16	5.646663628042073e-06	Maxima
82794591.57142857	2.0271549748132023e-08	chr16	6.8943465679432765e-06	Maxima
61203448.02040816	9.724657636852671e-09	chr17	3.307352463727478e-06	Minima
43009876.12244898	7.642240791947214e-09	chr17	2.599123265364183e-06	Minima
23162343.14285714	4.703290976270269e-09	chr17	1.5995875205977039e-06	Minima
81050981.0	3.751103416834271e-09	chr17	1.2757488839862736e-06	Minima
6888.0	2.8412065986309463e-09	chr17	9.662933128185757e-07	Minima
54587603.69387755	1.239542717605497e-08	chr17	4.215680195703843e-06	Maxima
33086109.63265306	1.6118824079593576e-08	chr17	5.4820061047709324e-06	Maxima
72781175.59183674	1.9188931824854612e-08	chr17	6.526148612854555e-06	Maxima
11584615.57142857	2.2769673095181932e-08	chr17	7.743957393855567e-06	Maxima
50987341.20408163	9.435448246278006e-09	chr18	3.2089924570136776e-06	Minima
38268639.653061226	7.59961048775008e-09	chr18	2.5846247146818915e-06	Minima
17600749.63265306	7.1280387178721356e-09	chr18	2.424243330249429e-06	Minima
112535.0	6.005362992561957e-09	chr18	2.0424217315125742e-06	Minima
78014582.0	4.780551729048555e-09	chr18	1.6258638740276025e-06	Minima
46217828.12244898	1.1935829667006861e-08	chr18	4.059371252948586e-06	Maxima
23960100.408163264	1.2689370098096076e-08	chr18	4.315650074717758e-06	Maxima
70065393.53061225	1.627038719179304e-08	chr18	5.533552663144717e-06	Maxima
8061723.469387755	2.476151469498027e-08	chr18	8.421381984874895e-06	Maxima
12260430.959183674	1.8677156760311185e-08	chr19	6.352094102783412e-06	Minima
39859046.26530612	1.2174161053764163e-08	chr19	4.14042766939128e-06	Minima
261033.0	5.716474619144033e-09	chr19	1.94417090261499e-06	Minima
59058083.0	3.79959206154221e-09	chr19	1.2922398541084374e-06	Minima
25459768.714285713	3.429385487996345e-09	chr19	1.1663327354387773e-06	Minima
17060190.14285714	2.3831080834359266e-08	chr19	8.104941773180585e-06	Maxima
33859347.28571428	2.2480597564557953e-08	chr19	7.64564291286146e-06	Maxima
7460671.775510204	2.395918492505996e-08	chr19	8.148509927023545e-06	Maxima
51858444.22448979	2.6345050599145038e-08	chr19	8.959941959900946e-06	Maxima
183263897.32653064	3.008840311141283e-09	chr1	1.0233054764112347e-06	Minima
249170711.0	2.799476925703907e-09	chr1	9.521010664979686e-07	Minima
752721.0	2.7701984206081124e-09	chr1	9.421434577492689e-07	Minima
137636103.24489796	5.681537608352128e-10	chr1	1.932288838172948e-07	Minima
162984877.73469388	4.5933379754171885e-09	chr1	1.562192545695188e-06	Maxima
233961446.30612245	5.7873046496223725e-09	chr1	1.968260169770337e-06	Maxima
15961985.693877552	6.293880016562127e-09	chr1	2.140546264610596e-06	Maxima
69094.0	3.9578543269310185e-09	chr20	1.3460647920029268e-06	Minima
62906514.0	4.0676493060728105e-09	chr20	1.3834060237799087e-06	Minima
28281813.18367347	3.35944021873614e-09	chr20	1.142544375246316e-06	Minima
7763471.959183674	2.2713140694091293e-08	chr20	7.724730745164202e-06	Maxima
53929739.71428572	2.413921942035267e-08	chr20	8.209739592251634e-06	Maxima
31039277.48979592	1.5524069297208955e-08	chr21	5.2797302233682735e-06	Minima
14665973.0	1.7910910673342127e-08	chr21	6.091494092151177e-06	Minima
48094803.0	3.238899917916834e-09	chr21	1.1015486635430699e-06	Minima
41954813.81632653	4.0246408785320965e-08	chr21	1.3687788734883883e-05	Maxima
18077078.102040816	5.265890883574105e-08	chr21	1.7909275408841563e-05	Maxima
23358702.959183674	3.403706648765653e-08	chr22	1.1575993717187587e-05	Minima
17087705.0	2.6157192902285775e-08	chr22	8.896051626715011e-06	Minima
41474919.28571428	1.2437526560813842e-08	chr22	4.229998180881646e-06	Minima
31023256.02040816	1.3027831106355986e-08	chr22	4.43076053838097e-06	Minima
51229805.0	6.920652534313275e-09	chr22	2.3537113659633916e-06	Minima
19178037.653061226	4.056715291222806e-08	chr22	1.3796873693755054e-05	Maxima
26842590.714285716	4.203495921826661e-08	chr22	1.42960740752836e-05	Maxima
45655584.591836736	3.507510654151605e-08	chr22	1.1929030755383126e-05	Maxima
37294253.97959183	4.019816478863206e-08	chr22	1.367138096946246e-05	Maxima
59610761.0	3.5365641867536415e-09	chr2	1.2027841712251352e-06	Minima
148848533.0	2.891605815943815e-09	chr2	9.83434067976677e-07	Minima
193467419.0	3.0483722468911006e-09	chr2	1.0367502731311314e-06	Minima
118913.0	2.9723538492300276e-09	chr2	1.010896444216869e-06	Minima
243043959.0	2.582807934711708e-09	chr2	8.784120228389138e-07	Minima
94314339.0	2.131667534240745e-09	chr2	7.249793395812291e-07	Minima
74483723.0	4.343335303788235e-09	chr2	1.4771667295865527e-06	Maxima
124060263.0	3.7300344686580815e-09	chr2	1.2685833425080217e-06	Maxima
173636803.0	4.054040533361779e-09	chr2	1.3787776852167524e-06	Maxima
14991875.0	5.978036174837655e-09	chr2	2.033127890916706e-06	Maxima
223213343.0	5.934232170087962e-09	chr2	2.0182301651108114e-06	Maxima
161489465.18367347	3.6002571962346495e-09	chr3	1.2244461401803123e-06	Minima
48522597.75510204	3.477200963377861e-09	chr3	1.1825947609221279e-06	Minima
108226.0	3.7120902138977797e-09	chr3	1.2624805081042344e-06	Minima
197800244.0	3.224931122718659e-09	chr3	1.0967978814652609e-06	Minima
88867907.55102041	1.8787872703016967e-09	chr3	6.389748553927709e-07	Minima
145351341.26530612	5.2395911898425774e-09	chr3	1.7819830247781479e-06	Maxima
64660721.67346939	6.433377080784225e-09	chr3	2.1879891645322663e-06	Maxima
12211818.93877551	7.3005733861076985e-09	chr3	2.482922307070661e-06	Maxima
185696651.0612245	7.2502312146863805e-09	chr3	2.4658009531991664e-06	Maxima
120858271.34693877	3.7901165094050116e-09	chr4	1.2890172223329617e-06	Minima
190936728.0	3.964059622672211e-09	chr4	1.3481752107882642e-06	Minima
167596.0	3.719347477326268e-09	chr4	1.2649487007107453e-06	Minima
7954091.183673469	6.661266504392724e-09	chr4	2.2654942731720536e-06	Maxima
179256985.2244898	7.640786467046235e-09	chr4	2.598628650003526e-06	Maxima
18579792.42857143	5.616870932335853e-09	chr5	1.9102957255894276e-06	Minima
48054890.71428572	3.65829621645011e-09	chr5	1.2441851894785103e-06	Minima
157856.0	3.852714812314712e-09	chr5	1.3103068819883285e-06	Minima
180692833.0	3.5754374992538283e-09	chr5	1.2160049704215532e-06	Minima
95951925.42857143	3.1104433030855777e-09	chr5	1.057860616373756e-06	Minima
11211017.857142858	6.499962048930588e-09	chr5	2.210634687559374e-06	Maxima
73845601.71428572	5.867772754973439e-09	chr5	1.9956273426233717e-06	Maxima
33317341.571428575	7.3840733884276104e-09	chr5	2.51132062696086e-06	Maxima
169639671.14285716	8.646367034202305e-09	chr5	2.940626228782709e-06	Maxima
118696653.28571428	4.409643454729062e-09	chr6	1.4997181071844928e-06	Minima
31554935.428571425	5.751690835346942e-09	chr6	1.9561479247139962e-06	Minima
170981684.0	3.5332929507448944e-09	chr6	1.2016716250690666e-06	Minima
183917.0	3.4341784576926607e-09	chr6	1.1679628226588772e-06	Minima
62925953.85714285	2.708777928222043e-09	chr6	9.212543710171455e-07	Minima
108239647.14285713	5.478172600840806e-09	chr6	1.86312447437266e-06	Maxima
42011941.57142857	7.784919624479215e-09	chr6	2.647648283510652e-06	Maxima
157039009.14285713	8.110380077316156e-09	chr6	2.758337263085309e-06	Maxima
14126591.857142856	8.472778804915949e-09	chr6	2.881588936237968e-06	Maxima
87698844.48979592	4.3734823098989965e-09	chr7	1.4874197152090577e-06	Minima
116916379.65306123	3.4792632342313195e-09	chr7	1.183296138476255e-06	Minima
159119486.0	4.254041209732579e-09	chr7	1.4467978412411047e-06	Minima
46239.0	3.1187033234813537e-09	chr7	1.0606698462537759e-06	Minima
61727702.12244898	2.8698954521260014e-09	chr7	9.760503812760618e-07	Minima
77959666.10204081	5.554275753155211e-09	chr7	1.8890071283131575e-06	Maxima
103930808.46938775	5.634428730891318e-09	chr7	1.916267126380956e-06	Maxima
149380307.6122449	8.635672044222118e-09	chr7	2.9369888666480806e-06	Maxima
13031810.18367347	8.794078444953222e-09	chr7	2.9908628249191483e-06	Maxima
113467492.10204083	4.2600990867541e-09	chr8	1.4488581229744338e-06	Minima
86620509.36734694	4.018972403881665e-09	chr8	1.3668510273573703e-06	Minima
113565.0	3.746441949288021e-09	chr8	1.2741635205987492e-06	Minima
47841534.30612245	3.515124746284204e-09	chr8	1.1954926254550486e-06	Minima
146280471.0	3.308016391787623e-09	chr8	1.1250551507302828e-06	Minima
101535499.7755102	7.113679951330813e-09	chr8	2.4193599190621227e-06	Maxima
71705518.95918368	6.967036534937361e-09	chr8	2.369486547411451e-06	Maxima
20994551.571428575	1.0236352565879632e-08	chr8	3.481379719739125e-06	Maxima
131365480.59183675	1.0400102432928378e-08	chr8	3.5370709889274966e-06	Maxima
100795073.0	6.66342924893782e-09	chr9	2.266229821791527e-06	Minima
141027939.0	5.450255371919958e-09	chr9	1.8536298351473255e-06	Minima
212908.0	3.982082824974927e-09	chr9	1.3543048952220126e-06	Minima
54814654.71428571	6.524380429143528e-11	chr9	2.2189393696338828e-08	Minima
132406610.57142857	9.687679046662495e-09	chr9	3.2947760588875613e-06	Maxima
83552416.14285713	9.956394376542145e-09	chr9	3.386166043142723e-06	Maxima
14581788.714285713	1.0855128763665258e-08	chr9	3.6918252756306485e-06	Maxima
2737282.0	5.408279161762319e-09	chrX	1.8393537416058214e-06	Minima
154408041.0	5.639556936871381e-09	chrX	1.918011227337106e-06	Minima
61548392.632653065	2.0626072441951535e-09	chrX	7.014919604921753e-07	Minima
12023246.836734693	8.906986774342737e-09	chrX	3.0292629059632996e-06	Maxima
142026754.5510204	1.1212457960572286e-08	chrX	3.813352803270656e-06	Maxima
