pos	val	Chromosome	valScaled	Type
8251019.959183674	1.1189104266262786e-08	chr12	2.960522843220394e-08	Maxima
128381344.69387756	1.2255505426149016e-08	chr12	3.2426817112362336e-08	Maxima
85694619.26530613	5.574764174890147e-09	chr13	1.4750257297263939e-08	Minima
19020094.0	8.7264735482605e-09	chr13	2.3089358777610823e-08	Minima
115109851.0	9.162254127276457e-09	chr13	2.42423897335369e-08	Minima
58240402.97959184	4.825393431339443e-09	chr13	1.2767498756875512e-08	Minima
73928526.57142857	9.595908035820288e-09	chr13	2.538979373634599e-08	Maxima
26864155.795918368	1.5831275032476857e-08	chr13	4.188793870861554e-08	Maxima
109226804.65306123	1.690945051634766e-08	chr13	4.47406810488796e-08	Maxima
82063898.71428572	8.04085435777687e-09	chr14	2.1275280343024015e-08	Minima
65847482.530612245	7.251531094106863e-09	chr14	1.9186811510155736e-08	Minima
19000058.0	1.1970130363741015e-08	chr14	3.1671743809764075e-08	Minima
107289435.0	7.544575072200305e-09	chr14	1.9962175981313338e-08	Minima
44225594.28571428	5.6608967849014495e-09	chr14	1.4978155396536747e-08	Minima
74856602.63265306	9.380758448103668e-09	chr14	2.4820529875730228e-08	Maxima
55036538.408163264	9.302463340913683e-09	chr14	2.461336900937988e-08	Maxima
22603706.040816326	1.7405243798928455e-08	chr14	4.605249949624306e-08	Maxima
96478490.87755102	1.6863662680753937e-08	chr14	4.4619531106944075e-08	Maxima
75575392.42857143	6.929469682444443e-09	chr15	1.8334669869987728e-08	Minima
20000446.0	1.424335611831075e-08	chr15	3.7686467253259566e-08	Minima
102520821.0	9.82459353170487e-09	chr15	2.599487222910868e-08	Minima
46945874.57142857	4.883519195069856e-09	chr15	1.292129359800715e-08	Minima
60418588.85714286	1.032498779216303e-08	chr15	2.7318864394566946e-08	Maxima
23368624.57142857	2.0462609045595973e-08	chr15	5.4141976041849114e-08	Maxima
95784463.85714285	1.981496734700621e-08	chr15	5.242838217654013e-08	Maxima
20316478.755102042	1.130603759180615e-08	chr16	2.991462208263999e-08	Minima
68195005.44897959	5.7805283541856795e-09	chr16	1.529468832464982e-08	Minima
60179.0	8.842555783629458e-09	chr16	2.3396500530269343e-08	Minima
90292787.0	1.0906158238904964e-08	chr16	2.8856582108550476e-08	Minima
40572778.510204084	6.32507020218134e-10	chr16	1.673549050301674e-09	Minima
23999442.346938774	1.143587586455845e-08	chr16	3.025816090689285e-08	Maxima
55304632.87755102	1.0983231146848807e-08	chr16	2.9060509160378175e-08	Maxima
7426106.183673469	1.734877503180129e-08	chr16	4.590308889908513e-08	Maxima
82926859.81632653	2.281856252283349e-08	chr16	6.037558860005599e-08	Maxima
59650045.28571428	8.169371072940104e-09	chr17	2.161532246071489e-08	Minima
43080602.428571425	6.224051936882051e-09	chr17	1.6468206478411854e-08	Minima
51.0	1.1792771052138976e-08	chr17	3.120246916457297e-08	Minima
81190321.0	9.8926969509991e-09	chr17	2.617506692899177e-08	Minima
24854215.285714284	5.0193062401644645e-09	chr17	1.3280572267013828e-08	Minima
54679212.428571425	9.498226567604654e-09	chr17	2.5131338536421142e-08	Maxima
33138936.714285713	1.0936296252977462e-08	chr17	2.8936324219257187e-08	Maxima
8284772.428571428	1.895162253511759e-08	chr17	5.0144059878392686e-08	Maxima
74562543.85714285	1.9250467000691652e-08	chr17	5.0934771847687355e-08	Maxima
62097407.91836735	1.1895409702478422e-08	chr18	3.147404056269055e-08	Minima
50953643.06122449	9.086851085289932e-09	chr18	2.404288097668091e-08	Minima
35033978.97959184	6.662083082694342e-09	chr18	1.7627192204489484e-08	Minima
78017072.0	9.755964316229194e-09	chr18	2.5813286326168575e-08	Minima
10718.0	1.3378466983899617e-08	chr18	3.53980588352616e-08	Minima
19114314.897959184	6.511821852001955e-09	chr18	1.722961631697494e-08	Minima
58913475.10204082	1.2343728236511698e-08	chr18	3.266024566853313e-08	Maxima
46177743.8367347	9.958791495687477e-09	chr18	2.6349946351603096e-08	Maxima
23890214.12244898	8.503842305214226e-09	chr18	2.250029922023377e-08	Maxima
71649206.36734694	1.7590309419489993e-08	chr18	4.6542164248782e-08	Maxima
6378583.632653061	2.467366477659373e-08	chr18	6.52839999152731e-08	Maxima
13321741.918367347	1.502007632143264e-08	chr19	3.9741589673618586e-08	Minima
39835817.75510204	9.364922281123581e-09	chr19	2.477862899342729e-08	Minima
64704.0	1.798324062950981e-08	chr19	4.7581820145622114e-08	Minima
59118782.0	1.2569296935580175e-08	chr19	3.32570774348804e-08	Minima
25373594.57142857	4.090725580161882e-09	chr19	1.0823642569791048e-08	Minima
15732112.44897959	1.5238848136246453e-08	chr19	4.0320437577612066e-08	Maxima
33809891.428571425	1.194819477290014e-08	chr19	3.161370447415814e-08	Maxima
3680259.795918367	2.8129445787953332e-08	chr19	7.442764392987531e-08	Maxima
54298040.93877551	3.2019531064594644e-08	chr19	8.472041272486891e-08	Maxima
76305761.3877551	3.22432793834324e-09	chr1	8.531242795083176e-09	Minima
45787859.63265306	3.4244062274005387e-09	chr1	9.06062953694471e-09	Minima
188204734.48979592	2.791527618448964e-09	chr1	7.386097300761972e-09	Minima
249240538.0	3.5227691442313433e-09	chr1	9.320887780387328e-09	Minima
11007.0	4.187995734541768e-09	chr1	1.1081009475266682e-08	Minima
132255247.93877551	1.201152536946361e-09	chr1	3.1781270771995084e-09	Minima
106823663.14285713	3.4300971587461072e-09	chr1	9.075687160724797e-09	Maxima
61046810.51020408	3.721451129649515e-09	chr1	9.84658004526363e-09	Maxima
162773149.69387755	4.274484544589944e-09	chr1	1.1309850043499314e-08	Maxima
239067904.08163264	5.751452888008825e-09	chr1	1.5217757607279173e-08	Maxima
15269957.87755102	6.646187064435897e-09	chr1	1.7585132961809737e-08	Maxima
61097.0	1.4774411377330645e-08	chr20	3.909158529303081e-08	Minima
62963101.0	1.2552169465507708e-08	chr20	3.3211759896327286e-08	Minima
29586527.44897959	3.4140466970070004e-09	chr20	9.033219276350767e-09	Minima
5195954.469387755	2.273470558191553e-08	chr20	6.015371168905182e-08	Maxima
57828243.530612245	2.5086227583831898e-08	chr20	6.637559901563583e-08	Maxima
9411244.0	1.9659400769537452e-08	chr21	5.201676888268019e-08	Minima
25210586.448979594	1.8924044078230238e-08	chr21	5.007109009488468e-08	Minima
31530323.42857143	1.6285422361746376e-08	chr21	4.308956621202875e-08	Minima
48119633.0	1.4762900991099845e-08	chr21	3.9061129985296014e-08	Minima
12571112.48979592	1.1505753977035995e-08	chr21	3.0443051263893693e-08	Minima
10201211.122448979	2.0781929978121038e-08	chr21	5.4986866653789625e-08	Maxima
28370454.93877551	2.1733351830695693e-08	chr21	5.750423181641414e-08	Maxima
18100882.346938774	2.910243903985624e-08	chr21	7.700208481451636e-08	Maxima
42589863.14285715	4.1657433192035706e-08	chr21	1.1022131854361675e-07	Maxima
24669454.163265307	3.00341986631888e-08	chr22	7.946742572440836e-08	Minima
41188913.14285714	1.2234400463507105e-08	chr22	3.2370975534234335e-08	Minima
51244236.0	1.8394098240918716e-08	chr22	4.866890747177615e-08	Minima
16050606.0	1.8533373836710578e-08	chr22	4.9037416490043306e-08	Minima
31133590.285714284	1.210121646888972e-08	chr22	3.201858427124022e-08	Minima
26824166.204081632	3.2254760599315114e-08	chr22	8.534280607680132e-08	Maxima
36879489.06122449	2.4309899951267616e-08	chr22	6.432151529692417e-08	Maxima
48371286.6122449	3.863572266297357e-08	chr22	1.0222618074347897e-07	Maxima
19641792.734693877	4.317940933946684e-08	chr22	1.1424831216534247e-07	Maxima
59563440.326530606	4.0913472479085606e-09	chr2	1.0825287439229332e-08	Minima
29786810.163265303	4.924123288911832e-09	chr2	1.3028727888086908e-08	Minima
148893330.81632653	2.8132030833922646e-09	chr2	7.443448369779668e-09	Minima
193558276.0612245	2.839510511374002e-09	chr2	7.51305514046742e-09	Minima
243185993.0	3.4422519301067223e-09	chr2	9.107847445776141e-09	Minima
10180.0	3.834683534270289e-09	chr2	1.0146181436487902e-08	Minima
99265613.87755102	2.4441053219316044e-09	chr2	6.466853346458136e-09	Minima
69488983.71428572	4.1969880043884824e-09	chr2	1.1104802103934796e-08	Maxima
39712353.551020406	5.1245138144841055e-09	chr2	1.3558940775914261e-08	Maxima
129042244.04081632	3.5838802016451236e-09	chr2	9.482581404060456e-09	Maxima
173707189.28571427	3.7941209495978624e-09	chr2	1.0038856975436212e-08	Maxima
233260449.61224487	5.141382941785662e-09	chr2	1.3603574765850377e-08	Maxima
9935723.387755102	5.95006171419373e-09	chr2	1.574325630028759e-08	Maxima
133341258.69387756	4.150796636876872e-09	chr3	1.0982584457710836e-08	Minima
157574179.18367347	3.452399220730472e-09	chr3	9.13469614159086e-09	Minima
197962380.0	4.8311203608045354e-09	chr3	1.2782651628007512e-08	Minima
60196.0	5.731201264708532e-09	chr3	1.5164173877995686e-08	Minima
44487216.89795919	3.4769955510568148e-09	chr3	9.199775522440043e-09	Minima
92953057.87755102	1.6279021574436362e-09	chr3	4.3072630381782685e-09	Minima
121224798.4489796	4.21663667045456e-09	chr3	1.1156790469887222e-08	Maxima
145457718.9387755	4.2781758825383076e-09	chr3	1.131961694713889e-08	Maxima
189884739.8367347	7.09783729851524e-09	chr3	1.8780153406090874e-08	Maxima
8137836.1632653065	8.232026436634207e-09	chr3	2.1781102161263368e-08	Maxima
64681317.30612245	6.332690543938819e-09	chr3	1.6755653149917963e-08	Maxima
74084640.20408162	3.6201259413579515e-09	chr4	9.57848393373193e-09	Minima
120868336.12244898	3.623508912928896e-09	chr4	9.587434931394847e-09	Minima
191043880.0	5.362691734113471e-09	chr4	1.4189135253536164e-08	Minima
10455.0	5.511023924582325e-09	chr4	1.4581607097410256e-08	Minima
93577846.83673468	3.555596918100812e-09	chr4	9.407746721121014e-09	Minima
81881922.85714285	3.649888694916472e-09	chr4	9.657233143400855e-09	Maxima
109172412.14285713	3.798006871825901e-09	chr4	1.0049138729229296e-08	Maxima
183246597.34693876	7.879999459747269e-09	chr4	2.0849674692448035e-08	Maxima
7807737.653061224	8.525679232485333e-09	chr4	2.2558077502099264e-08	Maxima
25847950.285714284	5.187689594485495e-09	chr5	1.3726097444921556e-08	Minima
136581842.9387755	4.465152257283928e-09	chr5	1.1814337360323345e-08	Minima
92288285.87755102	3.3331692649444564e-09	chr5	8.819225841823465e-09	Minima
10042.0	5.851567093752605e-09	chr5	1.5482649582527806e-08	Minima
180875400.0	5.415832434337438e-09	chr5	1.4329740125180934e-08	Minima
47994728.81632653	2.982763024818884e-09	chr5	7.892086677139266e-09	Minima
29539080.040816326	5.251436673667601e-09	chr5	1.3894765713279947e-08	Maxima
118126194.1632653	5.564040424630553e-09	chr5	1.4721883348060299e-08	Maxima
77523766.85714285	4.838596514537551e-09	chr5	1.2802432768105345e-08	Maxima
7392301.510204081	8.297278153140805e-09	chr5	2.1953751546486807e-08	Maxima
169802010.73469388	8.504818391593085e-09	chr5	2.250288184521679e-08	Maxima
24491039.0	7.006558869598463e-09	chr6	1.8538639994944834e-08	Minima
118709702.85714285	3.731986476269597e-09	chr6	9.874455497657116e-09	Minima
63978.0	6.1629076565330955e-09	chr6	1.6306424950241487e-08	Minima
171053405.0	5.635890137303582e-09	chr6	1.491199035804562e-08	Minima
62876420.57142857	2.494103149123614e-09	chr6	6.599142496680497e-09	Minima
34959779.428571425	7.456455322812924e-09	chr6	1.9729020113969422e-08	Maxima
104751382.28571428	4.434118722566447e-09	chr6	1.1732225793346533e-08	Maxima
7043138.285714285	8.706644787601386e-09	chr6	2.303689389973757e-08	Maxima
160584664.57142857	8.689316801157443e-09	chr6	2.2991045815321213e-08	Maxima
87690658.53061225	4.173744781201916e-09	chr7	1.1043302906540253e-08	Minima
61713237.632653065	3.4436415220551745e-09	chr7	9.11152416431254e-09	Minima
159128566.0	6.4250551886494225e-09	chr7	1.7000040577244182e-08	Minima
16863.0	5.439864015335498e-09	chr7	1.4393325236920376e-08	Minima
120162434.65306123	3.3121084937741424e-09	chr7	8.763501189821112e-09	Minima
77949125.69387755	5.107198067743435e-09	chr7	1.3513125076504128e-08	Maxima
103926546.59183674	5.1167518819043925e-09	chr7	1.3538403494141793e-08	Maxima
152634210.7755102	9.593456654811064e-09	chr7	2.5383307632273185e-08	Maxima
9758395.836734693	9.46136789647667e-09	chr7	2.5033814252753356e-08	Maxima
110477163.0	3.7902875363670306e-09	chr8	1.0028714155093033e-08	Minima
86592747.0	3.5130594991346476e-09	chr8	9.295197049990789e-09	Minima
146303787.0	4.4594851388558385e-09	chr8	1.1799342743093634e-08	Minima
11739.0	9.831402781140571e-09	chr8	2.6012888808470052e-08	Minima
47780571.0	2.7098304622461423e-09	chr8	7.1699349597836414e-09	Minima
98534955.0	5.151322528970283e-09	chr8	1.3629873899554025e-08	Maxima
71664987.0	5.170888511021584e-09	chr8	1.368164349203836e-08	Maxima
134361579.0	8.552980393913275e-09	chr8	2.263031359010997e-08	Maxima
8968395.0	1.549827549660471e-08	chr8	4.1006855907641193e-08	Maxima
31694107.877551023	6.5992041015875116e-09	chr9	1.7460820835079257e-08	Minima
123864696.6122449	6.312270913714994e-09	chr9	1.6701624891454034e-08	Minima
100822049.42857143	5.3649105794207845e-09	chr9	1.4195006091863841e-08	Minima
141146682.0	7.163082475489393e-09	chr9	1.8952785488378596e-08	Minima
10468.0	6.854881639825857e-09	chr9	1.8137317518317153e-08	Minima
57617085.95918368	1.0181959545384578e-09	chr9	2.694042624461591e-09	Minima
37454769.673469394	6.85144978693089e-09	chr9	1.81282371856575e-08	Maxima
115223703.91836736	6.6953665444697185e-09	chr9	1.7715256848935207e-08	Maxima
83540064.04081634	7.543644383543222e-09	chr9	1.9959713474070887e-08	Maxima
135386020.20408165	1.0051613086271443e-08	chr9	2.65955428110949e-08	Maxima
8651460.693877552	1.0631127636343287e-08	chr9	2.8128879191415653e-08	Maxima
