pos	val	Chromosome	valScaled
24903140.346938774	1.6424749934980215e-08	chr13	4.3303359602998645e-08
26864155.795918368	1.633801497161859e-08	chr13	4.307468547867592e-08
28825171.24489796	1.5355313214750925e-08	chr13	4.048382182908634e-08
30786186.69387755	1.3961452465595392e-08	chr13	3.680894985257975e-08
32747202.14285714	1.2535178251149668e-08	chr13	3.304862074893292e-08
34708217.591836736	1.1374413259371362e-08	chr13	2.9988298731701046e-08
36669233.04081633	1.0651517034211861e-08	chr13	2.808240455872106e-08
38630248.48979592	1.0329595237485712e-08	chr13	2.723366741612464e-08
40591263.93877551	1.0198428471953664e-08	chr13	2.688785018065491e-08
42552279.3877551	1.0017632621276782e-08	chr13	2.6411187353666154e-08
44513294.8367347	9.626220664856144e-09	chr13	2.5379241493370377e-08
46474310.28571428	8.969862660561542e-09	chr13	2.3648773340077918e-08
48435325.73469388	8.090863680874435e-09	chr13	2.1331318946023818e-08
50396341.18367347	7.098076278459454e-09	chr13	1.871386479504501e-08
52357356.632653065	6.130597189797999e-09	chr13	1.616313525270578e-08
54318372.08163266	5.3466679655330174e-09	chr13	1.409632941176272e-08
56279387.530612245	4.890932648013657e-09	chr13	1.2894796942991444e-08
58240402.97959184	4.790046366203197e-09	chr13	1.2628813292857224e-08
60201418.42857143	4.9022068645229874e-09	chr13	1.2924521076002798e-08
62162433.87755102	5.062833920552076e-09	chr13	1.3348009482020167e-08
64123449.32653061	5.29616380641789e-09	chr13	1.396317671401895e-08
66084464.77551021	5.827116988381462e-09	chr13	1.536301882193185e-08
68045480.22448981	6.84483307314659e-09	chr13	1.8046196694763996e-08
70006495.6734694	8.225121544373217e-09	chr13	2.1685285768388416e-08
71967511.12244898	9.475002319514577e-09	chr13	2.49805588703278e-08
73928526.57142857	1.001675866769278e-08	chr13	2.64088832013062e-08
75889542.02040817	9.611976072653296e-09	chr13	2.5341686054109516e-08
77850557.46938775	8.519626253161443e-09	chr13	2.246173858258149e-08
79811572.91836736	7.242562806857467e-09	chr13	1.9094799185022107e-08
81772588.36734694	6.172207996873694e-09	chr13	1.6272840895062764e-08
83733603.81632653	5.476923810805183e-09	chr13	1.4439745033342466e-08
85694619.26530613	5.2171832600327746e-09	chr13	1.3754946877017167e-08
87655634.71428572	5.447500687850272e-09	chr13	1.4362171853902685e-08
89616650.16326532	6.18055633643407e-09	chr13	1.6294851041427366e-08
91577665.6122449	7.300616389077697e-09	chr13	1.9247855709905382e-08
93538681.06122449	8.574018722275056e-09	chr13	2.2605142692783832e-08
95499696.51020409	9.779532477014033e-09	chr13	2.5783443478760815e-08
97460711.95918368	1.0839035312277402e-08	chr13	2.8576790863495996e-08
99421727.40816326	1.1844260859161271e-08	chr13	3.122703780857289e-08
101382742.85714287	1.2979040174707493e-08	chr13	3.421884937134673e-08
103343758.30612245	1.436066509599771e-08	chr13	3.786146195540048e-08
105304773.75510204	1.584420684893956e-08	chr13	4.177277520327437e-08
107265789.20408164	1.6941810281762876e-08	chr13	4.466657366846793e-08
109226804.65306123	1.6995968287766955e-08	chr13	4.480935962372813e-08
111187820.10204083	1.5538387193869957e-08	chr13	4.0966490873249955e-08
113148835.55102041	1.2621574909850722e-08	chr13	3.327640294318487e-08
115109851.0	8.902110106425342e-09	chr13	2.347014576721405e-08
19000058.0	1.1896278273792586e-08	chr14	3.136418015900836e-08
20801882.020408165	1.5720509996796692e-08	chr14	4.144665216996756e-08
22603706.040816326	1.759861107919743e-08	chr14	4.639820923256695e-08
24405530.06122449	1.722887206114833e-08	chr14	4.542340342296733e-08
26207354.08163265	1.5539509485317315e-08	chr14	4.096944976092354e-08
28009178.102040816	1.392247612643307e-08	chr14	3.670618990570471e-08
29811002.12244898	1.324262110364687e-08	chr14	3.491377256929726e-08
31612826.14285714	1.3344934705371402e-08	chr14	3.5183519305490765e-08
33414650.163265307	1.334367596826549e-08	chr14	3.51802006829389e-08
35216474.18367347	1.2448558583801239e-08	chr14	3.282025059908408e-08
37018298.20408163	1.0614862528808244e-08	chr14	2.798576605677453e-08
38820122.22448979	8.4611805668969e-09	chr14	2.2307648287168992e-08
40621946.24489796	6.690097935880868e-09	chr14	1.763824215550087e-08
42423770.26530612	5.665651405997159e-09	chr14	1.4937319666378557e-08
44225594.28571428	5.4097538282463975e-09	chr14	1.4262653392934869e-08
46027418.30612245	5.789849915050369e-09	chr14	1.5264765303053565e-08
47829242.32653061	6.6250710926504995e-09	chr14	1.74668008375265e-08
49631066.346938774	7.671319242095986e-09	chr14	2.022520264143587e-08
51432890.36734694	8.624014013069311e-09	chr14	2.2736953774492257e-08
53234714.3877551	9.221498011650899e-09	chr14	2.431220238101828e-08
55036538.408163264	9.353538058275687e-09	chr14	2.4660321995844966e-08
56838362.42857143	9.072160396844607e-09	chr14	2.391847824751179e-08
58640186.448979594	8.540763739742186e-09	chr14	2.2517466930722736e-08
60442010.469387755	7.965905955927155e-09	chr14	2.100187165946023e-08
62243834.48979592	7.507948787960148e-09	chr14	1.9794481348755327e-08
64045658.510204084	7.236049669556709e-09	chr14	1.9077627494263045e-08
65847482.530612245	7.17682828087981e-09	chr14	1.8921492082751965e-08
67649306.55102041	7.3575819614935195e-09	chr14	1.939804372963647e-08
69451130.57142857	7.773544670730998e-09	chr14	2.0494716911928656e-08
71252954.59183674	8.357773738560985e-09	chr14	2.2035019291868487e-08
73054778.6122449	8.986772467498598e-09	chr14	2.369335553788984e-08
74856602.63265306	9.468231992972702e-09	chr14	2.4962709107863647e-08
76658426.65306123	9.576240719801905e-09	chr14	2.5247470870244332e-08
78460250.6734694	9.226573551969434e-09	chr14	2.432558389053673e-08
80262074.69387755	8.62651743698079e-09	chr14	2.2743553976401366e-08
82063898.71428572	8.168542564530404e-09	chr14	2.153611698835809e-08
83865722.73469388	8.175453055641857e-09	chr14	2.1554336290497675e-08
85667546.75510204	8.77554536439167e-09	chr14	2.313646162839666e-08
87469370.7755102	9.94221908457355e-09	chr14	2.6212361830494016e-08
89271194.79591838	1.1550939485846107e-08	chr14	3.045370482279265e-08
91073018.81632653	1.3393683272059333e-08	chr14	3.5312043436559725e-08
92874842.8367347	1.5175269573716814e-08	chr14	4.0009142180215163e-08
94676666.85714287	1.6534578710226873e-08	chr14	4.359291986833541e-08
96478490.87755102	1.715693589235414e-08	chr14	4.523374587578466e-08
98280314.89795919	1.6938428725060808e-08	chr14	4.465765829584629e-08
100082138.91836736	1.601505433592199e-08	chr14	4.2223209468353346e-08
101883962.93877551	1.458574475090593e-08	chr14	3.845487770141751e-08
103685786.95918368	1.2714562002306149e-08	chr14	3.35215606179729e-08
105487610.97959185	1.0349939632246786e-08	chr14	2.728730480151752e-08
107289435.0	7.577655273294379e-09	chr14	1.997826040250279e-08
20000446.0	1.4161380453181401e-08	chr15	3.7336053983565796e-08
21684535.285714287	1.850224131221079e-08	chr15	4.87806031857913e-08
23368624.57142857	2.067864007758629e-08	chr15	5.451861312503919e-08
25052713.85714286	2.0488248379158573e-08	chr15	5.4016651133832103e-08
26736803.14285714	1.8818769955395266e-08	chr15	4.961512144115146e-08
28420892.42857143	1.6808926904464277e-08	chr15	4.4316230637663726e-08
30104981.714285716	1.5210647806800328e-08	chr15	4.010241582854459e-08
31789071.0	1.4240796078487287e-08	chr15	3.754543089306709e-08
33473160.285714284	1.3687017833874893e-08	chr15	3.608541119342491e-08
35157249.57142857	1.3134012927163215e-08	chr15	3.462743037591742e-08
36841338.85714286	1.2223967807464829e-08	chr15	3.222812376672973e-08
38525428.14285714	1.0817491922027497e-08	chr15	2.851999236252932e-08
40209517.42857143	9.042361091108249e-09	chr15	2.3839913273473857e-08
41893606.71428572	7.259180469504111e-09	chr15	1.913861115319195e-08
43577696.0	5.8875516919794844e-09	chr15	1.5522353101769634e-08
45261785.28571428	5.1497925023797935e-09	chr15	1.357727316970851e-08
46945874.57142857	4.975778081958458e-09	chr15	1.311848937979131e-08
48629963.85714286	5.170305433951302e-09	chr15	1.3631354897337187e-08
50314053.14285714	5.624266069406181e-09	chr15	1.4828208470178634e-08
51998142.42857143	6.3360532377309206e-09	chr15	1.6704813948665843e-08
53682231.71428572	7.295536032491794e-09	chr15	1.923446150244276e-08
55366321.0	8.407600053687186e-09	chr15	2.2166384874306185e-08
57050410.28571428	9.477887663300264e-09	chr15	2.4988165992507714e-08
58734499.57142857	1.0222470931365986e-08	chr15	2.6951237402365664e-08
60418588.85714286	1.0378366108566146e-08	chr15	2.7362250352054134e-08
62102678.14285714	9.926512506813125e-09	chr15	2.6170951910246544e-08
63786767.428571425	9.192498743629925e-09	chr15	2.4235746682374035e-08
65470856.71428572	8.618388660646263e-09	chr15	2.272212270188335e-08
67154946.0	8.38359945942186e-09	chr15	2.2103108028797344e-08
68839035.28571428	8.278247452372609e-09	chr15	2.182535062827611e-08
70523124.57142857	7.967454680952106e-09	chr15	2.1005954826445853e-08
72207213.85714287	7.367778288853171e-09	chr15	1.9424926040297685e-08
73891303.14285713	6.762782219909971e-09	chr15	1.782987208601783e-08
75575392.42857143	6.551688629266932e-09	chr15	1.7273330178123347e-08
77259481.71428572	6.869269337983324e-09	chr15	1.8110622172641476e-08
78943571.0	7.455091142031817e-09	chr15	1.9655123753756103e-08
80627660.28571428	7.93961344439199e-09	chr15	2.0932552242946717e-08
82311749.57142857	8.265402878745471e-09	chr15	2.1791486295916412e-08
83995838.85714287	8.75795909271935e-09	chr15	2.30900959516395e-08
85679928.14285713	9.77438082401013e-09	chr15	2.5769861300434752e-08
87364017.42857143	1.1393915427427142e-08	chr15	3.003971561169621e-08
89048106.71428572	1.3468415389035473e-08	chr15	3.550907241709958e-08
90732196.0	1.577905080273122e-08	chr15	4.160099324553141e-08
92416285.28571428	1.8004979278890347e-08	chr15	4.746958677878143e-08
94100374.57142857	1.967106764638033e-08	chr15	5.1862178689976246e-08
95784463.85714285	2.0295754211795397e-08	chr15	5.350914604646059e-08
97468553.14285713	1.9574698547444995e-08	chr15	5.160810445674082e-08
99152642.42857143	1.7426403539436674e-08	chr15	4.594418922921055e-08
100836731.71428572	1.4042312982810679e-08	chr15	3.7022136176177945e-08
102520821.0	9.993331847628155e-09	chr15	2.6347119094234304e-08
60179.0	8.643209268480249e-09	chr16	2.2787561488522713e-08
1901660.7959183673	1.1971957950341841e-08	chr16	3.156370735188644e-08
3743142.5918367347	1.4808009002404249e-08	chr16	3.9040870720953526e-08
5584624.387755102	1.6680428648878597e-08	chr16	4.3977448848472885e-08
7426106.183673469	1.7369737536525265e-08	chr16	4.579479101547511e-08
9267587.979591837	1.6961034429001723e-08	chr16	4.4717257554934405e-08
11109069.775510203	1.5805428502781386e-08	chr16	4.167053725900462e-08
12950551.57142857	1.4355942224498566e-08	chr16	3.7849010246625865e-08
14792033.367346939	1.2986913750120858e-08	chr16	3.423960781630546e-08
16633515.163265307	1.1914399126276338e-08	chr16	3.141195524200951e-08
18474996.959183674	1.1233621474575376e-08	chr16	2.961710542219536e-08
20316478.755102042	1.0977102028817077e-08	chr16	2.894079961243833e-08
22157960.551020406	1.1054520854467638e-08	chr16	2.914491201965667e-08
23999442.346938774	1.1132740325096067e-08	chr16	2.9351135303297983e-08
25840924.14285714	1.0731531520085167e-08	chr16	2.8293360346111257e-08
27682405.93877551	9.577763651635941e-09	chr16	2.5251486034257253e-08
29523887.734693877	7.831412749104611e-09	chr16	2.064728436149513e-08
31365369.530612245	5.903757778248003e-09	chr16	1.556507996118734e-08
33206851.326530613	4.124551940723392e-09	chr16	1.0874257239679926e-08
35048333.12244898	2.6398426002874935e-09	chr16	6.959865682466602e-09
36889814.91836735	1.5161872863246883e-09	chr16	3.997382215566238e-09
38731296.71428572	8.089274289966024e-10	chr16	2.1327128564658552e-09
40572778.510204084	5.539152354670251e-10	chr16	1.4603808719135395e-09
42414260.30612245	7.860379117588236e-10	chr16	2.072365332149786e-09
44255742.10204081	1.5752834096798433e-09	chr16	4.153187368821044e-09
46097223.89795918	2.9834257296678714e-09	chr16	7.865712277634264e-09
47938705.69387755	4.939885762294986e-09	chr16	1.302386035764328e-08
49780187.489795916	7.160998335803211e-09	chr16	1.887975690828287e-08
51621669.28571428	9.210695680231935e-09	chr16	2.4283722358866474e-08
53463151.08163265	1.066016300044451e-08	chr16	2.810519938886276e-08
55304632.87755102	1.124300248990129e-08	chr16	2.9641838187181582e-08
57146114.67346939	1.0949944530357534e-08	chr16	2.8869199683893488e-08
58987596.469387755	1.0022735596939824e-08	chr16	2.6424641195645898e-08
60829078.26530612	8.81653284900535e-09	chr16	2.3244523899814777e-08
62670560.06122449	7.615452029954184e-09	chr16	2.007791041555905e-08
64512041.85714286	6.574263093942016e-09	chr16	1.7332847075825908e-08
66353523.653061226	5.829323059056072e-09	chr16	1.5368835060968085e-08
68195005.44897959	5.604908723295467e-09	chr16	1.4777173408889405e-08
70036487.24489796	6.149761719896601e-09	chr16	1.621366196037363e-08
71877969.04081632	7.583080695805271e-09	chr16	1.999256436590664e-08
73719450.8367347	9.845959311287458e-09	chr16	2.5958575831047332e-08
75560932.63265306	1.2764666497872131e-08	chr16	3.365365961478013e-08
77402414.42857143	1.6073198515278777e-08	chr16	4.23765048498645e-08
79243896.2244898	1.937012449192051e-08	chr16	5.1068751107259745e-08
81085378.02040817	2.2100257677460215e-08	chr16	5.8266665204309195e-08
82926859.81632653	2.3583270136128736e-08	chr16	6.217658298373793e-08
84768341.6122449	2.3147759763336655e-08	chr16	6.102837297393517e-08
86609823.40816326	2.0480427565930528e-08	chr16	5.399603179478934e-08
88451305.20408162	1.600686083038227e-08	chr16	4.220160753723109e-08
90292787.0	1.0856381807742719e-08	chr16	2.8622524377489208e-08
51.0	1.145388045024788e-08	chr17	3.019781159227965e-08
1656995.2857142857	1.4812963759004294e-08	chr17	3.905393378782799e-08
3313939.5714285714	1.6997468839079182e-08	chr17	4.481331578216788e-08
4970883.857142857	1.8112341336884637e-08	chr17	4.7752643618212714e-08
6627828.142857143	1.871156366880027e-08	chr17	4.9332475288333136e-08
8284772.428571428	1.9173979272856044e-08	chr17	5.055162013180007e-08
9941716.714285715	1.9402127633737334e-08	chr17	5.1153126428893606e-08
11598661.0	1.8992794998057695e-08	chr17	5.0073933236288083e-08
13255605.285714285	1.7613619612717253e-08	chr17	4.6437778780151865e-08
14912549.57142857	1.5305073919920407e-08	chr17	4.035136743806918e-08
16569493.857142856	1.2522682691967165e-08	chr17	3.301567658266783e-08
18226438.14285714	9.857812064039743e-09	chr17	2.5989825257476926e-08
19883382.42857143	7.672985565399704e-09	chr17	2.022959585274937e-08
21540326.714285713	6.031013632217948e-09	chr17	1.590058619585525e-08
23197271.0	4.937239155175682e-09	chr17	1.3016882657509716e-08
24854215.285714284	4.5316878460740795e-09	chr17	1.194765881878984e-08
26511159.57142857	5.009328498241027e-09	chr17	1.320694404405504e-08
28168103.85714286	6.3888538894306856e-09	chr17	1.684402128009426e-08
29825048.14285714	8.331447984118821e-09	chr17	2.1965612231429692e-08
31481992.42857143	1.0161624324888905e-08	chr17	2.6790817152965845e-08
33138936.714285713	1.1166060849437205e-08	chr17	2.94389838643669e-08
34795881.0	1.1003771146864553e-08	chr17	2.9011111940703684e-08
36452825.28571428	9.885817026489074e-09	chr17	2.606365949936265e-08
38109769.57142857	8.385479679076974e-09	chr17	2.2108065171413233e-08
39766713.85714286	7.081180521763765e-09	chr17	1.8669319640272214e-08
41423658.14285714	6.322627007842695e-09	chr17	1.666941609705386e-08
43080602.428571425	6.209250346207277e-09	chr17	1.637050193587507e-08
44737546.71428572	6.646567111297848e-09	chr17	1.7523474444686656e-08
46394491.0	7.385839527213375e-09	chr17	1.947254395245364e-08
48051435.28571428	8.140033498165295e-09	chr17	2.146095369164787e-08
49708379.57142857	8.778667664524575e-09	chr17	2.314469347886494e-08
51365323.85714286	9.336895158833075e-09	chr17	2.4616443491620976e-08
53022268.14285714	9.760381898788986e-09	chr17	2.573295355478831e-08
54679212.428571425	9.798003001856574e-09	chr17	2.5832140462427474e-08
56336156.71428572	9.308359402110646e-09	chr17	2.454120982658579e-08
57993101.0	8.56575396355553e-09	chr17	2.2583352904794338e-08
59650045.28571428	8.10394724507481e-09	chr17	2.1365813369847653e-08
61306989.57142857	8.297546527473489e-09	chr17	2.1876232059799088e-08
62963933.85714286	9.163699436541339e-09	chr17	2.4159818174718754e-08
64620878.14285714	1.0501051436565677e-08	chr17	2.7685706532355604e-08
66277822.428571425	1.2123334725674053e-08	chr17	3.196280767083818e-08
67934766.71428572	1.3927584355282282e-08	chr17	3.6719657597551927e-08
69591711.0	1.578633115090832e-08	chr17	4.1620187664709544e-08
71248655.28571428	1.749386448226768e-08	chr17	4.612204797763185e-08
72905599.57142857	1.8838925471090172e-08	chr17	4.9668260852562625e-08
74562543.85714285	1.956863442512797e-08	chr17	5.159211658049246e-08
76219488.14285713	1.9244070374611447e-08	chr17	5.073641321518337e-08
77876432.42857143	1.739578135436058e-08	chr17	4.586345475852277e-08
79533376.71428572	1.4024014260142056e-08	chr17	3.697389214377978e-08
81190321.0	9.846865490742261e-09	chr17	2.5960964945947197e-08
10718.0	1.350649920953707e-08	chr18	3.560947926534781e-08
