track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
invs	Hotspot_0.99	7989	25145.9600	15165.0000	35782.0000	6780.5258	0.3177	-1.6541	1.0000e-02	2.0000e-02	114	11812711	4.3769e-01	10390	5567094	2.0627e-01	15	7989	2.9601e-04	13.1579	0.0676	0.1444	0.1435
invs	Coldspot_0.1	1604189	2516104.7000	2005460.0000	3109364.0000	340087.5389	0.6376	-0.6493	1.0000e-02	2.0000e-02	114	11812711	4.3769e-01	103896	558914693	2.0709e+01	475	1604189	5.9439e-02	416.6667	13.5802	0.4572	0.2870
invs	Coldspot_0.01	275729	361692.5600	166091.0000	583130.0000	123665.3198	0.7623	-0.3915	2.5000e-01	2.5000e-01	114	11812711	4.3769e-01	10389	71299683	2.6418e+00	110	275729	1.0216e-02	96.4912	2.3342	1.0588	0.3867
invs	Hotspot_0.9	670867	379369.5800	299840.0000	466124.0000	51308.9926	1.7684	0.8224	1.0000e-02	2.0000e-02	114	11812711	4.3769e-01	103891	80956273	2.9996e+00	513	670867	2.4857e-02	450.0000	5.6792	0.4938	0.8287
invs	Coldspot_0.001	162180	73984.4200	4828.0000	188402.0000	62313.8373	2.1921	1.1323	1.0000e-01	1.5000e-01	114	11812711	4.3769e-01	1038	12194602	4.5184e-01	54	162180	6.0092e-03	47.3684	1.3729	5.2023	1.3299
LFinvs	Hotspot_0.999	0	627.6800	0.0000	2472.0000	924.3171	0.0016	-9.2962	5.3000e-01	5.3000e-01	70	3497573	1.2959e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFinvs	Coldspot_0.001	1197	9960.6500	0.0000	47061.0000	16346.6004	0.1203	-3.0558	4.9000e-01	5.3000e-01	70	3497573	1.2959e-01	1038	12194602	4.5184e-01	1	1197	4.4352e-05	1.4286	0.0342	0.0963	0.0098
LFinvs	Coldspot_0.01	17132	73383.6600	19336.0000	141927.0000	41692.2729	0.2335	-2.0987	4.0000e-02	2.4000e-01	70	3497573	1.2959e-01	10389	71299683	2.6418e+00	5	17132	6.3478e-04	7.1429	0.4898	0.0481	0.0240
LFinvs	Hotspot_0.99	6383	9118.9300	2980.0000	18880.0000	4379.0146	0.7000	-0.5146	3.1000e-01	5.3000e-01	70	3497573	1.2959e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	15.7143	0.1825	0.1059	0.1147
LFinvs	Hotspot_0.9	126221	124627.0100	81552.0000	197258.0000	35342.6327	1.0128	0.0183	3.7000e-01	5.3000e-01	70	3497573	1.2959e-01	103891	80956273	2.9996e+00	211	126221	4.6768e-03	301.4286	3.6088	0.2031	0.1559
LFinvs	Coldspot_0.1	727632	640596.6300	452360.0000	924713.0000	148267.5552	1.1359	0.1838	2.1000e-01	5.3000e-01	70	3497573	1.2959e-01	103896	558914693	2.0709e+01	70	727632	2.6960e-02	100.0000	20.8039	0.0674	0.1302
LFNAHRinvs	Coldspot_0.01	0	50036.3500	0.0000	128474.0000	45755.4363	0.0000	-15.6107	1.4000e-01	2.8000e-01	20	2334528	8.6500e-02	10389	71299683	2.6418e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Coldspot_0.001	0	5048.0700	0.0000	45230.0000	14017.2326	0.0002	-12.3018	8.3000e-01	8.3000e-01	20	2334528	8.6500e-02	1038	12194602	4.5184e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.999	0	362.8500	0.0000	1603.0000	594.0078	0.0027	-8.5072	6.9000e-01	8.2800e-01	20	2334528	8.6500e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Coldspot_0.1	149557	459267.3400	297436.0000	677481.0000	113343.6119	0.3256	-1.6186	1.0000e-02	6.0000e-02	20	2334528	8.6500e-02	103896	558914693	2.0709e+01	26	149557	5.5414e-03	130.0000	6.4063	0.0250	0.0268
LFNAHRinvs	Hotspot_0.99	6383	5547.6900	1014.0000	11440.0000	3416.2181	1.1505	0.2023	3.9000e-01	5.8500e-01	20	2334528	8.6500e-02	10390	5567094	2.0627e-01	11	6383	2.3651e-04	55.0000	0.2734	0.1059	0.1147
LFNAHRinvs	Hotspot_0.9	108440	75787.4900	43898.0000	124782.0000	23115.1879	1.4308	0.5169	6.0000e-02	1.8000e-01	20	2334528	8.6500e-02	103891	80956273	2.9996e+00	187	108440	4.0180e-03	935.0000	4.6451	0.1800	0.1339
LFNHinvs	Hotspot_0.99	0	2915.1400	0.0000	7813.0000	2500.0180	0.0003	-11.5098	1.3000e-01	2.6000e-01	50	1163045	4.3094e-02	10390	5567094	2.0627e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNHinvs	Hotspot_0.999	0	208.8700	0.0000	1484.0000	553.6220	0.0048	-7.7134	8.3000e-01	8.3000e-01	50	1163045	4.3094e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNHinvs	Hotspot_0.9	17781	52660.4700	18629.0000	119440.0000	32656.8972	0.3377	-1.5663	4.0000e-02	1.2000e-01	50	1163045	4.3094e-02	103891	80956273	2.9996e+00	24	17781	6.5883e-04	48.0000	1.5288	0.0231	0.0220
LFNHinvs	Coldspot_0.001	1197	2116.8000	0.0000	11383.0000	3716.0094	0.5657	-0.8219	6.7000e-01	8.0400e-01	50	1163045	4.3094e-02	1038	12194602	4.5184e-01	1	1197	4.4352e-05	2.0000	0.1029	0.0963	0.0098
LFNHinvs	Coldspot_0.01	17132	18395.2500	1581.0000	42429.0000	14615.2660	0.9313	-0.1026	5.6000e-01	8.0400e-01	50	1163045	4.3094e-02	10389	71299683	2.6418e+00	5	17132	6.3478e-04	10.0000	1.4730	0.0481	0.0240
LFNHinvs	Coldspot_0.1	578075	191677.2600	99945.0000	329964.0000	70562.0697	3.0159	1.5926	1.0000e-02	6.0000e-02	50	1163045	4.3094e-02	103896	558914693	2.0709e+01	44	578075	2.1419e-02	88.0000	49.7036	0.0424	0.1034
NAHRinvs	Hotspot_0.999	0	1816.2700	0.0000	4307.0000	1399.7655	0.0006	-10.8276	1.4000e-01	1.6800e-01	38	10479500	3.8829e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRinvs	Hotspot_0.99	7989	22622.4800	12488.0000	33884.0000	6313.8164	0.3532	-1.5016	1.0000e-02	2.0000e-02	38	10479500	3.8829e-01	10390	5567094	2.0627e-01	15	7989	2.9601e-04	39.4737	0.0762	0.1444	0.1435
NAHRinvs	Coldspot_0.1	944897	2210125.1300	1805219.0000	2643438.0000	266672.0423	0.4275	-1.2259	1.0000e-02	2.0000e-02	38	10479500	3.8829e-01	103896	558914693	2.0709e+01	294	944897	3.5011e-02	773.6842	9.0166	0.2830	0.1691
NAHRinvs	Coldspot_0.01	257553	308959.8900	137988.0000	555038.0000	119710.7876	0.8336	-0.2625	3.6000e-01	3.6000e-01	38	10479500	3.8829e-01	10389	71299683	2.6418e+00	104	257553	9.5429e-03	273.6842	2.4577	1.0011	0.3612
NAHRinvs	Hotspot_0.9	649633	333841.8800	255654.0000	432545.0000	49508.3046	1.9459	0.9605	1.0000e-02	2.0000e-02	38	10479500	3.8829e-01	103891	80956273	2.9996e+00	480	649633	2.4070e-02	1263.1579	6.1991	0.4620	0.8024
NAHRinvs	Coldspot_0.001	159939	67738.6300	0.0000	183900.0000	60820.6958	2.3611	1.2395	9.0000e-02	1.3500e-01	38	10479500	3.8829e-01	1038	12194602	4.5184e-01	52	159939	5.9261e-03	136.8421	1.5262	5.0096	1.3116
NAHRno501invs	Hotspot_0.999	0	1016.1600	0.0000	3458.0000	1325.3417	0.0010	-9.9903	4.9000e-01	4.9000e-01	37	4828391	1.7890e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	6383	11978.8100	4704.0000	19058.0000	4706.5727	0.5329	-0.9081	1.6000e-01	3.2000e-01	37	4828391	1.7890e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	29.7297	0.1322	0.1059	0.1147
NAHRno501invs	Hotspot_0.9	155896	169833.7900	109034.0000	238511.0000	40275.0625	0.9179	-0.1235	3.7000e-01	4.6800e-01	37	4828391	1.7890e-01	103891	80956273	2.9996e+00	240	155896	5.7763e-03	648.6486	3.2287	0.2310	0.1926
NAHRno501invs	Coldspot_0.1	898121	972788.3800	643782.0000	1325530.0000	207339.7425	0.9232	-0.1152	3.9000e-01	4.6800e-01	37	4828391	1.7890e-01	103896	558914693	2.0709e+01	282	898121	3.3278e-02	762.1622	18.6008	0.2714	0.1607
NAHRno501invs	Coldspot_0.01	257553	122104.6200	26442.0000	259152.0000	68951.9241	2.1093	1.0767	4.0000e-02	1.2000e-01	37	4828391	1.7890e-01	10389	71299683	2.6418e+00	104	257553	9.5429e-03	281.0811	5.3341	1.0011	0.3612
NAHRno501invs	Coldspot_0.001	159939	21736.7800	0.0000	97152.0000	29816.6631	7.3577	2.8793	1.0000e-02	6.0000e-02	37	4828391	1.7890e-01	1038	12194602	4.5184e-01	52	159939	5.9261e-03	140.5405	3.3125	5.0096	1.3116
NAME	Coldspot_0.001	86047	505728.9200	318436.0000	759578.0000	148525.0041	0.1701	-2.5552	1.0000e-02	1.2000e-02	7089	131998341	4.8909e+00	1038	12194602	4.5184e-01	26	86047	3.1882e-03	0.3668	0.0652	2.5048	0.7056
NAME	Coldspot_0.01	1079518	3023347.8600	2513990.0000	3607796.0000	342273.8353	0.3571	-1.4858	1.0000e-02	1.2000e-02	7089	131998341	4.8909e+00	10389	71299683	2.6418e+00	332	1079518	3.9999e-02	4.6833	0.8178	3.1957	1.5141
NAME	Hotspot_0.99	151704	281686.7500	248892.0000	315408.0000	20170.3634	0.5386	-0.8928	1.0000e-02	1.2000e-02	7089	131998341	4.8909e+00	10390	5567094	2.0627e-01	489	151704	5.6210e-03	6.8980	0.1149	4.7064	2.7250
NAME	Coldspot_0.1	14931244	25203216.2200	23812326.0000	26833866.0000	873494.8879	0.5924	-0.7553	1.0000e-02	1.2000e-02	7089	131998341	4.8909e+00	103896	558914693	2.0709e+01	4321	14931244	5.5324e-01	60.9536	11.3117	4.1590	2.6715
NAME	Hotspot_0.999	15047	24048.1400	16025.0000	33083.0000	5269.2143	0.6257	-0.6764	4.0000e-02	4.0000e-02	7089	131998341	4.8909e+00	1039	446725	1.6552e-02	56	15047	5.5753e-04	0.7900	0.0114	5.3898	3.3683
NAME	Hotspot_0.9	4641205	4274909.1900	4010361.0000	4550357.0000	165633.8105	1.0857	0.1186	1.0000e-02	1.2000e-02	7089	131998341	4.8909e+00	103891	80956273	2.9996e+00	5796	4641205	1.7197e-01	81.7605	3.5161	5.5789	5.7330
NHinvs	Hotspot_0.99	0	3368.8200	0.0000	7775.0000	2488.7741	0.0003	-11.7185	7.0000e-02	1.4000e-01	76	1333211	4.9399e-02	10390	5567094	2.0627e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NHinvs	Hotspot_0.999	0	234.0000	0.0000	1355.0000	531.9586	0.0043	-7.8765	7.7000e-01	7.7000e-01	76	1333211	4.9399e-02	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NHinvs	Hotspot_0.9	21234	56353.1400	26803.0000	118535.0000	27186.4897	0.3768	-1.4081	2.0000e-02	6.0000e-02	76	1333211	4.9399e-02	103891	80956273	2.9996e+00	33	21234	7.8677e-04	43.4211	1.5927	0.0318	0.0262
NHinvs	Coldspot_0.001	2241	3699.3000	0.0000	14873.0000	5938.3671	0.6059	-0.7229	6.8000e-01	7.7000e-01	76	1333211	4.9399e-02	1038	12194602	4.5184e-01	2	2241	8.3034e-05	2.6316	0.1681	0.1927	0.0184
NHinvs	Coldspot_0.01	18176	25888.5300	3848.0000	68038.0000	21540.6872	0.7021	-0.5103	4.6000e-01	6.9000e-01	76	1333211	4.9399e-02	10389	71299683	2.6418e+00	6	18176	6.7346e-04	7.8947	1.3633	0.0578	0.0255
NHinvs	Coldspot_0.1	659292	233473.7700	127758.0000	349069.0000	67936.1449	2.8238	1.4977	1.0000e-02	6.0000e-02	76	1333211	4.9399e-02	103896	558914693	2.0709e+01	181	659292	2.4428e-02	238.1579	49.4514	0.1742	0.1180
no501invs	Hotspot_0.999	0	1399.2900	0.0000	3947.0000	1346.8981	0.0007	-10.4515	2.5000e-01	2.5000e-01	113	6161602	2.2830e-01	1039	446725	1.6552e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
no501invs	Hotspot_0.99	6383	15667.1000	8281.0000	26810.0000	5278.4849	0.4075	-1.2953	3.0000e-02	8.0000e-02	113	6161602	2.2830e-01	10390	5567094	2.0627e-01	11	6383	2.3651e-04	9.7345	0.1036	0.1059	0.1147
no501invs	Hotspot_0.9	177130	225857.3000	157615.0000	305937.0000	47603.8458	0.7843	-0.3506	1.5000e-01	1.8000e-01	113	6161602	2.2830e-01	103891	80956273	2.9996e+00	273	177130	6.5631e-03	241.5929	2.8747	0.2628	0.2188
no501invs	Coldspot_0.1	1557413	1161581.9300	871765.0000	1587929.0000	203379.9763	1.3408	0.4231	4.0000e-02	8.0000e-02	113	6161602	2.2830e-01	103896	558914693	2.0709e+01	463	1557413	5.7706e-02	409.7345	25.2761	0.4456	0.2786
no501invs	Coldspot_0.01	275729	145848.3100	52801.0000	298998.0000	75850.3436	1.8905	0.9188	7.0000e-02	1.0500e-01	113	6161602	2.2830e-01	10389	71299683	2.6418e+00	110	275729	1.0216e-02	97.3451	4.4750	1.0588	0.3867
no501invs	Coldspot_0.001	162180	22573.8900	2361.0000	67015.0000	24742.9050	7.1841	2.8448	1.0000e-02	6.0000e-02	113	6161602	2.2830e-01	1038	12194602	4.5184e-01	54	162180	6.0092e-03	47.7876	2.6321	5.2023	1.3299
