track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
HFinvs	Coldspot_0.001	930807	202634.7500	45907.0000	439683.0000	129101.1480	4.5935	2.1996	1.0000e-02	3.0000e-02	57	9036046	3.1970e-01	834	61111167	2.1621e+00	5	930807	3.2932e-02	8.7719	10.3010	0.5995	1.5231
HFNAHRinvs	Hotspot_0.999	28	1483.2300	0.0000	3666.0000	1163.6507	0.0195	-5.6775	1.0000e-01	1.2000e-01	28	8848961	3.1308e-01	852	441389	1.5617e-02	1	28	9.9066e-07	3.5714	0.0003	0.1174	0.0063
HFNAHRinvs	Hotspot_0.99	10169	25814.4300	13398.0000	39801.0000	7725.7308	0.3940	-1.3439	1.0000e-02	2.0000e-02	28	8848961	3.1308e-01	8518	8057649	2.8508e-01	15	10169	3.5978e-04	53.5714	0.1149	0.1761	0.1262
HFNAHRinvs	Hotspot_0.9	387528	463822.9400	374017.0000	596483.0000	63178.8889	0.8355	-0.2593	1.0000e-01	1.2000e-01	28	8848961	3.1308e-01	85181	147208246	5.2083e+00	198	387528	1.3711e-02	707.1429	4.3794	0.2324	0.2633
HFNAHRinvs	Coldspot_0.1	2622995	2614880.1800	2151335.0000	3029966.0000	254107.2670	1.0031	0.0045	5.0000e-01	5.0000e-01	28	8848961	3.1308e-01	85162	855303584	3.0261e+01	129	2622995	9.2803e-02	460.7143	29.6418	0.1515	0.3067
HFNAHRinvs	Coldspot_0.01	1211309	733080.0100	450170.0000	1099358.0000	199754.1796	1.6524	0.7245	1.0000e-02	2.0000e-02	28	8848961	3.1308e-01	8500	231711737	8.1981e+00	10	1211309	4.2857e-02	35.7143	13.6887	0.1176	0.5228
HFNAHRinvs	Coldspot_0.001	930807	222619.7200	39568.0000	499872.0000	137137.7083	4.1811	2.0639	1.0000e-02	2.0000e-02	28	8848961	3.1308e-01	834	61111167	2.1621e+00	5	930807	3.2932e-02	17.8571	10.5188	0.5995	1.5231
HFNAHRno501invs	Hotspot_0.99	0	10786.2500	2971.0000	19024.0000	4572.5689	0.0001	-13.3970	1.0000e-02	3.0000e-02	27	3197852	1.1314e-01	8518	8057649	2.8508e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNAHRno501invs	Hotspot_0.999	0	593.9100	0.0000	2608.0000	829.2693	0.0017	-9.2165	4.7000e-01	4.7000e-01	27	3197852	1.1314e-01	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNAHRno501invs	Hotspot_0.9	26147	190849.4700	134781.0000	261640.0000	37136.5913	0.1370	-2.8677	1.0000e-02	3.0000e-02	27	3197852	1.1314e-01	85181	147208246	5.2083e+00	10	26147	9.2510e-04	37.0370	0.8176	0.0117	0.0178
HFNAHRno501invs	Coldspot_0.01	181058	211977.8500	89470.0000	365790.0000	82059.8081	0.8541	-0.2275	4.0000e-01	4.7000e-01	27	3197852	1.1314e-01	8500	231711737	8.1981e+00	7	181058	6.4059e-03	25.9259	5.6619	0.0824	0.0781
HFNAHRno501invs	Coldspot_0.1	901679	782774.6400	624628.0000	973611.0000	112069.5562	1.1519	0.2040	1.6000e-01	3.2000e-01	27	3197852	1.1314e-01	85162	855303584	3.0261e+01	32	901679	3.1902e-02	118.5185	28.1964	0.0376	0.1054
HFNAHRno501invs	Coldspot_0.001	79116	66838.4500	896.0000	159544.0000	51652.9474	1.1837	0.2433	2.8000e-01	4.2000e-01	27	3197852	1.1314e-01	834	61111167	2.1621e+00	3	79116	2.7992e-03	11.1111	2.4740	0.3597	0.1295
HFNHinvs	Coldspot_0.01	0	17484.2800	3721.0000	40008.0000	10525.1230	0.0001	-14.0939	1.0000e-02	3.0000e-02	29	187085	6.6192e-03	8500	231711737	8.1981e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNHinvs	Coldspot_0.001	0	5179.0200	0.0000	22766.0000	6911.5782	0.0002	-12.3387	2.2000e-01	3.3000e-01	29	187085	6.6192e-03	834	61111167	2.1621e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNHinvs	Hotspot_0.99	0	387.2400	0.0000	2085.0000	763.1205	0.0026	-8.6008	6.1000e-01	7.3200e-01	29	187085	6.6192e-03	8518	8057649	2.8508e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNHinvs	Hotspot_0.999	0	28.9200	0.0000	187.0000	138.0537	0.0334	-4.9030	9.5000e-01	9.5000e-01	29	187085	6.6192e-03	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFNHinvs	Hotspot_0.9	1345	8357.0500	1797.0000	18029.0000	5215.0153	0.1610	-2.6345	4.0000e-02	8.0000e-02	29	187085	6.6192e-03	85181	147208246	5.2083e+00	1	1345	4.7587e-05	3.4483	0.7189	0.0012	0.0009
HFNHinvs	Coldspot_0.1	118678	61607.0900	35113.0000	91847.0000	17401.7918	1.9264	0.9459	1.0000e-02	3.0000e-02	29	187085	6.6192e-03	85162	855303584	3.0261e+01	10	118678	4.1989e-03	34.4828	63.4353	0.0117	0.0139
HFno501invs	Hotspot_0.99	0	10341.8300	3419.0000	20309.0000	5190.9835	0.0001	-13.3363	1.0000e-02	3.0000e-02	56	3384937	1.1976e-01	8518	8057649	2.8508e-01	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFno501invs	Hotspot_0.999	0	717.7400	0.0000	2072.0000	747.0460	0.0014	-9.4893	3.1000e-01	3.7200e-01	56	3384937	1.1976e-01	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFno501invs	Hotspot_0.9	27492	194078.1800	142125.0000	256844.0000	32960.8743	0.1417	-2.8195	1.0000e-02	3.0000e-02	56	3384937	1.1976e-01	85181	147208246	5.2083e+00	11	27492	9.7268e-04	19.6429	0.8122	0.0129	0.0187
HFno501invs	Coldspot_0.01	181058	267116.5400	141690.0000	441291.0000	87789.6243	0.6778	-0.5610	1.7000e-01	2.5500e-01	56	3384937	1.1976e-01	8500	231711737	8.1981e+00	7	181058	6.4059e-03	12.5000	5.3489	0.0824	0.0781
HFno501invs	Coldspot_0.001	79116	81828.3900	17167.0000	173636.0000	50202.9216	0.9669	-0.0486	5.3000e-01	5.3000e-01	56	3384937	1.1976e-01	834	61111167	2.1621e+00	3	79116	2.7992e-03	5.3571	2.3373	0.3597	0.1295
HFno501invs	Coldspot_0.1	1020357	878188.8400	724560.0000	1076740.0000	106908.9701	1.1619	0.2165	1.2000e-01	2.4000e-01	56	3384937	1.1976e-01	85162	855303584	3.0261e+01	42	1020357	3.6101e-02	75.0000	30.1440	0.0493	0.1193
invs	Hotspot_0.999	266	1844.3600	0.0000	5181.0000	1533.6781	0.1447	-2.7890	1.3000e-01	1.5600e-01	130	12755754	4.5131e-01	852	441389	1.5617e-02	2	266	9.4112e-06	1.5385	0.0021	0.2347	0.0603
invs	Hotspot_0.99	13039	37863.0800	20787.0000	60275.0000	11538.3751	0.3444	-1.5379	1.0000e-02	1.5000e-02	130	12755754	4.5131e-01	8518	8057649	2.8508e-01	21	13039	4.6133e-04	16.1538	0.1022	0.2465	0.1618
invs	Hotspot_0.9	489519	692586.0000	570667.0000	844672.0000	81571.8246	0.7068	-0.5006	1.0000e-02	1.5000e-02	130	12755754	4.5131e-01	85181	147208246	5.2083e+00	253	489519	1.7319e-02	194.6154	3.8376	0.2970	0.3325
invs	Coldspot_0.1	3750952	3528222.4400	3061487.0000	4180492.0000	316827.9835	1.0631	0.0883	2.2000e-01	2.2000e-01	130	12755754	4.5131e-01	85162	855303584	3.0261e+01	226	3750952	1.3271e-01	173.8462	29.4060	0.2654	0.4386
invs	Coldspot_0.01	1732973	915432.6700	598305.0000	1350573.0000	227539.3021	1.8931	0.9207	1.0000e-02	1.5000e-02	130	12755754	4.5131e-01	8500	231711737	8.1981e+00	20	1732973	6.1314e-02	15.3846	13.5858	0.2353	0.7479
invs	Coldspot_0.001	1260859	257584.1900	64059.0000	589576.0000	159627.4072	4.8949	2.2913	1.0000e-02	1.5000e-02	130	12755754	4.5131e-01	834	61111167	2.1621e+00	6	1260859	4.4610e-02	4.6154	9.8846	0.7194	2.0632
LFinvs	Hotspot_0.99	2870	12756.6500	4006.0000	24044.0000	6200.9750	0.2250	-2.1517	4.0000e-02	6.0000e-02	75	3748768	1.3263e-01	8518	8057649	2.8508e-01	6	2870	1.0154e-04	8.0000	0.0766	0.0704	0.0356
LFinvs	Hotspot_0.999	238	791.8600	0.0000	2448.0000	835.1078	0.3014	-1.7301	3.8000e-01	3.8000e-01	75	3748768	1.3263e-01	852	441389	1.5617e-02	1	238	8.4206e-06	1.3333	0.0063	0.1174	0.0539
LFinvs	Hotspot_0.9	100646	215456.2700	140045.0000	296358.0000	47911.5510	0.4671	-1.0981	1.0000e-02	2.0000e-02	75	3748768	1.3263e-01	85181	147208246	5.2083e+00	54	100646	3.5609e-03	72.0000	2.6848	0.0634	0.0684
LFinvs	Coldspot_0.1	1009279	904971.8400	698524.0000	1184706.0000	139131.8601	1.1153	0.1574	1.8000e-01	2.1600e-01	75	3748768	1.3263e-01	85162	855303584	3.0261e+01	87	1009279	3.5709e-02	116.0000	26.9230	0.1022	0.1180
LFinvs	Coldspot_0.01	521664	226222.1900	120024.0000	405686.0000	74681.8975	2.3060	1.2054	1.0000e-02	2.0000e-02	75	3748768	1.3263e-01	8500	231711737	8.1981e+00	10	521664	1.8457e-02	13.3333	13.9156	0.1176	0.2251
LFinvs	Coldspot_0.001	330052	55850.9900	3194.0000	142406.0000	43206.7272	5.9094	2.5630	1.0000e-02	2.0000e-02	75	3748768	1.3263e-01	834	61111167	2.1621e+00	1	330052	1.1677e-02	1.3333	8.8043	0.1199	0.5401
LFNAHRinvs	Coldspot_0.001	0	38997.6800	0.0000	112054.0000	37687.0969	0.0000	-15.2511	2.2000e-01	3.3000e-01	25	2585723	9.1484e-02	834	61111167	2.1621e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.999	0	531.9800	0.0000	1741.0000	667.6572	0.0019	-9.0579	4.2000e-01	4.4000e-01	25	2585723	9.1484e-02	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.99	2520	7809.5200	1133.0000	16607.0000	4260.6731	0.3228	-1.6314	9.0000e-02	2.7000e-01	25	2585723	9.1484e-02	8518	8057649	2.8508e-01	4	2520	8.9159e-05	16.0000	0.0975	0.0470	0.0313
LFNAHRinvs	Hotspot_0.9	74964	145901.4300	91720.0000	219184.0000	39212.8853	0.5138	-0.9607	2.0000e-02	1.2000e-01	25	2585723	9.1484e-02	85181	147208246	5.2083e+00	38	74964	2.6523e-03	152.0000	2.8992	0.0446	0.0509
LFNAHRinvs	Coldspot_0.1	534612	657328.9500	473491.0000	870247.0000	121304.3010	0.8133	-0.2981	1.6000e-01	3.2000e-01	25	2585723	9.1484e-02	85162	855303584	3.0261e+01	63	534612	1.8915e-02	252.0000	20.6755	0.0740	0.0625
LFNAHRinvs	Coldspot_0.01	143154	161389.1400	55316.0000	284892.0000	71474.8407	0.8870	-0.1730	4.4000e-01	4.4000e-01	25	2585723	9.1484e-02	8500	231711737	8.1981e+00	5	143154	5.0649e-03	20.0000	5.5363	0.0588	0.0618
LFNHinvs	Hotspot_0.99	350	3866.0700	163.0000	11118.0000	3931.2842	0.0908	-3.4617	9.0000e-02	1.0800e-01	50	1163045	4.1149e-02	8518	8057649	2.8508e-01	2	350	1.2383e-05	4.0000	0.0301	0.0235	0.0043
LFNHinvs	Hotspot_0.9	25682	76599.4500	35991.0000	131066.0000	30454.0699	0.3353	-1.5765	1.0000e-02	2.0000e-02	50	1163045	4.1149e-02	85181	147208246	5.2083e+00	16	25682	9.0864e-04	32.0000	2.2082	0.0188	0.0174
LFNHinvs	Hotspot_0.999	238	252.2200	0.0000	1172.0000	453.2034	0.9438	-0.0834	6.9000e-01	6.9000e-01	50	1163045	4.1149e-02	852	441389	1.5617e-02	1	238	8.4206e-06	2.0000	0.0205	0.1174	0.0539
LFNHinvs	Coldspot_0.1	474667	242503.3500	151880.0000	452006.0000	78324.6076	1.9574	0.9689	2.0000e-02	3.0000e-02	50	1163045	4.1149e-02	85162	855303584	3.0261e+01	24	474667	1.6794e-02	48.0000	40.8124	0.0282	0.0555
LFNHinvs	Coldspot_0.01	378510	59225.1000	23650.0000	134254.0000	37871.3532	6.3909	2.6760	1.0000e-02	2.0000e-02	50	1163045	4.1149e-02	8500	231711737	8.1981e+00	5	378510	1.3392e-02	10.0000	32.5447	0.0588	0.1634
LFNHinvs	Coldspot_0.001	330052	18864.5400	1293.0000	47491.0000	14807.8784	17.4950	4.1289	1.0000e-02	2.0000e-02	50	1163045	4.1149e-02	834	61111167	2.1621e+00	1	330052	1.1677e-02	2.0000	28.3783	0.1199	0.5401
NAHRinvs	Hotspot_0.999	28	1817.7600	0.0000	4808.0000	1487.6546	0.0159	-5.9708	1.2000e-01	1.4400e-01	52	11417007	4.0394e-01	852	441389	1.5617e-02	1	28	9.9066e-07	1.9231	0.0002	0.1174	0.0063
NAHRinvs	Hotspot_0.99	12689	33671.9000	20321.0000	52820.0000	10307.2961	0.3769	-1.4079	2.0000e-02	6.0000e-02	52	11417007	4.0394e-01	8518	8057649	2.8508e-01	19	12689	4.4894e-04	36.5385	0.1111	0.2231	0.1575
NAHRinvs	Hotspot_0.9	462492	611998.3800	462107.0000	744898.0000	80856.0577	0.7557	-0.4041	6.0000e-02	9.0000e-02	52	11417007	4.0394e-01	85181	147208246	5.2083e+00	236	462492	1.6363e-02	453.8462	4.0509	0.2771	0.3142
NAHRinvs	Coldspot_0.1	3157607	3258686.1300	2798200.0000	3861229.0000	309391.0568	0.9690	-0.0455	3.4000e-01	3.4000e-01	52	11417007	4.0394e-01	85162	855303584	3.0261e+01	192	3157607	1.1172e-01	369.2308	27.6570	0.2255	0.3692
NAHRinvs	Coldspot_0.01	1354463	865029.9600	563130.0000	1277563.0000	218859.3809	1.5658	0.6469	3.0000e-02	6.0000e-02	52	11417007	4.0394e-01	8500	231711737	8.1981e+00	15	1354463	4.7922e-02	28.8462	11.8636	0.1765	0.5845
NAHRinvs	Coldspot_0.001	930807	236813.7400	51273.0000	540624.0000	145887.3865	3.9305	1.9747	1.0000e-02	6.0000e-02	52	11417007	4.0394e-01	834	61111167	2.1621e+00	5	930807	3.2932e-02	9.6154	8.1528	0.5995	1.5231
NAHRno501invs	Hotspot_0.999	0	1153.6500	0.0000	3553.0000	1203.5736	0.0009	-10.1732	2.2000e-01	4.3500e-01	51	5765898	2.0400e-01	852	441389	1.5617e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	2520	16718.1800	7715.0000	32370.0000	7490.1596	0.1508	-2.7294	1.0000e-02	3.0000e-02	51	5765898	2.0400e-01	8518	8057649	2.8508e-01	4	2520	8.9159e-05	7.8431	0.0437	0.0470	0.0313
NAHRno501invs	Hotspot_0.9	101111	321669.1200	242088.0000	421759.0000	57285.4010	0.3143	-1.6696	1.0000e-02	3.0000e-02	51	5765898	2.0400e-01	85181	147208246	5.2083e+00	48	101111	3.5774e-03	94.1176	1.7536	0.0564	0.0687
NAHRno501invs	Coldspot_0.001	79116	115510.0200	14804.0000	274780.0000	81085.2872	0.6849	-0.5460	4.2000e-01	4.5000e-01	51	5765898	2.0400e-01	834	61111167	2.1621e+00	3	79116	2.7992e-03	5.8824	1.3721	0.3597	0.1295
NAHRno501invs	Coldspot_0.01	324212	400566.6200	200534.0000	587721.0000	120803.0235	0.8094	-0.3051	2.9000e-01	4.3500e-01	51	5765898	2.0400e-01	8500	231711737	8.1981e+00	12	324212	1.1471e-02	23.5294	5.6229	0.1412	0.1399
NAHRno501invs	Coldspot_0.1	1436291	1478529.9500	1193221.0000	1805030.0000	188379.1092	0.9714	-0.0418	4.5000e-01	4.5000e-01	51	5765898	2.0400e-01	85162	855303584	3.0261e+01	95	1436291	5.0817e-02	186.2745	24.9101	0.1116	0.1679
NHinvs	Hotspot_0.99	350	4687.9800	502.0000	13359.0000	3786.4607	0.0749	-3.7397	4.0000e-02	4.8000e-02	78	1338747	4.7366e-02	8518	8057649	2.8508e-01	2	350	1.2383e-05	2.5641	0.0261	0.0235	0.0043
NHinvs	Hotspot_0.9	27027	85199.8600	41355.0000	138152.0000	30748.2013	0.3172	-1.6564	1.0000e-02	1.5000e-02	78	1338747	4.7366e-02	85181	147208246	5.2083e+00	17	27027	9.5623e-04	21.7949	2.0188	0.0200	0.0184
NHinvs	Hotspot_0.999	238	349.7700	0.0000	2251.0000	698.8272	0.6814	-0.5535	7.2000e-01	7.2000e-01	78	1338747	4.7366e-02	852	441389	1.5617e-02	1	238	8.4206e-06	1.2821	0.0178	0.1174	0.0539
NHinvs	Coldspot_0.1	593345	296520.0400	199410.0000	463757.0000	80071.7548	2.0010	1.0007	1.0000e-02	1.5000e-02	78	1338747	4.7366e-02	85162	855303584	3.0261e+01	34	593345	2.0993e-02	43.5897	44.3209	0.0399	0.0694
NHinvs	Coldspot_0.01	378510	69665.9500	34477.0000	135608.0000	28392.0412	5.4332	2.4418	1.0000e-02	1.5000e-02	78	1338747	4.7366e-02	8500	231711737	8.1981e+00	5	378510	1.3392e-02	6.4103	28.2735	0.0588	0.1634
NHinvs	Coldspot_0.001	330052	22078.0900	2594.0000	50245.0000	14776.9237	14.9487	3.9019	1.0000e-02	1.5000e-02	78	1338747	4.7366e-02	834	61111167	2.1621e+00	1	330052	1.1677e-02	1.2821	24.6538	0.1199	0.5401
no501invs	Hotspot_0.99	2870	22268.4300	10866.0000	38436.0000	8152.8219	0.1289	-2.9554	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	8518	8057649	2.8508e-01	6	2870	1.0154e-04	4.6512	0.0404	0.0704	0.0356
no501invs	Hotspot_0.999	238	1347.8900	0.0000	4455.0000	1338.8864	0.1772	-2.4967	2.4000e-01	2.4000e-01	129	7104645	2.5137e-01	852	441389	1.5617e-02	1	238	8.4206e-06	0.7752	0.0033	0.1174	0.0539
no501invs	Hotspot_0.9	128138	402333.4400	318332.0000	502240.0000	57409.9686	0.3185	-1.6507	1.0000e-02	3.0000e-02	129	7104645	2.5137e-01	85181	147208246	5.2083e+00	65	128138	4.5336e-03	50.3876	1.8036	0.0763	0.0870
no501invs	Coldspot_0.1	2029636	1774682.6200	1418019.0000	2118214.0000	215263.9818	1.1437	0.1937	1.1000e-01	1.3200e-01	129	7104645	2.5137e-01	85162	855303584	3.0261e+01	129	2029636	7.1810e-02	100.0000	28.5677	0.1515	0.2373
no501invs	Coldspot_0.01	702722	447927.1600	229524.0000	810515.0000	154945.2269	1.5688	0.6497	6.0000e-02	9.0000e-02	129	7104645	2.5137e-01	8500	231711737	8.1981e+00	17	702722	2.4863e-02	13.1783	9.8910	0.2000	0.3033
no501invs	Coldspot_0.001	409168	132349.8800	29780.0000	441767.0000	105989.2459	3.0915	1.6283	4.0000e-02	8.0000e-02	129	7104645	2.5137e-01	834	61111167	2.1621e+00	4	409168	1.4477e-02	3.1008	5.7592	0.4796	0.6695
