track	annotation	observed	expected	CI95low	CI95high	stddev	fold	l2fold	pvalue	qvalue	track_nsegments	track_size	track_density	annotation_nsegments	annotation_size	annotation_density	overlap_nsegments	overlap_size	overlap_density	percent_overlap_nsegments_track	percent_overlap_size_track	percent_overlap_nsegments_annotation	percent_overlap_size_annotation
HFno501invs	Hotspot_0.999	0	582.2100	0.0000	2172.0000	710.1504	0.0017	-9.1879	3.0000e-01	3.0000e-01	45	2693089	1.0056e-01	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
HFno501invs	Hotspot_0.9	18469	166530.2000	122832.0000	228668.0000	29514.3976	0.1109	-3.1725	1.0000e-02	2.0000e-02	45	2693089	1.0056e-01	83376	135028905	5.0418e+00	6	18469	6.8961e-04	13.3333	0.6858	0.0072	0.0137
HFno501invs	Coldspot_0.1	592584	551347.6100	447926.0000	654516.0000	59207.5259	1.0748	0.1041	2.2000e-01	2.6400e-01	45	2693089	1.0056e-01	83358	770018278	2.8751e+01	28	592584	2.2126e-02	62.2222	22.0039	0.0336	0.0770
HFno501invs	Coldspot_0.01	188417	128555.2900	79677.0000	183631.0000	33403.0866	1.4656	0.5515	2.0000e-02	3.0000e-02	45	2693089	1.0056e-01	8321	204658289	7.6416e+00	3	188417	7.0352e-03	6.6667	6.9963	0.0361	0.0921
invs	Hotspot_0.999	266	1951.5300	426.0000	4726.0000	1266.5188	0.1367	-2.8704	4.0000e-02	4.8000e-02	114	11812711	4.4107e-01	834	469549	1.7532e-02	2	266	9.9321e-06	1.7544	0.0023	0.2398	0.0567
invs	Hotspot_0.99	11915	33785.6300	17924.0000	51523.0000	9827.9257	0.3527	-1.5036	1.0000e-02	2.0000e-02	114	11812711	4.4107e-01	8338	7648169	2.8557e-01	20	11915	4.4489e-04	17.5439	0.1009	0.2399	0.1558
invs	Hotspot_0.9	435546	625948.0200	474068.0000	765076.0000	88904.1642	0.6958	-0.5232	3.0000e-02	4.5000e-02	114	11812711	4.4107e-01	83376	135028905	5.0418e+00	245	435546	1.6263e-02	214.9123	3.6871	0.2938	0.3226
invs	Coldspot_0.1	3338565	3127396.2800	2664983.0000	3728897.0000	312897.7454	1.0675	0.0943	1.8000e-01	1.8000e-01	114	11812711	4.4107e-01	83358	770018278	2.8751e+01	214	3338565	1.2466e-01	187.7193	28.2625	0.2567	0.4336
invs	Coldspot_0.01	1749458	813321.0400	521228.0000	1200943.0000	197799.1997	2.1510	1.1050	1.0000e-02	2.0000e-02	114	11812711	4.4107e-01	8321	204658289	7.6416e+00	19	1749458	6.5322e-02	16.6667	14.8100	0.2283	0.8548
invs	Coldspot_0.001	796118	209940.8800	39820.0000	430811.0000	125675.5263	3.7921	1.9230	1.0000e-02	2.0000e-02	114	11812711	4.4107e-01	817	55726189	2.0807e+00	3	796118	2.9726e-02	2.6316	6.7395	0.3672	1.4286
LFinvs	Hotspot_0.99	2654	11234.4600	3223.0000	20907.0000	5740.4836	0.2363	-2.0813	4.0000e-02	6.0000e-02	70	3497573	1.3059e-01	8338	7648169	2.8557e-01	5	2654	9.9097e-05	7.1429	0.0759	0.0600	0.0347
LFinvs	Hotspot_0.999	238	699.1500	0.0000	2584.0000	912.7467	0.3414	-1.5507	4.7000e-01	4.7000e-01	70	3497573	1.3059e-01	834	469549	1.7532e-02	1	238	8.8866e-06	1.4286	0.0068	0.1199	0.0507
LFinvs	Hotspot_0.9	86180	197744.6200	127880.0000	285680.0000	48658.5033	0.4358	-1.1982	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	83376	135028905	5.0418e+00	52	86180	3.2178e-03	74.2857	2.4640	0.0624	0.0638
LFinvs	Coldspot_0.1	898023	781361.8400	585616.0000	1004349.0000	130698.9661	1.1493	0.2008	1.6000e-01	1.9200e-01	70	3497573	1.3059e-01	83358	770018278	2.8751e+01	75	898023	3.3531e-02	107.1429	25.6756	0.0900	0.1166
LFinvs	Coldspot_0.01	473918	199282.1000	100135.0000	351292.0000	73109.6585	2.3781	1.2498	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	8321	204658289	7.6416e+00	11	473918	1.7695e-02	15.7143	13.5499	0.1322	0.2316
LFinvs	Coldspot_0.001	348509	60323.5500	10795.0000	152927.0000	47530.3538	5.7772	2.5304	1.0000e-02	2.0000e-02	70	3497573	1.3059e-01	817	55726189	2.0807e+00	2	348509	1.3013e-02	2.8571	9.9643	0.2448	0.6254
LFNAHRinvs	Coldspot_0.001	0	28407.6000	0.0000	100146.0000	31704.3538	0.0000	-14.7940	2.9000e-01	3.8400e-01	20	2334528	8.7168e-02	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.999	0	414.7800	0.0000	1669.0000	744.2330	0.0024	-8.6997	5.6000e-01	5.6000e-01	20	2334528	8.7168e-02	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
LFNAHRinvs	Hotspot_0.99	2304	6866.9000	1430.0000	15387.0000	4029.6031	0.3356	-1.5751	1.1000e-01	2.2000e-01	20	2334528	8.7168e-02	8338	7648169	2.8557e-01	3	2304	8.6028e-05	15.0000	0.0987	0.0360	0.0301
LFNAHRinvs	Hotspot_0.9	63261	118509.5400	63890.0000	179684.0000	34135.7850	0.5338	-0.9056	5.0000e-02	1.5000e-01	20	2334528	8.7168e-02	83376	135028905	5.0418e+00	36	63261	2.3621e-03	180.0000	2.7098	0.0432	0.0468
LFNAHRinvs	Coldspot_0.1	331795	538396.4000	342591.0000	749461.0000	124891.3649	0.6163	-0.6984	5.0000e-02	1.5000e-01	20	2334528	8.7168e-02	83358	770018278	2.8751e+01	46	331795	1.2389e-02	230.0000	14.2125	0.0552	0.0431
LFNAHRinvs	Coldspot_0.01	85021	121158.1700	24469.0000	254619.0000	71108.7569	0.7017	-0.5110	3.2000e-01	3.8400e-01	20	2334528	8.7168e-02	8321	204658289	7.6416e+00	5	85021	3.1746e-03	25.0000	3.6419	0.0601	0.0415
LFNHinvs	Hotspot_0.99	350	3613.4200	0.0000	10906.0000	3505.4810	0.0971	-3.3642	1.4000e-01	1.6800e-01	50	1163045	4.3426e-02	8338	7648169	2.8557e-01	2	350	1.3069e-05	4.0000	0.0301	0.0240	0.0046
LFNHinvs	Hotspot_0.9	22919	77709.9900	32526.0000	158070.0000	36166.6076	0.2949	-1.7615	1.0000e-02	1.5000e-02	50	1163045	4.3426e-02	83376	135028905	5.0418e+00	16	22919	8.5576e-04	32.0000	1.9706	0.0192	0.0170
LFNHinvs	Hotspot_0.999	238	228.4500	0.0000	1384.0000	492.2554	1.0416	0.0588	2.1000e-01	2.1000e-01	50	1163045	4.3426e-02	834	469549	1.7532e-02	1	238	8.8866e-06	2.0000	0.0205	0.1199	0.0507
LFNHinvs	Coldspot_0.1	566228	230236.3100	155506.0000	389836.0000	68079.7548	2.4593	1.2983	1.0000e-02	1.5000e-02	50	1163045	4.3426e-02	83358	770018278	2.8751e+01	29	566228	2.1142e-02	58.0000	48.6850	0.0348	0.0735
LFNHinvs	Coldspot_0.01	388897	56641.5600	22335.0000	109737.0000	26068.7704	6.8658	2.7794	1.0000e-02	1.5000e-02	50	1163045	4.3426e-02	8321	204658289	7.6416e+00	6	388897	1.4521e-02	12.0000	33.4378	0.0721	0.1900
LFNHinvs	Coldspot_0.001	348509	19524.5900	239.0000	46535.0000	13432.8442	17.8489	4.1578	1.0000e-02	1.5000e-02	50	1163045	4.3426e-02	817	55726189	2.0807e+00	2	348509	1.3013e-02	4.0000	29.9652	0.2448	0.6254
NAHRinvs	Hotspot_0.999	28	1710.8800	19.0000	4578.0000	1264.4869	0.0169	-5.8834	6.0000e-02	8.4000e-02	38	10479500	3.9129e-01	834	469549	1.7532e-02	1	28	1.0455e-06	2.6316	0.0003	0.1199	0.0060
NAHRinvs	Hotspot_0.99	11565	29781.8100	16643.0000	47450.0000	8965.1185	0.3883	-1.3646	2.0000e-02	4.0000e-02	38	10479500	3.9129e-01	8338	7648169	2.8557e-01	18	11565	4.3182e-04	47.3684	0.1104	0.2159	0.1512
NAHRinvs	Hotspot_0.9	412627	533894.9500	411295.0000	650871.0000	70379.6405	0.7729	-0.3717	7.0000e-02	8.4000e-02	38	10479500	3.9129e-01	83376	135028905	5.0418e+00	229	412627	1.5407e-02	602.6316	3.9375	0.2747	0.3056
NAHRinvs	Coldspot_0.1	2653657	2845854.9000	2461590.0000	3324985.0000	271959.6442	0.9325	-0.1009	2.8000e-01	2.8000e-01	38	10479500	3.9129e-01	83358	770018278	2.8751e+01	175	2653657	9.9084e-02	460.5263	25.3224	0.2099	0.3446
NAHRinvs	Coldspot_0.01	1267329	719124.8200	478463.0000	1085918.0000	173103.2334	1.7623	0.8175	1.0000e-02	4.0000e-02	38	10479500	3.9129e-01	8321	204658289	7.6416e+00	12	1267329	4.7320e-02	31.5789	12.0934	0.1442	0.6192
NAHRinvs	Coldspot_0.001	447609	205070.2300	43754.0000	421647.0000	118518.4658	2.1827	1.1261	2.0000e-02	4.0000e-02	38	10479500	3.9129e-01	817	55726189	2.0807e+00	1	447609	1.6713e-02	2.6316	4.2713	0.1224	0.8032
NAHRno501invs	Coldspot_0.001	0	51031.9100	0.0000	191987.0000	58870.5399	0.0000	-15.6391	8.0000e-02	1.6000e-01	37	4828391	1.8029e-01	817	55726189	2.0807e+00	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.999	0	1078.8400	0.0000	3627.0000	1022.5016	0.0009	-10.0766	1.6000e-01	1.9200e-01	37	4828391	1.8029e-01	834	469549	1.7532e-02	0	0	0.0000e+00	0.0000	0.0000	0.0000	0.0000
NAHRno501invs	Hotspot_0.99	2304	16027.2900	5647.0000	31515.0000	7208.9888	0.1438	-2.7978	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	8338	7648169	2.8557e-01	3	2304	8.6028e-05	8.1081	0.0477	0.0360	0.0301
NAHRno501invs	Hotspot_0.9	81730	292689.1000	211944.0000	395303.0000	54470.8367	0.2792	-1.8404	1.0000e-02	3.0000e-02	37	4828391	1.8029e-01	83376	135028905	5.0418e+00	42	81730	3.0517e-03	113.5135	1.6927	0.0504	0.0605
NAHRno501invs	Coldspot_0.1	794316	995914.9700	766762.0000	1252947.0000	157180.2542	0.7976	-0.3263	1.2000e-01	1.8000e-01	37	4828391	1.8029e-01	83358	770018278	2.8751e+01	63	794316	2.9659e-02	170.2703	16.4509	0.0756	0.1032
NAHRno501invs	Coldspot_0.01	180206	220478.9100	88934.0000	416856.0000	101237.5373	0.8173	-0.2910	3.8000e-01	3.8000e-01	37	4828391	1.8029e-01	8321	204658289	7.6416e+00	7	180206	6.7286e-03	18.9189	3.7322	0.0841	0.0881
NAME	Hotspot_0.99	57947	350940.3300	304196.0000	403062.0000	29189.3674	0.1651	-2.5984	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	8338	7648169	2.8557e-01	55	57947	2.1637e-03	0.7875	0.0483	0.6596	0.7577
NAME	Hotspot_0.999	3856	20864.0600	15415.0000	29969.0000	4509.3839	0.1849	-2.4355	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	834	469549	1.7532e-02	5	3856	1.4398e-04	0.0716	0.0032	0.5995	0.8212
NAME	Hotspot_0.9	2504317	6315898.4000	5936492.0000	6672650.0000	209447.1419	0.3965	-1.3346	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	83376	135028905	5.0418e+00	1027	2504317	9.3508e-02	14.7050	2.0864	1.2318	1.8547
NAME	Coldspot_0.1	50118560	32237143.3200	30426230.0000	34177525.0000	1019280.9810	1.5547	0.6366	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	83358	770018278	2.8751e+01	3279	50118560	1.8714e+00	46.9502	41.7540	3.9336	6.5087
NAME	Coldspot_0.01	29597607	8882327.0100	7692497.0000	10370181.0000	805504.9194	3.3322	1.7365	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	8321	204658289	7.6416e+00	902	29597607	1.1051e+00	12.9152	24.6579	10.8400	14.4620
NAME	Coldspot_0.001	16632708	2683006.8200	1938798.0000	3551980.0000	505621.6599	6.1993	2.6321	1.0000e-02	1.0000e-02	6984	120033000	4.4819e+00	817	55726189	2.0807e+00	303	16632708	6.2104e-01	4.3385	13.8568	37.0869	29.8472
NHinvs	Hotspot_0.99	350	4494.2000	176.0000	10650.0000	3071.7561	0.0781	-3.6788	6.0000e-02	7.2000e-02	76	1333211	4.9780e-02	8338	7648169	2.8557e-01	2	350	1.3069e-05	2.6316	0.0263	0.0240	0.0046
NHinvs	Hotspot_0.9	22919	93885.7500	45224.0000	180249.0000	39678.1261	0.2441	-2.0343	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	83376	135028905	5.0418e+00	16	22919	8.5576e-04	21.0526	1.7191	0.0192	0.0170
NHinvs	Hotspot_0.999	238	205.5100	0.0000	1156.0000	387.3462	1.1573	0.2108	2.3000e-01	2.3000e-01	76	1333211	4.9780e-02	834	469549	1.7532e-02	1	238	8.8866e-06	1.3158	0.0179	0.1199	0.0507
NHinvs	Coldspot_0.1	684908	275772.0700	185656.0000	407339.0000	65536.2041	2.4836	1.3124	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	83358	770018278	2.8751e+01	39	684908	2.5573e-02	51.3158	51.3728	0.0468	0.0889
NHinvs	Coldspot_0.01	482129	70322.9900	35033.0000	109559.0000	28789.2330	6.8558	2.7773	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	8321	204658289	7.6416e+00	7	482129	1.8002e-02	9.2105	36.1630	0.0841	0.2356
NHinvs	Coldspot_0.001	348509	22385.4800	2508.0000	42575.0000	15752.7728	15.5679	3.9605	1.0000e-02	1.5000e-02	76	1333211	4.9780e-02	817	55726189	2.0807e+00	2	348509	1.3013e-02	2.6316	26.1406	0.2448	0.6254
no501invs	Hotspot_0.99	2654	20141.1200	9790.0000	35972.0000	7454.7498	0.1318	-2.9234	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	8338	7648169	2.8557e-01	5	2654	9.9097e-05	4.4248	0.0431	0.0600	0.0347
no501invs	Hotspot_0.999	238	1091.5700	0.0000	3298.0000	1029.2707	0.2188	-2.1926	2.7000e-01	2.7000e-01	113	6161602	2.3007e-01	834	469549	1.7532e-02	1	238	8.8866e-06	0.8850	0.0039	0.1199	0.0507
no501invs	Hotspot_0.9	104649	370998.6900	262962.0000	484519.0000	64169.1578	0.2821	-1.8258	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	83376	135028905	5.0418e+00	58	104649	3.9074e-03	51.3274	1.6984	0.0696	0.0775
no501invs	Coldspot_0.1	1479224	1301837.8600	1003719.0000	1726659.0000	206157.5002	1.1363	0.1843	1.5000e-01	1.8000e-01	113	6161602	2.3007e-01	83358	770018278	2.8751e+01	102	1479224	5.5232e-02	90.2655	24.0071	0.1224	0.1921
no501invs	Coldspot_0.01	662335	290068.8300	160825.0000	579607.0000	120887.2962	2.2834	1.1912	1.0000e-02	2.0000e-02	113	6161602	2.3007e-01	8321	204658289	7.6416e+00	14	662335	2.4731e-02	12.3894	10.7494	0.1682	0.3236
no501invs	Coldspot_0.001	348509	74495.8400	11836.0000	212242.0000	89269.0454	4.6782	2.2259	3.0000e-02	4.5000e-02	113	6161602	2.3007e-01	817	55726189	2.0807e+00	2	348509	1.3013e-02	1.7699	5.6561	0.2448	0.6254
