pos	val	Chromosome	valScaled	Type
68101064.71428572	5.7813017163336655e-09	chr16	1.9663753109685385e-06	Minima
90141355.0	6.236405368652838e-09	chr16	2.1211682330060952e-06	Minima
38714011.0	2.999996477059033e-10	chr16	1.0203790244703792e-07	Minima
11163648.142857142	1.4595534783320691e-08	chr16	4.964331677625233e-06	Maxima
24020484.14285714	1.6504627556712783e-08	chr16	5.613665180725524e-06	Maxima
55244228.71428571	1.92059916980334e-08	chr16	6.532471362112168e-06	Maxima
82794591.57142857	1.9758296872685005e-08	chr16	6.720325121151718e-06	Maxima
61203448.02040816	9.739651896100857e-09	chr17	3.312716056975861e-06	Minima
43009876.12244898	7.579867938061258e-09	chr17	2.5781157782676486e-06	Minima
23162343.14285714	4.487463672063557e-09	chr17	1.526306393711267e-06	Minima
81050981.0	3.861965985368613e-09	chr17	1.3135579040917218e-06	Minima
6888.0	2.9779238976965113e-09	chr17	1.0128715499884247e-06	Minima
54587603.69387755	1.2600892655365118e-08	chr17	4.285900551370687e-06	Maxima
33086109.63265306	1.5863974660923772e-08	chr17	5.395761999229071e-06	Maxima
72781175.59183674	1.925400816636698e-08	chr17	6.548803046996265e-06	Maxima
11584615.57142857	2.2649627322828752e-08	chr17	7.703743924040241e-06	Maxima
63706042.75510204	1.299654241827221e-08	chr18	4.420471615768351e-06	Minima
50987341.20408163	9.4647924916587e-09	chr18	3.219229023535695e-06	Minima
38268639.653061226	7.432710553058168e-09	chr18	2.5280636165063564e-06	Minima
17600749.63265306	7.185005874597537e-09	chr18	2.4438126315144717e-06	Minima
112535.0	6.074747277910652e-09	chr18	2.066183993460933e-06	Minima
78014582.0	4.5378832402638375e-09	chr18	1.5434554371210962e-06	Minima
57346691.97959184	1.4666697804007023e-08	chr18	4.988536123924273e-06	Maxima
46217828.12244898	1.2205689707783505e-08	chr18	4.151481460813465e-06	Maxima
23960100.408163264	1.2789215163376681e-08	chr18	4.349954072259829e-06	Maxima
70065393.53061225	1.5710588854260013e-08	chr18	5.343591384707349e-06	Maxima
8061723.469387755	2.5308053583998318e-08	chr18	8.607945784189712e-06	Maxima
12260430.959183674	1.8261570436499428e-08	chr19	6.2112484363846596e-06	Minima
39859046.26530612	1.2339736798937426e-08	chr19	4.197074461055524e-06	Minima
261033.0	5.611337811651689e-09	chr19	1.908566041997467e-06	Minima
25459768.714285713	3.6314038322337123e-09	chr19	1.2351375503697696e-06	Minima
59058083.0	3.6097914233452887e-09	chr19	1.2277865921714308e-06	Minima
17060190.14285714	2.3382377022078888e-08	chr19	7.95297169114575e-06	Maxima
33859347.28571428	2.2732412714337593e-08	chr19	7.731901449448737e-06	Maxima
7460671.775510204	2.377986552666625e-08	chr19	8.08816816075849e-06	Maxima
51858444.22448979	2.665546591779143e-08	chr19	9.066236749938777e-06	Maxima
51450269.97959184	3.971948640449204e-09	chr1	1.3509659461204284e-06	Minima
218752181.6122449	4.727762867943321e-09	chr1	1.6080385760480882e-06	Minima
92008309.16326532	3.2414294584801397e-09	chr1	1.1024968375882634e-06	Minima
188333652.2244898	2.956041640786232e-09	chr1	1.0054288092618722e-06	Minima
249170711.0	2.7961879973634625e-09	chr1	9.510583105025992e-07	Minima
752721.0	2.8644526857336267e-09	chr1	9.742769564768797e-07	Minima
137636103.24489796	5.554805065211865e-10	chr1	1.8893377431964468e-07	Minima
61589779.77551021	4.108166843229106e-09	chr1	1.397297399483975e-06	Maxima
208612671.81632653	5.031630071219816e-09	chr1	1.7113919375666228e-06	Maxima
107217573.85714287	3.881428621328765e-09	chr1	1.3201776670302804e-06	Maxima
162984877.73469388	4.537033776314774e-09	chr1	1.5431665117165844e-06	Maxima
233961446.30612245	5.7455805264592646e-09	chr1	1.954225579075288e-06	Maxima
15961985.693877552	6.404192969101274e-09	chr1	2.178237282710993e-06	Maxima
46235361.755102046	1.9173067109569883e-08	chr20	6.5212728291424135e-06	Minima
14175453.591836736	1.987208493872951e-08	chr20	6.759027485209387e-06	Minima
69094.0	4.093120217643169e-09	chr20	1.3921796397618031e-06	Minima
62906514.0	3.9659756810590705e-09	chr20	1.3489343829095007e-06	Minima
28281813.18367347	3.3938637284123827e-09	chr20	1.1543438090226421e-06	Minima
43670569.10204082	1.9356967594541805e-08	chr20	6.583822301746873e-06	Maxima
18022642.57142857	2.235343957175878e-08	chr20	7.603002549572651e-06	Maxima
7763471.959183674	2.2802776634774528e-08	chr20	7.755834100384293e-06	Maxima
55212136.04081633	2.3293456079100534e-08	chr20	7.92272730061227e-06	Maxima
38543708.71428572	2.7167141945438535e-08	chr21	9.240271449621911e-06	Minima
25581509.326530613	2.42669798516669e-08	chr21	8.253848768569395e-06	Minima
31039277.48979592	1.5861938790920843e-08	chr21	5.3950695454000666e-06	Minima
14665973.0	1.8546148751184274e-08	chr21	6.3080411310908255e-06	Minima
48094803.0	2.9626119163167205e-09	chr21	1.007663535664909e-06	Minima
35814824.63265306	2.985905739350558e-08	chr21	1.01558638777664e-05	Maxima
27628172.387755103	2.7456520450769135e-08	chr21	9.338696817528142e-06	Maxima
41954813.81632653	4.146209398342817e-08	chr21	1.4102366897705232e-05	Maxima
18077078.102040816	5.221662569998744e-08	chr21	1.7760270720424478e-05	Maxima
24055480.51020408	3.473712220501618e-08	chr22	1.1815024164031805e-05	Minima
17087705.0	2.5957976063976146e-08	chr22	8.829001799145857e-06	Minima
41474919.28571428	1.181816441829188e-08	chr22	4.019673747080178e-06	Minima
31023256.02040816	1.2593109957072477e-08	chr22	4.2832534475649595e-06	Minima
51229805.0	7.259285486102529e-09	chr22	2.469077113691399e-06	Minima
19178037.653061226	4.048560835825535e-08	chr22	1.377023802447403e-05	Maxima
26842590.714285716	4.2771744606077913e-08	chr22	1.4547814095712084e-05	Maxima
45655584.591836736	3.482267884629209e-08	chr22	1.184412426559181e-05	Maxima
37294253.97959183	3.9810078507356776e-08	chr22	1.3540472257903452e-05	Maxima
29864837.0	4.933923771279089e-09	chr2	1.6781594122018382e-06	Minima
59610761.0	3.5120433182888525e-09	chr2	1.1945398477688865e-06	Minima
148848533.0	2.8759318693570067e-09	chr2	9.78181333790957e-07	Minima
193467419.0	3.1071435545167763e-09	chr2	1.0568226107236417e-06	Minima
118913.0	3.0313112491109913e-09	chr2	1.0310300158306137e-06	Minima
243043959.0	2.5900029732284997e-09	chr2	8.809292702200312e-07	Minima
94314339.0	2.1129135334192843e-09	chr2	7.18658393937243e-07	Minima
34822491.0	4.9418824722151516e-09	chr2	1.6808663792130635e-06	Maxima
74483723.0	4.200615687019238e-09	chr2	1.4287417234228037e-06	Maxima
124060263.0	3.726361613657174e-09	chr2	1.267435231088958e-06	Maxima
173636803.0	4.1303630429010445e-09	chr2	1.4048469205388813e-06	Maxima
14991875.0	6.018350693787767e-09	chr2	2.0470020071050073e-06	Maxima
223213343.0	5.948282277973409e-09	chr2	2.0231698651936514e-06	Maxima
161489465.18367347	3.578961974720117e-09	chr3	1.2173006722866343e-06	Minima
48522597.75510204	3.3744569430304522e-09	chr3	1.1477430423592317e-06	Minima
108226.0	3.670917092885666e-09	chr3	1.2485770669378722e-06	Minima
197800244.0	3.2743504065024268e-09	chr3	1.1136941323466066e-06	Minima
88867907.55102041	1.9151926681180388e-09	chr3	6.514082404132946e-07	Minima
145351341.26530612	5.258001175354582e-09	chr3	1.788386803451184e-06	Maxima
68695252.65306123	6.310537311932707e-09	chr3	2.1463824892708763e-06	Maxima
12211818.93877551	7.314889975670157e-09	chr3	2.4879896875077557e-06	Maxima
185696651.0612245	7.3755036186671056e-09	chr3	2.5086060083547236e-06	Maxima
148111004.48979592	4.778059967347951e-09	chr4	1.6251459645455902e-06	Minima
23527081.551020406	5.743130740441254e-09	chr4	1.953392341341066e-06	Minima
120858271.34693877	3.860729779920838e-09	chr4	1.3131374375616804e-06	Minima
50779814.69387755	4.203526945200109e-09	chr4	1.429731920179798e-06	Minima
70246052.65306123	3.990859948761688e-09	chr4	1.3573981877830146e-06	Minima
97498785.79591836	3.816509194503939e-09	chr4	1.2980968339628928e-06	Minima
190936728.0	4.116146513471299e-09	chr4	1.4000114987169534e-06	Minima
167596.0	3.6862059999632825e-09	chr4	1.2537772330741904e-06	Minima
140324509.30612245	4.929785136811742e-09	chr4	1.6767517519486597e-06	Maxima
31313576.734693877	5.92000353613675e-09	chr4	2.0135515088958377e-06	Maxima
109178528.57142857	4.0488324589773655e-09	chr4	1.3771161887447897e-06	Maxima
58566309.87755102	4.610304687339043e-09	chr4	1.5680879078864534e-06	Maxima
81925795.42857143	4.479519608269064e-09	chr4	1.5236044051833e-06	Maxima
11847338.775510203	6.642947267056779e-09	chr4	2.259444003951804e-06	Maxima
179256985.2244898	7.91563058296911e-09	chr4	2.6923176323980013e-06	Maxima
154902122.0	6.12633580891428e-09	chr5	2.083730632379305e-06	Minima
132795798.2857143	4.717063717127854e-09	chr5	1.604399508750766e-06	Minima
18579792.42857143	5.489062686951131e-09	chr5	1.8669770023392402e-06	Minima
48054890.71428572	3.6267440816510345e-09	chr5	1.2335526445906504e-06	Minima
157856.0	3.744321001377374e-09	chr5	1.27354369910289e-06	Minima
180692833.0	3.6557914192335447e-09	chr5	1.2434324208545744e-06	Minima
95951925.42857143	3.261265734378205e-09	chr5	1.1092436854611767e-06	Minima
147533347.42857143	6.271944355513873e-09	chr5	2.133255992782226e-06	Maxima
121742636.42857143	5.030376537520485e-09	chr5	1.7109655772348543e-06	Maxima
11211017.857142858	6.332617802511288e-09	chr5	2.1538926545689657e-06	Maxima
73845601.71428572	5.836235035017526e-09	chr5	1.9850596016196086e-06	Maxima
33317341.571428575	7.253736978565342e-09	chr5	2.4671899179058852e-06	Maxima
169639671.14285716	8.797165517402653e-09	chr5	2.9921512366413166e-06	Maxima
139610665.57142857	6.4991184418505485e-09	chr6	2.2105239743861274e-06	Minima
118696653.28571428	4.274882409298416e-09	chr6	1.4540018216293621e-06	Minima
28069266.714285713	5.8659448128773914e-09	chr6	1.995164691536114e-06	Minima
170981684.0	3.4885350219685668e-09	chr6	1.1865440475572246e-06	Minima
183917.0	3.316720432669814e-09	chr6	1.1281053112590053e-06	Minima
62925953.85714285	2.6906221940680395e-09	chr6	9.15152557876645e-07	Minima
136124996.85714284	6.516255093647426e-09	chr6	2.2163526079118337e-06	Maxima
108239647.14285713	5.405002955230137e-09	chr6	1.8383860397475791e-06	Maxima
42011941.57142857	8.154665466008975e-09	chr6	2.7736197881291024e-06	Maxima
157039009.14285713	8.098640184909727e-09	chr6	2.7545640918604954e-06	Maxima
14126591.857142856	8.505551377097304e-09	chr6	2.892965469497269e-06	Maxima
26017381.36734694	7.886207751027307e-09	chr7	2.6823101404614225e-06	Minima
87698844.48979592	4.42270016385995e-09	chr7	1.504278592736361e-06	Minima
120162772.44897959	3.572830792708053e-09	chr7	1.215215293330972e-06	Minima
159119486.0	4.273838908337539e-09	chr7	1.453646899048407e-06	Minima
46239.0	3.161383456844029e-09	chr7	1.0752710519292485e-06	Minima
61727702.12244898	2.7480333875845934e-09	chr7	9.346796400189314e-07	Minima
32510166.959183674	8.014185922673253e-09	chr7	2.725838938890416e-06	Maxima
77959666.10204081	5.6260858551892955e-09	chr7	1.9135822459806474e-06	Maxima
103930808.46938775	5.762176458206098e-09	chr7	1.9598702992526306e-06	Maxima
149380307.6122449	8.688460341380166e-09	chr7	2.9551776994012185e-06	Maxima
13031810.18367347	8.881103751042436e-09	chr7	3.0207008744865892e-06	Maxima
113467492.10204083	4.322192165712111e-09	chr8	1.4700931348913901e-06	Minima
86620509.36734694	4.0400566763854775e-09	chr8	1.3741313104129148e-06	Minima
113565.0	3.856729637991496e-09	chr8	1.3117768823240933e-06	Minima
47841534.30612245	3.473185992460633e-09	chr8	1.1813234321746272e-06	Minima
146280471.0	3.24389706352005e-09	chr8	1.1033361360483303e-06	Minima
98552501.69387756	6.991213928649944e-09	chr8	2.377898808525562e-06	Maxima
71705518.95918368	7.035200892514519e-09	chr8	2.3928599511871524e-06	Maxima
20994551.571428575	1.0246931469862148e-08	chr8	3.485255405127272e-06	Maxima
131365480.59183675	1.0557606289763833e-08	chr8	3.5909242191018672e-06	Maxima
123785282.14285713	8.381015612215993e-09	chr9	2.8506075256620024e-06	Minima
100795073.0	6.440630523400976e-09	chr9	2.1906306693015217e-06	Minima
141027939.0	5.55855438745931e-09	chr9	1.8906129879530753e-06	Minima
212908.0	4.061399806716247e-09	chr9	1.3813906797730427e-06	Minima
54814654.71428571	6.136248952068417e-11	chr9	2.087102357452452e-08	Minima
115163953.7142857	8.956511691364622e-09	chr9	3.0463491314667782e-06	Maxima
83552416.14285713	9.843967506279803e-09	chr9	3.348196585491605e-06	Maxima
132406610.57142857	9.904386297826182e-09	chr9	3.36874663214973e-06	Maxima
14581788.714285713	1.098613394178679e-08	chr9	3.7366779327723663e-06	Maxima
77025000.69387755	2.3388845989455266e-09	chrX	7.955171959936502e-07	Minima
104882895.20408164	4.296850085916234e-09	chrX	1.4614736158826488e-06	Minima
21309211.673469387	8.254076412122388e-09	chrX	2.8074321092410003e-06	Minima
129645468.10204081	6.67448604814783e-09	chrX	2.270171186776439e-06	Minima
2737282.0	5.307743419500889e-09	chrX	1.8053054708379981e-06	Minima
154408041.0	5.652102543634855e-09	chrX	1.9224312174307917e-06	Minima
61548392.632653065	2.0566643192738397e-09	chrX	6.995265320514516e-07	Minima
70834357.46938775	2.775042698918604e-09	chrX	9.438662290570732e-07	Maxima
95596930.36734694	4.804741935850189e-09	chrX	1.6342212155332025e-06	Maxima
12023246.836734693	8.79093279644012e-09	chrX	2.9900313215733564e-06	Maxima
120359503.26530613	7.24685972498838e-09	chrX	2.4648507800603715e-06	Maxima
36785819.73469388	9.044004177495818e-09	chrX	3.076107665628311e-06	Maxima
142026754.5510204	1.1169600874511958e-08	chrX	3.799079942664125e-06	Maxima
