pos	val	Chromosome	valScaled
118904320.04081632	1.0861698647291214e-08	chr10	3.694354161601957e-06
121665840.36734693	1.1566685794279327e-08	chr10	3.934139142287363e-06
124427360.69387755	1.1563285525831629e-08	chr10	3.932982620062043e-06
127188881.02040815	1.0754124947570168e-08	chr10	3.6577654697086794e-06
129950401.34693877	9.095176779741625e-09	chr10	3.0935128360538362e-06
132711921.67346938	6.767661431428671e-09	chr10	2.3018626262243817e-06
135473442.0	4.2819103588988225e-09	chr10	1.4563922152221973e-06
241489.0	4.0924307593757534e-09	chr11	1.3919451365683168e-06
2990535.551020408	5.9664657586001975e-09	chr11	2.0293545531975613e-06
5739582.102040816	7.4806157551051e-09	chr11	2.544357456751004e-06
8488628.653061224	8.419054173332799e-09	chr11	2.8635454574834002e-06
11237675.204081632	8.878514709313295e-09	chr11	3.019820272161188e-06
13986721.75510204	9.125786988178972e-09	chr11	3.103924186488072e-06
16735768.306122448	9.326276212783597e-09	chr11	3.1721159330395346e-06
19484814.85714286	9.311115425691098e-09	chr11	3.166959343936199e-06
22233861.408163264	8.779559275335256e-09	chr11	2.986162882907338e-06
24982907.95918367	7.830760155940577e-09	chr11	2.66345093065352e-06
27731954.51020408	7.066687261129618e-09	chr11	2.4035693071271586e-06
30481001.06122449	6.995387921891607e-09	chr11	2.379318495243411e-06
33230047.612244897	7.4607707276161e-09	chr11	2.537607632227988e-06
35979094.1632653	7.850751345945145e-09	chr11	2.6702504689565983e-06
38728140.71428572	7.757245856291992e-09	chr11	2.6384467515040882e-06
41477187.26530612	7.154392124138828e-09	chr11	2.4334000763440535e-06
44226233.81632653	6.088245335157891e-09	chr11	2.0707750436809937e-06
46975280.367346935	4.664483594948369e-09	chr11	1.5865156031574394e-06
49724326.91836734	3.323270469065238e-09	chr11	1.1303331537909938e-06
52473373.469387755	2.706195400304261e-09	chr11	9.204494217592218e-07
55222420.02040816	3.1288550100748456e-09	chr11	1.0642072573429248e-06
57971466.57142857	4.305927891145716e-09	chr11	1.4645612201899281e-06
60720513.12244898	5.6142750579219326e-09	chr11	1.909565077998602e-06
63469559.67346939	6.59427001317011e-09	chr11	2.2428875682310972e-06
66218606.22448979	7.186952744929885e-09	chr11	2.444474814175579e-06
68967652.7755102	7.536578035321103e-09	chr11	2.563391724734519e-06
71716699.3265306	7.704034471272863e-09	chr11	2.6203481365384587e-06
74465745.87755102	7.605358335492263e-09	chr11	2.5867857440702448e-06
77214792.42857143	7.123506130153705e-09	chr11	2.4228949238702637e-06
79963838.97959183	6.28045481742668e-09	chr11	2.13615062845623e-06
82712885.53061225	5.350805927987806e-09	chr11	1.819952181504873e-06
85461932.08163264	4.746916639957583e-09	chr11	1.6145532860993482e-06
88210978.63265306	4.7472398574541825e-09	chr11	1.6146632210130702e-06
90960025.18367347	5.319054419675924e-09	chr11	1.8091526444639152e-06
93709071.73469387	6.127256174160468e-09	chr11	2.0840436732109334e-06
96458118.28571428	6.726666524928335e-09	chr11	2.2879191622826926e-06
99207164.83673468	6.881190243910766e-09	chr11	2.3404768112128e-06
101956211.3877551	6.757887849465321e-09	chr11	2.2985383696442137e-06
104705257.93877551	6.788317000896469e-09	chr11	2.308888137749013e-06
107454304.48979591	7.32724814899367e-09	chr11	2.492193032723829e-06
110203351.04081632	8.414782835065443e-09	chr11	2.862092661119219e-06
112952397.59183674	9.791441562900106e-09	chr11	3.3303311075568763e-06
115701444.14285713	1.10617392759386e-08	chr11	3.7623933286725002e-06
118450490.69387755	1.1853018188286134e-08	chr11	4.031528446276597e-06
121199537.24489796	1.1933808680803998e-08	chr11	4.059007453192857e-06
123948583.79591836	1.1272324782009555e-08	chr11	3.8340190905343715e-06
126697630.34693877	9.974802815375542e-09	chr11	3.392697172769716e-06
129446676.89795917	8.168797923873634e-09	chr11	2.778426614963595e-06
132195723.44897959	6.020229572691484e-09	chr11	2.0476410640630853e-06
134944770.0	3.8488862273827285e-09	chr11	1.309109128636149e-06
191619.0	2.691770829218637e-09	chr12	9.155432394069073e-07
2917180.93877551	4.631072300660577e-09	chr12	1.5751515285218946e-06
5642742.87755102	6.714442478494305e-09	chr12	2.283761437208407e-06
8368304.816326531	8.405992804160214e-09	chr12	2.859102936554964e-06
11093866.75510204	9.345625734748722e-09	chr12	3.178697222883614e-06
13819428.69387755	9.57474219805161e-09	chr12	3.2566258588346433e-06
16544990.632653061	9.485322383499724e-09	chr12	3.2262117887387268e-06
19270552.57142857	9.46404978224608e-09	chr12	3.2189764082037406e-06
21996114.51020408	9.530128072955227e-09	chr12	3.2414514018672554e-06
24721676.44897959	9.353079697127546e-09	chr12	3.1812325148143562e-06
27447238.3877551	8.59110646549818e-09	chr12	2.92206504288295e-06
30172800.32653061	7.189336263284768e-09	chr12	2.445285512505514e-06
32898362.265306123	5.48495105140711e-09	chr12	1.8655785251418606e-06
35623924.20408163	4.0935996214889635e-09	chr12	1.392342697829451e-06
38349486.14285714	3.543957225584039e-09	chr12	1.205394621046762e-06
41075048.08163265	3.9192215632720415e-09	chr12	1.3330320572026818e-06
43800610.02040816	4.8845679962281e-09	chr12	1.6613721932888752e-06
46526171.95918367	5.997640647013504e-09	chr12	2.039957966391675e-06
49251733.89795918	6.8919671435352006e-09	chr12	2.3441423229591256e-06
51977295.83673469	7.283088748753058e-09	chr12	2.4771732398396436e-06
54702857.7755102	7.060946210589822e-09	chr12	2.4016166223176835e-06
57428419.71428571	6.4580359311414696e-09	chr12	2.196550713910429e-06
60153981.65306122	5.958120526183688e-09	chr12	2.0265161164936343e-06
62879543.59183673	5.888487722416497e-09	chr12	2.0028321378881802e-06
65605105.530612245	6.133746815337942e-09	chr12	2.0862513138410153e-06
68330667.46938775	6.3184871088882365e-09	chr12	2.1490864278002216e-06
71056229.40816326	6.222688104062567e-09	chr12	2.1165026245068664e-06
73781791.34693877	5.9126512424276175e-09	chr12	2.01105079719837e-06
76507353.28571428	5.500518589895825e-09	chr12	1.87087346127195e-06
79232915.2244898	4.9918354341381655e-09	chr12	1.69785671735052e-06
81958477.1632653	4.468809611801659e-09	chr12	1.519961648989731e-06
84684039.10204081	4.253185403700746e-09	chr12	1.446622089828016e-06
87409601.04081632	4.704583527256838e-09	chr12	1.6001546624440543e-06
90135162.97959183	5.827702775550033e-09	chr12	1.9821575520143695e-06
92860724.91836734	7.1550681224852196e-09	chr12	2.4336300014584695e-06
95586286.85714285	8.128823642723273e-09	chr12	2.764830292995878e-06
98311848.79591836	8.582972545466271e-09	chr12	2.91929847917171e-06
101037410.73469387	8.726868232805565e-09	chr12	2.9682412503367957e-06
103762972.67346938	8.754799261396982e-09	chr12	2.977741340061735e-06
106488534.61224489	8.747713670498008e-09	chr12	2.975331341121877e-06
109214096.5510204	8.886063486230543e-09	chr12	3.0223878130518746e-06
111939658.48979591	9.349642797277709e-09	chr12	3.180063533269612e-06
114665220.42857142	9.939542891838902e-09	chr12	3.3807043298926177e-06
117390782.36734693	1.0213128238282006e-08	chr12	3.473758022137841e-06
120116344.30612244	1.013896593019492e-08	chr12	3.448533437990143e-06
122841906.24489795	1.016600669697667e-08	chr12	3.4577307258672083e-06
125567468.18367346	1.0375083289626939e-08	chr12	3.5288432659249927e-06
128293030.12244897	1.0019339264555302e-08	chr12	3.4078452100807355e-06
131018592.06122449	8.361264801699958e-09	chr12	2.8438897468509393e-06
133744154.0	5.686214986874119e-09	chr12	1.93403377157409e-06
19260565.0	8.083012589023639e-09	chr13	2.74924872860357e-06
21215959.14285714	1.1670455519321732e-08	chr13	3.969434000670707e-06
23171353.285714287	1.4439941764287157e-08	chr13	4.911410331153693e-06
25126747.42857143	1.5762642825935317e-08	chr13	5.361296332444463e-06
27082141.57142857	1.5710911521632742e-08	chr13	5.3437011325092325e-06
29037535.714285716	1.4770687085040111e-08	chr13	5.023905659171173e-06
30992929.85714286	1.342393860453964e-08	chr13	4.565840487678975e-06
32948324.0	1.2025748236987042e-08	chr13	4.090278554797703e-06
34903718.14285714	1.0856460239922836e-08	chr13	3.6925724391762147e-06
36859112.28571428	1.0100677986841818e-08	chr13	3.4355106846014745e-06
38814506.42857143	9.785530194261949e-09	chr13	3.3283204930076886e-06
40769900.57142857	9.796730256422277e-09	chr13	3.332129933648221e-06
42725294.71428572	9.933144664234866e-09	chr13	3.378528121590085e-06
44680688.85714286	9.93805096349389e-09	chr13	3.380196885166964e-06
46636083.0	9.572391994017731e-09	chr13	3.255826491596137e-06
48591477.14285715	8.75440045201826e-09	chr13	2.9776056943275085e-06
50546871.28571428	7.623244143918453e-09	chr13	2.592869185798707e-06
52502265.42857143	6.450457039854384e-09	chr13	2.1939729303172748e-06
54457659.571428575	5.5161538317871735e-09	chr13	1.876191425139725e-06
56413053.71428572	5.018369967571351e-09	chr13	1.7068818217286e-06
58368447.85714286	4.979039507566784e-09	chr13	1.6935044805489285e-06
60323842.0	5.226452190588774e-09	chr13	1.777656150083909e-06
62279236.14285714	5.5636544213328474e-09	chr13	1.8923476458529897e-06
64234630.28571429	5.987790024703038e-09	chr13	2.0366075063293243e-06
66190024.42857143	6.709169274134232e-09	chr13	2.281967879395286e-06
68145418.57142857	7.925907373683333e-09	chr13	2.695813043730599e-06
70100812.71428572	9.535377227202888e-09	chr13	3.2432367795940236e-06
72056206.85714287	1.1034768405271124e-08	chr13	3.753219814332985e-06
74011601.0	1.1776644719071988e-08	chr13	4.005551787101136e-06
75966995.14285715	1.1427435381617756e-08	chr13	3.8867763532590225e-06
77922389.2857143	1.0193222191957085e-08	chr13	3.4669874434770298e-06
79877783.42857143	8.602658728909305e-09	chr13	2.925994276587059e-06
81833177.57142857	7.139582113153858e-09	chr13	2.4283627955749593e-06
83788571.71428572	6.09395226375636e-09	chr13	2.072716122705772e-06
85743965.85714287	5.630515823040023e-09	chr13	1.9150889965080317e-06
87699360.0	5.8420432019953474e-09	chr13	1.9870351145244107e-06
89654754.14285715	6.685253744052327e-09	chr13	2.273833568091498e-06
91610148.28571428	7.928816318193674e-09	chr13	2.6968024535463766e-06
93565542.42857143	9.265288139505458e-09	chr13	3.1513722584413287e-06
95520936.57142858	1.0521678346137608e-08	chr13	3.5787041647288392e-06
97476330.71428572	1.1754323129916904e-08	chr13	3.997959617729982e-06
99431724.85714287	1.3138980675760149e-08	chr13	4.4689186760679965e-06
101387119.0	1.4744113941575978e-08	chr13	5.014867422489101e-06
103342513.14285715	1.632260379368009e-08	chr13	5.55175403143784e-06
105297907.28571428	1.7290112010139203e-08	chr13	5.88082944790147e-06
107253301.42857143	1.7006392666880963e-08	chr13	5.784328912347168e-06
109208695.57142858	1.519162954276436e-08	chr13	5.167079445425718e-06
111164089.71428572	1.213120331608736e-08	chr13	4.126146647164037e-06
113119483.85714287	8.538674572667264e-09	chr13	2.9042315540548585e-06
115074878.0	5.218803621165001e-09	chr13	1.7750546670932108e-06
19035752.0	9.7079214166721e-09	chr14	3.3019236724203854e-06
20836765.979591835	1.3592257591406503e-08	chr14	4.623090276114535e-06
22637779.959183674	1.574293979419375e-08	chr14	5.3545948044722435e-06
24438793.93877551	1.5543070467958143e-08	chr14	5.286613901932728e-06
26239807.91836735	1.3834603858795686e-08	chr14	4.7055187222122555e-06
28040821.897959184	1.218717378262385e-08	chr14	4.145183699534059e-06
29841835.87755102	1.1657081836819914e-08	chr14	3.964885253627457e-06
31642849.85714286	1.208139097462922e-08	chr14	4.109204137807003e-06
33443863.836734693	1.237603611383093e-08	chr14	4.209420828727359e-06
35244877.81632653	1.1555969764006671e-08	chr14	3.930494333835279e-06
37045891.79591837	9.569348660666498e-09	chr14	3.2547913725418925e-06
38846905.77551021	7.195300112270702e-09	chr14	2.447313977024353e-06
40647919.75510204	5.2910091113317826e-09	chr14	1.7996136851391297e-06
42448933.73469388	4.271743560625041e-09	chr14	1.4529342152598911e-06
44249947.71428572	4.162001024780929e-09	chr14	1.415607844204517e-06
46050961.69387755	4.847137392590163e-09	chr14	1.6486410440633742e-06
47851975.67346939	6.146210923164078e-09	chr14	2.090490690214215e-06
49652989.653061226	7.747571251396166e-09	chr14	2.635156159671322e-06
51454003.63265306	9.254962702166398e-09	chr14	3.1478603010907696e-06
53255017.6122449	1.0362003636746218e-08	chr14	3.5243945262184967e-06
55056031.591836736	1.0936658185420076e-08	chr14	3.719849905005516e-06
56857045.57142857	1.096912976211346e-08	chr14	3.7308943565583027e-06
58658059.551020406	1.0548830044028115e-08	chr14	3.587939183242391e-06
60459073.530612245	9.8774282389117e-09	chr14	3.3595774754300057e-06
62260087.51020408	9.204276329277662e-09	chr14	3.1306205102717974e-06
64061101.489795916	8.749393561167633e-09	chr14	2.9759027168604142e-06
65862115.469387755	8.689535131640468e-09	chr14	2.9555432643096123e-06
67663129.44897959	9.104632342745076e-09	chr14	3.096728925881627e-06
69464143.42857143	9.886426082823328e-09	chr14	3.3626378827548455e-06
71265157.40816326	1.0772526305703254e-08	chr14	3.664024263678723e-06
73066171.3877551	1.1471662068993227e-08	chr14	3.901819032297093e-06
74867185.36734694	1.1708064630221142e-08	chr14	3.982225864989281e-06
76668199.34693877	1.1270705373786032e-08	chr14	3.833468286493109e-06
78469213.3265306	1.0218486914673354e-08	chr14	3.475580651274398e-06
80270227.30612245	9.015461784035125e-09	chr14	3.0663996343628796e-06
82071241.28571428	8.314449005055768e-09	chr14	2.827966442515451e-06
83872255.26530612	8.575234541639841e-09	chr14	2.9166665771491114e-06
85673269.24489796	9.8774206146594e-09	chr14	3.3595748822179193e-06
87474283.2244898	1.1975701089089875e-08	chr14	4.073256181491819e-06
89275297.20408162	1.4458793500515272e-08	chr14	4.917822310757374e-06
91076311.18367347	1.6908193463648455e-08	chr14	5.750928737392168e-06
92877325.1632653	1.894043135943371e-08	chr14	6.442147189630467e-06
94678339.14285713	2.0133145038784906e-08	chr14	6.847821006221719e-06
96479353.12244898	2.0071692822629462e-08	chr14	6.826919464219342e-06
98280367.10204081	1.858474226329033e-08	chr14	6.321167816583559e-06
100081381.08163264	1.58742134016489e-08	chr14	5.399244468742886e-06
101882395.06122449	1.2409583921481849e-08	chr14	4.220831335208193e-06
103683409.04081632	8.777492702800693e-09	chr14	2.9854599863263118e-06
105484423.02040815	5.548773285448424e-09	chr14	1.8872861736036474e-06
107285437.0	3.1043424494013636e-09	chr14	1.0558698799698024e-06
20161372.0	2.5714420028195342e-09	chr15	8.746161878467845e-07
21839683.408163264	5.177088739837364e-09	chr15	1.7608663204599776e-06
23517994.81632653	8.47271943438076e-09	chr15	2.881798447823492e-06
25196306.224489797	1.146918171582353e-08	chr15	3.900975397857189e-06
26874617.63265306	1.3228986671976274e-08	chr15	4.4995321222229485e-06
28552929.040816326	1.3675013025234373e-08	chr15	4.6512376121146375e-06
30231240.448979594	1.3570562422738847e-08	chr15	4.615711169102207e-06
31909551.85714286	1.3658171943438436e-08	chr15	4.6455095098500606e-06
33587863.26530612	1.4004764539716162e-08	chr15	4.763394920044015e-06
35266174.67346939	1.416929507834087e-08	chr15	4.81935615592588e-06
36944486.08163265	1.3685079484221027e-08	chr15	4.654661484002228e-06
38622797.48979592	1.2308246095750296e-08	chr15	4.18636363081166e-06
40301108.89795919	1.0168011885049836e-08	chr15	3.4584127439514373e-06
41979420.30612245	7.871661509006442e-09	chr15	2.677362574570442e-06
43657731.71428572	6.200663142866172e-09	chr15	2.109011346236564e-06
45336043.12244898	5.513046893126269e-09	chr15	1.875134672218798e-06
47014354.530612245	5.564509324667042e-09	chr15	1.8926384213378385e-06
48692665.93877551	5.953781184128103e-09	chr15	2.025040190222593e-06
50370977.346938774	6.572251506081214e-09	chr15	2.235398485175344e-06
52049288.75510204	7.571312960299343e-09	chr15	2.5752060015629686e-06
53727600.1632653	9.070912586779236e-09	chr15	3.085259935180834e-06
55405911.571428575	1.0981615433346382e-08	chr15	3.7351410672227756e-06
57084222.97959184	1.293990420615372e-08	chr15	4.401207445269768e-06
58762534.3877551	1.4346707332737771e-08	chr15	4.8796988078106136e-06
60440845.79591837	1.4711865096005316e-08	chr15	5.003898727747184e-06
62119157.20408163	1.415504181149608e-08	chr15	4.814508238726704e-06
63797468.6122449	1.344910002867161e-08	chr15	4.574398560865526e-06
65475780.02040816	1.3356294758758108e-08	chr15	4.5428330068709816e-06
67154091.42857143	1.386636404658543e-08	chr15	4.716321211375731e-06
68832402.8367347	1.41695052072179e-08	chr15	4.8194276263759946e-06
70510714.24489796	1.3446593403406547e-08	chr15	4.573545990583449e-06
72189025.65306123	1.1706925528020572e-08	chr15	3.981838425870242e-06
73867337.06122449	9.857717201411406e-09	chr15	3.3528732244851627e-06
75545648.46938775	8.936697892681776e-09	chr15	3.0396099286958224e-06
77223959.87755102	9.204123380373417e-09	chr15	3.1305684882594714e-06
78902271.28571428	9.910514088311783e-09	chr15	3.3708308575565498e-06
80580582.69387755	1.0044618880081029e-08	chr15	3.416443483320848e-06
82258894.10204083	9.44207751964514e-09	chr15	3.2115030541349607e-06
83937205.51020408	9.06008913894652e-09	chr15	3.0815785911441305e-06
85615516.91836736	1.0069666553961016e-08	chr15	3.4249628670049144e-06
87293828.3265306	1.2829887800297312e-08	chr15	4.3637879236996805e-06
88972139.73469388	1.6757565569384587e-08	chr15	5.699696162626724e-06
90650451.14285715	2.0818653600701444e-08	chr15	7.080980799249278e-06
92328762.55102041	2.3867094767938792e-08	chr15	8.11783715830419e-06
94007073.95918368	2.480851756226684e-08	chr15	8.438040225153233e-06
95685385.36734694	2.3017295601283895e-08	chr15	7.828797737325562e-06
97363696.7755102	1.8820751808422473e-08	chr15	6.4014409739919684e-06
99042008.18367347	1.3437442436107766e-08	chr15	4.57043350189998e-06
100720319.59183674	8.31622290268562e-09	chr15	2.8285697925349932e-06
102398631.0	4.432299794839466e-09	chr15	1.5075436839353202e-06
143503.0	3.3254654234195994e-09	chr16	1.1310797164619794e-06
1980193.857142857	5.753006991108486e-09	chr16	1.9567515182928783e-06
3816884.714285714	8.603778195461426e-09	chr16	2.926375037096985e-06
5653575.571428571	1.1336047028965655e-08	chr16	3.855692730714731e-06
7490266.428571428	1.3422045253250446e-08	chr16	4.565196508275593e-06
9326957.285714285	1.4525249489360389e-08	chr16	4.940425769656922e-06
11163648.142857142	1.4595534783320691e-08	chr16	4.964331677625233e-06
13000339.0	1.3962568706397248e-08	chr16	4.749042988777457e-06
14837029.857142856	1.3257728284672998e-08	chr16	4.509307913277857e-06
16673720.714285713	1.3039206864925532e-08	chr16	4.434982934961086e-06
18510411.57142857	1.3480903837776234e-08	chr16	4.585215886804666e-06
20347102.42857143	1.4450169859835057e-08	chr16	4.914889179958071e-06
22183793.285714284	1.5651238864891967e-08	chr16	5.3234048662508134e-06
24020484.14285714	1.6504627556712783e-08	chr16	5.613665180725524e-06
25857175.0	1.6174625823929287e-08	chr16	5.501422766860671e-06
27693865.857142854	1.4137384759187484e-08	chr16	4.808502603070981e-06
29530556.714285713	1.0737153086258678e-08	chr16	3.6519928858337005e-06
31367247.57142857	6.995813236538815e-09	chr16	2.379463156128225e-06
33203938.428571425	3.88631399842426e-09	chr16	1.321839314419866e-06
35040629.28571428	1.8319937976460092e-09	chr16	6.231100797526158e-07
36877320.14285714	7.370254442219382e-10	chr16	2.5068206230771207e-07
38714011.0	2.999996477059033e-10	chr16	1.0203790244703792e-07
40550701.85714286	3.0940311211945747e-10	chr16	1.0523627215124194e-07
42387392.71428571	8.042317447396352e-10	chr16	2.735407222711189e-07
44224083.57142857	2.0724780166765803e-09	chr16	7.049051934107132e-07
46060774.428571425	4.448221558323052e-09	chr16	1.5129591014584622e-06
47897465.28571428	7.960452422578788e-09	chr16	2.707562738625835e-06
49734156.14285714	1.2100588272102207e-08	chr16	4.115733652030685e-06
51570847.0	1.594677402774641e-08	chr16	5.423924278015501e-06
53407537.85714285	1.8532385716229928e-08	chr16	6.303359954866834e-06
55244228.71428571	1.92059916980334e-08	chr16	6.532471362112168e-06
57080919.57142857	1.7906026991320722e-08	chr16	6.090318603125677e-06
58917610.428571425	1.5251801786477492e-08	chr16	5.1875456345728425e-06
60754301.28571428	1.2243694599611672e-08	chr16	4.164407940809449e-06
62590992.14285714	9.679946028918399e-09	chr16	3.2924084949581486e-06
64427683.0	7.805545941285196e-09	chr16	2.6548749019982907e-06
66264373.85714285	6.512559176311311e-09	chr16	2.2150955275936445e-06
68101064.71428572	5.7813017163336655e-09	chr16	1.9663753109685385e-06
69937755.57142857	5.822922379052263e-09	chr16	1.980531611333346e-06
71774446.42857142	6.84050224758651e-09	chr16	2.3266377356290516e-06
73611137.28571428	8.801025478553728e-09	chr16	2.993464112647654e-06
75447828.14285713	1.1458712975385762e-08	chr16	3.897414699290704e-06
77284519.0	1.4442648621240808e-08	chr16	4.912331005587436e-06
79121209.85714285	1.724635673523475e-08	chr16	5.865947108850791e-06
80957900.71428572	1.9236651619574938e-08	chr16	6.542899621302513e-06
82794591.57142857	1.9758296872685005e-08	chr16	6.720325121151718e-06
84631282.42857142	1.8329412866988905e-08	chr16	6.23432346116216e-06
86467973.28571428	1.498467475382428e-08	chr16	5.096688587548721e-06
88304664.14285713	1.0531166005996049e-08	chr16	3.5819311715553115e-06
90141355.0	6.236405368652838e-09	chr16	2.1211682330060952e-06
6888.0	2.9779238976965113e-09	chr17	1.0128715499884247e-06
1660849.081632653	5.5703818690909775e-09	chr17	1.8946358307335752e-06
3314810.163265306	9.086727230332005e-09	chr17	3.090638918351021e-06
4968771.244897959	1.3097066966049827e-08	chr17	4.454662702584961e-06
6622732.326530612	1.6930095430796e-08	chr17	5.758378182097484e-06
8276693.408163265	1.9996755407624347e-08	chr17	6.801431245481761e-06
9930654.489795918	2.197869943594746e-08	chr17	7.475543408492624e-06
11584615.57142857	2.2649627322828752e-08	chr17	7.703743924040241e-06
13238576.653061224	2.167379099789589e-08	chr17	7.371835895183525e-06
14892537.734693877	1.892237375803618e-08	chr17	6.436005316518553e-06
16546498.81632653	1.499067046985741e-08	chr17	5.098727890902465e-06
18200459.897959184	1.0993135400504328e-08	chr17	3.7390593161075475e-06
19854420.979591835	7.76885726664928e-09	chr17	2.6423961026662303e-06
21508382.06122449	5.581733581051088e-09	chr17	1.8984968515262669e-06
23162343.14285714	4.487463672063557e-09	chr17	1.526306393711267e-06
24816304.224489797	4.593969684513145e-09	chr17	1.562531936612597e-06
26470265.30612245	5.966328482376646e-09	chr17	2.0293078618830406e-06
28124226.3877551	8.472772391903458e-09	chr17	2.8818164600930932e-06
29778187.469387755	1.1615654121889327e-08	chr17	3.95079457996495e-06
31432148.551020406	1.4434319654400128e-08	chr17	4.909498101240805e-06
33086109.63265306	1.5863974660923772e-08	chr17	5.395761999229071e-06
34740070.71428572	1.542935593950049e-08	chr17	5.247936549974809e-06
36394031.79591837	1.3548892235604257e-08	chr17	4.6083405589773044e-06
38047992.87755102	1.1161161265207012e-08	chr17	3.796209405856717e-06
39701953.95918367	9.120851279133054e-09	chr17	3.1022454198562256e-06
41355915.04081632	7.884155828466372e-09	chr17	2.681612226728181e-06
43009876.12244898	7.579867938061258e-09	chr17	2.5781157782676486e-06
44663837.20408163	8.129580876252235e-09	chr17	2.7650878483681887e-06
46317798.28571428	9.173846663323545e-09	chr17	3.1202705671639776e-06
47971759.367346935	1.0154276562409215e-08	chr17	3.453740993426396e-06
49625720.448979594	1.0820189698015865e-08	chr17	3.680235857966516e-06
51279681.530612245	1.1452404506650359e-08	chr17	3.895269020379626e-06
52933642.6122449	1.2213884238239166e-08	chr17	4.1542686397506e-06
54587603.69387755	1.2600892655365118e-08	chr17	4.285900551370687e-06
56241564.7755102	1.2054598128894195e-08	chr17	4.100091174507562e-06
57895525.85714286	1.0847543872411069e-08	chr17	3.6895397441537206e-06
59549486.93877551	9.871924395873477e-09	chr17	3.357705471234959e-06
61203448.02040816	9.739651896100857e-09	chr17	3.312716056975861e-06
62857409.10204081	1.0419643416165995e-08	chr17	3.543999356539063e-06
64511370.18367347	1.1599475960075613e-08	chr17	3.945291954513408e-06
66165331.26530612	1.3155472990399865e-08	chr17	4.474528153296393e-06
67819292.34693877	1.517033387029029e-08	chr17	5.1598362177517186e-06
69473253.42857143	1.7424041956601927e-08	chr17	5.926382604101499e-06
71127214.51020408	1.908477559644217e-08	chr17	6.49124252453266e-06
72781175.59183674	1.925400816636698e-08	chr17	6.548803046996265e-06
74435136.67346938	1.7679573552003675e-08	chr17	6.013295732843905e-06
76089097.75510204	1.4710082403568658e-08	chr17	5.003292386378666e-06
77743058.8367347	1.092327719207291e-08	chr17	3.715298671348265e-06
79397019.91836734	7.052796379883933e-09	chr17	2.398844646960757e-06
81050981.0	3.861965985368613e-09	chr17	1.3135579040917218e-06
112535.0	6.074747277910652e-09	chr18	2.066183993460933e-06
1702372.693877551	1.0457229173729391e-08	chr18	3.556783277763569e-06
