pos	val	Chromosome	valScaled	Type
233260449.61224487	5.1819963614897895e-09	chr2	1.3698240427197834e-08	Maxima
9935723.387755102	5.98443372375737e-09	chr2	1.581942677109323e-08	Maxima
161612999.26530612	3.470000172135713e-09	chr3	9.172699732785508e-09	Minima
197962380.0	4.8043711927229385e-09	chr3	1.2700015034457045e-08	Minima
60196.0	5.6624296573642535e-09	chr3	1.4968231823762123e-08	Minima
44487216.89795919	3.5425243386049787e-09	chr3	9.36441223116953e-09	Minima
92953057.87755102	1.6773461050122215e-09	chr3	4.43394565014237e-09	Minima
145457718.9387755	4.364418100722736e-09	chr3	1.1537030190296472e-08	Maxima
189884739.8367347	7.053625479041474e-09	chr3	1.8645759463161867e-08	Maxima
8137836.1632653065	8.127557199769158e-09	chr3	2.148462191822789e-08	Maxima
64681317.30612245	6.296053126776612e-09	chr3	1.6643170596168056e-08	Maxima
191043880.0	5.295142647201422e-09	chr4	1.3997334621211657e-08	Minima
10455.0	5.606392358877751e-09	chr4	1.4820101193400568e-08	Minima
93577846.83673468	3.5651204490215127e-09	chr4	9.424143448949893e-09	Minima
183246597.34693876	7.844868925852125e-09	chr4	2.073735548422526e-08	Maxima
7807737.653061224	8.685071691044932e-09	chr4	2.2958371996459683e-08	Maxima
136581842.9387755	4.40715929790967e-09	chr5	1.1650013518413778e-08	Minima
92288285.87755102	3.2557321096764417e-09	chr5	8.606297282708696e-09	Minima
10042.0	5.8333099567517124e-09	chr5	1.5419941794590434e-08	Minima
180875400.0	5.384539176964405e-09	chr5	1.4233648017174452e-08	Minima
47994728.81632653	3.015855719714475e-09	chr5	7.972201032289367e-09	Minima
118126194.1632653	5.4896145467832594e-09	chr5	1.451140731655412e-08	Maxima
77523766.85714285	5.016451062181176e-09	chr5	1.3260633151288848e-08	Maxima
7392301.510204081	8.281551539828009e-09	chr5	2.1891695051321975e-08	Maxima
169802010.73469388	8.478941993684877e-09	chr5	2.2413482738217945e-08	Maxima
24491039.0	7.0345150672461755e-09	chr6	1.8595242442852826e-08	Minima
118709702.85714285	3.733341094166097e-09	chr6	9.868822812126127e-09	Minima
63978.0	6.138629815627576e-09	chr6	1.6227033220813913e-08	Minima
171053405.0	5.692575145298905e-09	chr6	1.5047919286415093e-08	Minima
62876420.57142857	2.5198273491023965e-09	chr6	6.660985159995313e-09	Minima
34959779.428571425	7.485402918801195e-09	chr6	1.9787132549569858e-08	Maxima
104751382.28571428	4.389678857774168e-09	chr6	1.1603805212763695e-08	Maxima
7043138.285714285	8.62797965499893e-09	chr6	2.2807453242049064e-08	Maxima
160584664.57142857	8.725519538669372e-09	chr6	2.306529301740825e-08	Maxima
87690658.53061225	4.022721650639712e-09	chr7	1.0633779821164292e-08	Minima
120162434.65306123	3.4675965953224037e-09	chr7	9.166346047684795e-09	Minima
159128566.0	6.32641139240619e-09	chr7	1.672342052159007e-08	Minima
16863.0	5.497424001456204e-09	chr7	1.4532051056968586e-08	Minima
61713237.632653065	3.3143208356764624e-09	chr7	8.761172431027166e-09	Minima
74701948.08163266	5.037610757330433e-09	chr7	1.331656730702751e-08	Maxima
103926546.59183674	5.151514093097523e-09	chr7	1.3617662709253703e-08	Maxima
152634210.7755102	9.609151283646752e-09	chr7	2.5401110962352664e-08	Maxima
9758395.836734693	9.450303397090085e-09	chr7	2.4981207822787374e-08	Maxima
113462715.0	3.9197503362964184e-09	chr8	1.0361582443439102e-08	Minima
86592747.0	3.6673014492553807e-09	chr8	9.694251687291587e-09	Minima
146303787.0	4.490215823465124e-09	chr8	1.1869567562210758e-08	Minima
11739.0	9.688893317011359e-09	chr8	2.5611903380753354e-08	Minima
47780571.0	2.6561705503384423e-09	chr8	7.021398757547171e-09	Minima
98534955.0	5.238743513211984e-09	chr8	1.3848247504320871e-08	Maxima
71664987.0	5.246988575465864e-09	chr8	1.3870042742528717e-08	Maxima
134361579.0	8.785487708334164e-09	chr8	2.3223814627371546e-08	Maxima
8968395.0	1.537224902740124e-08	chr8	4.0635451743845304e-08	Maxima
100822049.42857143	5.460171645021835e-09	chr9	1.443357709069761e-08	Minima
141146682.0	7.157285145381196e-09	chr9	1.8919776450645124e-08	Minima
10468.0	6.839731704996242e-09	chr9	1.8080346418002962e-08	Minima
57617085.95918368	9.948749749684063e-10	chr9	2.629881545922523e-09	Minima
80659733.14285715	7.472074589370954e-09	chr9	1.975190005454436e-08	Maxima
135386020.20408165	9.99348578791799e-09	chr9	2.6417072008388932e-08	Maxima
8651460.693877552	1.0637616310002141e-08	chr9	2.81197854304934e-08	Maxima
