pos	val	Chromosome	valScaled	Type
7392301.510204081	8.040114935271236e-09	chr5	2.1252268206114506e-08	Maxima
169802010.73469388	8.35151504657169e-09	chr5	2.2075385628943723e-08	Maxima
63978.0	6.093349419302357e-09	chr6	1.6106423499556244e-08	Minima
171053405.0	5.6515928666386065e-09	chr6	1.493873761265022e-08	Minima
62876420.57142857	2.9243087109864568e-09	chr6	7.729764256319624e-09	Minima
7043138.285714285	8.585926144595345e-09	chr6	2.2694999597872692e-08	Maxima
160584664.57142857	8.625458457654724e-09	chr6	2.2799494536901528e-08	Maxima
61713237.632653065	3.8923949194128466e-09	chr7	1.0288686350562551e-08	Minima
159128566.0	6.177967809123589e-09	chr7	1.6330093525436253e-08	Minima
16863.0	5.342712496225199e-09	chr7	1.4122280568381823e-08	Minima
120162434.65306123	3.3372526326451736e-09	chr7	8.82129031631117e-09	Minima
77949125.69387755	5.105315794769051e-09	chr7	1.349477481613691e-08	Maxima
152634210.7755102	9.366946707343711e-09	chr7	2.4759454970420028e-08	Maxima
9758395.836734693	9.338601054079337e-09	chr7	2.4684529496032927e-08	Maxima
146303787.0	3.671255487874212e-09	chr8	9.704153100995488e-09	Minima
11739.0	8.021515662106213e-09	chr8	2.120310513507334e-08	Minima
32852811.0	5.167587192849631e-09	chr8	1.3659375504588828e-08	Minima
86592747.0	2.850024720820773e-09	chr8	7.533410933620733e-09	Minima
134361579.0	7.34241725476209e-09	chr8	1.9408058471261487e-08	Maxima
5982843.0	1.3007541871152241e-08	chr8	3.438256427595039e-08	Maxima
44795019.0	1.57157954596053e-08	chr8	4.1541234530710217e-08	Maxima
54736755.06122449	5.558313957479008e-09	chr9	1.4692175416538192e-08	Minima
141146682.0	6.540945716855377e-09	chr9	1.728954546239417e-08	Minima
10468.0	6.328865528548509e-09	chr9	1.6728958321614847e-08	Minima
100822049.42857143	4.8255260427745095e-09	chr9	1.2755212397119119e-08	Minima
80659733.14285715	6.690088874609181e-09	chr9	1.7683772462282665e-08	Maxima
135386020.20408165	9.254930144090123e-09	chr9	2.4463363923841956e-08	Maxima
8651460.693877552	9.862673834845267e-09	chr9	2.6069800152737296e-08	Maxima
