pos	val	Chromosome	valScaled	Type
78017072.0	9.743888196903299e-09	chr18	2.5766855178578463e-08	Minima
10718.0	1.3450424503375637e-08	chr18	3.556846438150102e-08	Minima
19114314.897959184	6.690016249512702e-09	chr18	1.769115945914842e-08	Minima
23890214.12244898	8.544164341606921e-09	chr18	2.259429098151265e-08	Maxima
71649206.36734694	1.7437324335847803e-08	chr18	4.611147026568774e-08	Maxima
6378583.632653061	2.4537333556189286e-08	chr18	6.488682006960405e-08	Maxima
39835817.75510204	9.879629611660832e-09	chr19	2.6125811408895667e-08	Minima
64704.0	1.760213958219882e-08	chr19	4.65473096860639e-08	Minima
59118782.0	1.2226483744090108e-08	chr19	3.233186071216783e-08	Minima
25373594.57142857	4.1154293661299784e-09	chr19	1.0882890929356227e-08	Minima
33809891.428571425	1.197728791063445e-08	chr19	3.1672884252052274e-08	Maxima
3680259.795918367	2.7664069128998635e-08	chr19	7.315519723672845e-08	Maxima
54298040.93877551	3.175265012923362e-08	chr19	8.396709002429383e-08	Maxima
45787859.63265306	3.4613106278745975e-09	chr1	9.15313146807901e-09	Minima
188204734.48979592	2.7844635702500514e-09	chr1	7.363268965612974e-09	Minima
249240538.0	3.48922601433938e-09	chr1	9.226951251902137e-09	Minima
11007.0	4.2917183777014805e-09	chr1	1.134907171252462e-08	Minima
132255247.93877551	1.2078595016790251e-09	chr1	3.1940781982416932e-09	Minima
61046810.51020408	3.806398069930428e-09	chr1	1.006568485166818e-08	Maxima
162773149.69387755	4.1413006917821355e-09	chr1	1.0951305374173937e-08	Maxima
239067904.08163264	5.729160298320191e-09	chr1	1.5150260421562878e-08	Maxima
10183640.918367347	6.6468878226197656e-09	chr1	1.757711012818592e-08	Maxima
61097.0	1.4665476998725772e-08	chr20	3.8781563818746956e-08	Minima
62963101.0	1.2742918439997317e-08	chr20	3.369752683535501e-08	Minima
28302813.08163265	3.419196846613886e-09	chr20	9.041765278233775e-09	Minima
5195954.469387755	2.274018423413054e-08	chr20	6.013441678048534e-08	Maxima
57828243.530612245	2.5266025681887414e-08	chr20	6.681378229384236e-08	Maxima
25210586.448979594	1.9177841157843078e-08	chr21	5.0714113890281556e-08	Minima
31530323.42857143	1.6785289367279502e-08	chr21	4.438722115004129e-08	Minima
48119633.0	1.3594802162351435e-08	chr21	3.5950258399933406e-08	Minima
12571112.48979592	1.1218326615933083e-08	chr21	2.9665877873127312e-08	Minima
28370454.93877551	2.2974825406900645e-08	chr21	6.075490472077396e-08	Maxima
18100882.346938774	2.8671387477363754e-08	chr21	7.581896199639571e-08	Maxima
42589863.14285715	4.179790835625328e-08	chr21	1.1053089173635572e-07	Maxima
41188913.14285714	1.284050517229309e-08	chr22	3.3955586364323644e-08	Minima
51244236.0	1.7663495213091374e-08	chr22	4.6709559254578156e-08	Minima
16050606.0	1.860332917108737e-08	chr22	4.919486748043499e-08	Minima
31133590.285714284	1.2071227323345193e-08	chr22	3.192129876522861e-08	Minima
36879489.06122449	2.5091800308026754e-08	chr22	6.635305861906456e-08	Maxima
48371286.6122449	3.836225023893154e-08	chr22	1.0144559607581322e-07	Maxima
19641792.734693877	4.3021979903477816e-08	chr22	1.1376784126288836e-07	Maxima
29786810.163265303	4.8954686896618014e-09	chr2	1.2945636301314467e-08	Minima
153856102.51020408	2.825361007507662e-09	chr2	7.471418640742328e-09	Minima
188595504.36734694	2.7855488371643657e-09	chr2	7.366138858498252e-09	Minima
243185993.0	3.464614934922813e-09	chr2	9.161869417392099e-09	Minima
10180.0	3.850530673772034e-09	chr2	1.0182389640235196e-08	Minima
99265613.87755102	2.4148284573841693e-09	chr2	6.385801425995717e-09	Minima
39712353.551020406	5.2015329741608266e-09	chr2	1.3754996377564928e-08	Maxima
129042244.04081632	3.631742227994787e-09	chr2	9.603822841933853e-09	Maxima
173707189.28571427	3.683063865215615e-09	chr2	9.739538396861596e-09	Maxima
233260449.61224487	5.181504793021628e-09	chr2	1.3702033614397337e-08	Maxima
9935723.387755102	5.980269096354685e-09	chr2	1.5814295548225975e-08	Maxima
161612999.26530612	3.462046252488956e-09	chr3	9.155076762659669e-09	Minima
197962380.0	4.796415685751924e-09	chr3	1.2683699346048484e-08	Minima
60196.0	5.724338306209961e-09	chr3	1.5137509087612226e-08	Minima
44487216.89795919	3.4745577703686374e-09	chr3	9.188162371069298e-09	Minima
92953057.87755102	1.6538772500074461e-09	chr3	4.373532898051005e-09	Minima
145457718.9387755	4.386813266930029e-09	chr3	1.1600541781706416e-08	Maxima
189884739.8367347	7.071855817211552e-09	chr3	1.8700900605960238e-08	Maxima
8137836.1632653065	8.228208527905687e-09	chr3	2.1758773626432878e-08	Maxima
64681317.30612245	6.348132795465284e-09	chr3	1.6787078739996526e-08	Maxima
191043880.0	5.3203141426206985e-09	chr4	1.4069102728520446e-08	Minima
10455.0	5.570355242311452e-09	chr4	1.4730314420837659e-08	Minima
124766977.44897959	3.5703860099584428e-09	chr4	9.44157172076949e-09	Minima
183246597.34693876	7.852381521933785e-09	chr4	2.0764932170190147e-08	Maxima
7807737.653061224	8.67603570776238e-09	chr4	2.2943013208745188e-08	Maxima
132890713.18367347	4.331696857994222e-09	chr5	1.1454791286799918e-08	Minima
92288285.87755102	3.2429348296754324e-09	chr5	8.575655879997795e-09	Minima
10042.0	5.859211206186891e-09	chr5	1.5494168606994325e-08	Minima
180875400.0	5.295847290096659e-09	chr5	1.4004402289340231e-08	Minima
47994728.81632653	3.027151084459666e-09	chr5	8.00503474801139e-09	Minima
118126194.1632653	5.431042840525685e-09	chr5	1.4361915029459729e-08	Maxima
77523766.85714285	4.938089632488802e-09	chr5	1.3058343635307361e-08	Maxima
7392301.510204081	8.287817461205864e-09	chr5	2.1916404206818985e-08	Maxima
169802010.73469388	8.459618386766746e-09	chr5	2.2370716641343828e-08	Maxima
118709702.85714285	3.817608770737515e-09	chr6	1.0095330563760647e-08	Minima
63978.0	6.268128243877632e-09	chr6	1.6575513741227212e-08	Minima
171053405.0	5.736929819710204e-09	chr6	1.5170806237403312e-08	Minima
62876420.57142857	2.476585243200774e-09	chr6	6.549111813417514e-09	Minima
104751382.28571428	4.449792093871833e-09	chr6	1.1767083749382314e-08	Maxima
7043138.285714285	8.828020043630316e-09	chr6	2.334492241506861e-08	Maxima
160584664.57142857	8.631485090081021e-09	chr6	2.2825203019351122e-08	Maxima
90937836.14285715	4.203690822552083e-09	chr7	1.1116290586610254e-08	Minima
120162434.65306123	3.4064956351476413e-09	chr7	9.008178041821597e-09	Minima
159128566.0	6.339960627653703e-09	chr7	1.676546816111458e-08	Minima
16863.0	5.419927298102076e-09	chr7	1.43325209553414e-08	Minima
61713237.632653065	3.250544461677106e-09	chr7	8.59577888241604e-09	Minima
77949125.69387755	5.1377343438792315e-09	chr7	1.3586286512074068e-08	Maxima
103926546.59183674	5.154874122021757e-09	chr7	1.3631611147606297e-08	Maxima
152634210.7755102	9.617520021450504e-09	chr7	2.5432685655050044e-08	Maxima
9758395.836734693	9.435135063923896e-09	chr7	2.495038467905641e-08	Maxima
113462715.0	3.8326488134292616e-09	chr8	1.0135102633604494e-08	Minima
86592747.0	3.600480379029555e-09	chr8	9.521153632412573e-09	Minima
146303787.0	4.47247658682149e-09	chr8	1.1827070895460104e-08	Minima
11739.0	9.844960853806008e-09	chr8	2.6034132928517542e-08	Minima
47780571.0	2.643645664349043e-09	chr8	6.990888401039672e-09	Minima
98534955.0	5.203270363042718e-09	chr8	1.3759590749627079e-08	Maxima
71664987.0	5.314134615968731e-09	chr8	1.4052761513894851e-08	Maxima
134361579.0	8.678959270974859e-09	chr8	2.295074431447825e-08	Maxima
8968395.0	1.546805542373122e-08	chr8	4.0903911861814534e-08	Maxima
100822049.42857143	5.448054040541968e-09	chr9	1.4406899651447971e-08	Minima
141146682.0	7.0175926668467065e-09	chr9	1.8557406478284515e-08	Minima
10468.0	6.764676240133139e-09	chr9	1.7888591236594534e-08	Minima
57617085.95918368	1.0239406849796552e-09	chr9	2.70772106659744e-09	Minima
83540064.04081634	7.363119499344583e-09	chr9	1.9471121791245026e-08	Maxima
135386020.20408165	9.862369890586881e-09	chr9	2.608016959483252e-08	Maxima
8651460.693877552	1.0597782773660925e-08	chr9	2.8024904270734488e-08	Maxima
