pos	val	Chromosome	valScaled
80243035.46938775	7.137983646584964e-09	chr10	1.9604374854357746e-06
83004555.79591836	6.875551153931713e-09	chr10	1.8883607588044485e-06
85766076.12244898	6.4681646456767496e-09	chr10	1.7764726092391404e-06
88527596.44897959	6.092296332309699e-09	chr10	1.6732408889668718e-06
91289116.77551019	5.859531559575449e-09	chr10	1.6093123611990225e-06
94050637.10204081	5.731981079657396e-09	chr10	1.5742807956341014e-06
96812157.42857142	5.594372629878372e-09	chr10	1.5364868223474615e-06
99573677.75510204	5.379222116986545e-09	chr10	1.4773960270518368e-06
102335198.08163264	5.150429285785006e-09	chr10	1.4145583876155138e-06
105096718.40816326	5.094821669405824e-09	chr10	1.399285831523621e-06
107858238.73469387	5.410259198567972e-09	chr10	1.4859203192306045e-06
110619759.06122449	6.171239638693579e-09	chr10	1.6949225605315362e-06
113381279.3877551	7.2822005143345856e-09	chr10	2.0000464517162955e-06
116142799.7142857	8.54611738310585e-09	chr10	2.347179498063252e-06
118904320.04081632	9.785210789921607e-09	chr10	2.687494814397735e-06
121665840.36734693	1.090061870628472e-08	chr10	2.993840079259226e-06
124427360.69387755	1.178307758077166e-08	chr10	3.2362062070840415e-06
127188881.02040815	1.2148937466260603e-08	chr10	3.3366891262727005e-06
129950401.34693877	1.155983949804834e-08	chr10	3.1748941717507876e-06
132711921.67346938	9.769216665405294e-09	chr10	2.683102049885938e-06
135473442.0	7.0919111572431604e-09	chr10	1.9477837389962987e-06
241489.0	6.219323791241092e-09	chr11	1.7081288075302466e-06
2990535.551020408	8.329966282260895e-09	chr11	2.2878138926492647e-06
5739582.102040816	9.75386366206624e-09	chr11	2.678885368432163e-06
8488628.653061224	1.0350755486771434e-08	chr11	2.842820895023355e-06
11237675.204081632	1.0358805637903405e-08	chr11	2.8450318580661313e-06
13986721.75510204	1.0128293473555414e-08	chr11	2.781722006123147e-06
16735768.306122448	9.842456341829966e-09	chr11	2.7032172272515804e-06
19484814.85714286	9.430951618045064e-09	chr11	2.5901980154006566e-06
22233861.408163264	8.760660584973089e-09	chr11	2.4061034962132305e-06
24982907.95918367	7.917997545932229e-09	chr11	2.1746672403852567e-06
27731954.51020408	7.220349491294387e-09	chr11	1.9830591524894937e-06
30481001.06122449	6.897863758041766e-09	chr11	1.8944888851298659e-06
33230047.612244897	6.838911573571644e-09	chr11	1.8782977479676444e-06
35979094.1632653	6.720410576600339e-09	chr11	1.8457516105671747e-06
38728140.71428572	6.319390295076402e-09	chr11	1.7356119365017036e-06
41477187.26530612	5.6075085119978546e-09	chr11	1.540094574478362e-06
44226233.81632653	4.6417085861363355e-09	chr11	1.2748389404176324e-06
46975280.367346935	3.548379522064443e-09	chr11	9.74557602262925e-07
49724326.91836734	2.6006981374782674e-09	chr11	7.14278200883058e-07
52473373.469387755	2.137469972113792e-09	chr11	5.870532162580739e-07
55222420.02040816	2.3235907039364124e-09	chr11	6.381710217263413e-07
57971466.57142857	3.021303087698384e-09	chr11	8.297967775284197e-07
60720513.12244898	3.914826185764031e-09	chr11	1.0752016792878497e-06
63469559.67346939	4.745732334391872e-09	chr11	1.3034089211786915e-06
66218606.22448979	5.424088595403978e-09	chr11	1.489718544233718e-06
68967652.7755102	5.956549351786956e-09	chr11	1.6359581656758447e-06
71716699.3265306	6.337824097063424e-09	chr11	1.740674755107592e-06
74465745.87755102	6.519326178366061e-09	chr11	1.7905240545019016e-06
77214792.42857143	6.435878981854151e-09	chr11	1.7676053956486077e-06
79963838.97959183	6.070779647849793e-09	chr11	1.667331360889195e-06
82712885.53061225	5.535397344248521e-09	chr11	1.520289340483188e-06
85461932.08163264	5.060154471931121e-09	chr11	1.3897645329595751e-06
88210978.63265306	4.853635277698837e-09	chr11	1.3330443175765289e-06
90960025.18367347	4.9541552949833315e-09	chr11	1.3606520033990449e-06
93709071.73469387	5.217006037004304e-09	chr11	1.432843601649492e-06
96458118.28571428	5.4447643255583956e-09	chr11	1.4953971053569095e-06
99207164.83673468	5.548125231239639e-09	chr11	1.523785037307839e-06
101956211.3877551	5.611275167458539e-09	chr11	1.5411290812698396e-06
104705257.93877551	5.822732864280497e-09	chr11	1.599205649662093e-06
107454304.48979591	6.33758964005869e-09	chr11	1.7406103618106106e-06
110203351.04081632	7.176043821156481e-09	chr11	1.970890660537672e-06
112952397.59183674	8.222711540914007e-09	chr11	2.2583565240368054e-06
115701444.14285713	9.307086576302564e-09	chr11	2.5561786504104832e-06
118450490.69387755	1.0289238096707398e-08	chr11	2.8259252276389937e-06
121199537.24489796	1.1092396902431466e-08	chr11	3.046511699597724e-06
123948583.79591836	1.1660534887615012e-08	chr11	3.202550023331718e-06
126697630.34693877	1.1848387427241986e-08	chr11	3.2541434674544464e-06
129446676.89795917	1.135637499170293e-08	chr11	3.119012922234888e-06
132195723.44897959	9.899235116994995e-09	chr11	2.7188114405086968e-06
134944770.0	7.556345778267478e-09	chr11	2.075340075024869e-06
191619.0	7.1294481283345154e-09	chr12	1.958093216975058e-06
2917180.93877551	9.564037522624995e-09	chr12	2.6267498778088108e-06
5642742.87755102	1.1039964987918521e-08	chr12	3.0321113456975695e-06
8368304.816326531	1.1350422600246245e-08	chr12	3.1173781060294378e-06
11093866.75510204	1.081501193415385e-08	chr12	2.9703282959038786e-06
13819428.69387755	9.927022449453075e-09	chr12	2.726443193517426e-06
16544990.632653061	9.070300079559086e-09	chr12	2.4911455616217435e-06
19270552.57142857	8.42387256662209e-09	chr12	2.3136051257333798e-06
21996114.51020408	7.9323646226968e-09	chr12	2.1786131384483424e-06
24721676.44897959	7.360897517520237e-09	chr12	2.0216604764430713e-06
27447238.3877551	6.483966238803797e-09	chr12	1.7808124952671352e-06
30172800.32653061	5.283246096565181e-09	chr12	1.451036343778114e-06
32898362.265306123	3.999603070047187e-09	chr12	1.0984855350762648e-06
35623924.20408163	3.010034243983637e-09	chr12	8.267018049521689e-07
38349486.14285714	2.6078244200957458e-09	chr12	7.162354246967883e-07
41075048.08163265	2.8404678694809008e-09	chr12	7.80130631172071e-07
43800610.02040816	3.52663686274296e-09	chr12	9.685860104973305e-07
46526171.95918367	4.3896978221190515e-09	chr12	1.2056245273600789e-06
49251733.89795918	5.157244176284382e-09	chr12	1.416430088008174e-06
51977295.83673469	5.615471576043355e-09	chr12	1.5422816191714657e-06
54702857.7755102	5.7012455524271065e-09	chr12	1.5658393249471072e-06
57428419.71428571	5.577218271664678e-09	chr12	1.5317754012311063e-06
60153981.65306122	5.529880185954274e-09	chr12	1.5187740604729433e-06
62879543.59183673	5.714707902346716e-09	chr12	1.5695367410146102e-06
65605105.530612245	6.013588480083742e-09	chr12	1.6516238845659542e-06
68330667.46938775	6.1785445278969456e-09	chr12	1.6969288384007893e-06
71056229.40816326	6.0870047976988704e-09	chr12	1.6717875761939416e-06
73781791.34693877	5.802745249469383e-09	chr12	1.5937160784806145e-06
76507353.28571428	5.4239560317422565e-09	chr12	1.4896821358045996e-06
79232915.2244898	4.990621132281767e-09	chr12	1.3706672959406378e-06
81958477.1632653	4.582640106065496e-09	chr12	1.2586158628270873e-06
84684039.10204081	4.408885983097176e-09	chr12	1.2108945296353138e-06
87409601.04081632	4.682761414142216e-09	chr12	1.286114043708795e-06
90135162.97959183	5.387774114741737e-09	chr12	1.4797448215860835e-06
92860724.91836734	6.220794783971826e-09	chr12	1.7085328136800105e-06
95586286.85714285	6.818978642114256e-09	chr12	1.8728231954947787e-06
98311848.79591836	7.036750420859384e-09	chr12	1.932633917886421e-06
101037410.73469387	6.984904088098013e-09	chr12	1.918394393216678e-06
103762972.67346938	6.8678548113350006e-09	chr12	1.8862469687939362e-06
106488534.61224489	6.871384450917447e-09	chr12	1.88721637949731e-06
109214096.5510204	7.146421803410965e-09	chr12	1.962755013713889e-06
111939658.48979591	7.733005212665319e-09	chr12	2.123859348043252e-06
114665220.42857142	8.48334362127446e-09	chr12	2.32993876988437e-06
117390782.36734693	9.227933544450602e-09	chr12	2.5344393780316906e-06
120116344.30612244	1.0045446882671387e-08	chr12	2.7589683027874283e-06
122841906.24489795	1.1120792823521735e-08	chr12	3.0543106006452875e-06
125567468.18367346	1.2192540449468155e-08	chr12	3.3486646262162746e-06
128293030.12244897	1.2397766413914681e-08	chr12	3.405029657800253e-06
131018592.06122449	1.0988675915563876e-08	chr12	3.018024871839454e-06
133744154.0	8.163842334783945e-09	chr12	2.2421881767626513e-06
19260565.0	8.257227879447773e-09	chr13	2.2678363893982176e-06
21215959.14285714	1.188379943889848e-08	chr13	3.2638693282189626e-06
23171353.285714287	1.488651835075721e-08	chr13	4.088561987167702e-06
25126747.42857143	1.6629820878704392e-08	chr13	4.5673576518058116e-06
27082141.57142857	1.7030142700641596e-08	chr13	4.677305494897203e-06
29037535.714285716	1.6410163472213756e-08	chr13	4.507029044322399e-06
30992929.85714286	1.519586132099116e-08	chr13	4.173522612566841e-06
32948324.0	1.3771221673278725e-08	chr13	3.7822472739143494e-06
34903718.14285714	1.2459595646743828e-08	chr13	3.422010972375271e-06
36859112.28571428	1.147624821133664e-08	chr13	3.1519359387203956e-06
38814506.42857143	1.0867595591152112e-08	chr13	2.9847703256709276e-06
40769900.57142857	1.0521958442516357e-08	chr13	2.8898415536123287e-06
42725294.71428572	1.0233552884382419e-08	chr13	2.810631359926286e-06
44680688.85714286	9.776221561870392e-09	chr13	2.6850259351582646e-06
46636083.0	9.000850449183695e-09	chr13	2.472071315240875e-06
48591477.14285715	7.927909375578418e-09	chr13	2.177389510896053e-06
50546871.28571428	6.737485847817654e-09	chr13	1.850441310547704e-06
52502265.42857143	5.651432890840328e-09	chr13	1.5521583452952741e-06
54457659.571428575	4.829349478171966e-09	chr13	1.3263742558176966e-06
56413053.71428572	4.340927951883043e-09	chr13	1.1922299489322826e-06
58368447.85714286	4.1643386045133916e-09	chr13	1.143729925220722e-06
60323842.0	4.200274320467025e-09	chr13	1.1535996206570769e-06
62279236.14285714	4.348226630037837e-09	chr13	1.1942345209455058e-06
64234630.28571429	4.607593827649482e-09	chr13	1.2654693684690871e-06
66190024.42857143	5.0908090614313054e-09	chr13	1.3981837742092464e-06
68145418.57142857	5.907580448564337e-09	chr13	1.6225089231093911e-06
70100812.71428572	7.000616733177639e-09	chr13	1.92270984978461e-06
72056206.85714287	8.075217627339945e-09	chr13	2.2178475215844736e-06
74011601.0	8.726532762435797e-09	chr13	2.3967303362410277e-06
75966995.14285715	8.697766304019483e-09	chr13	2.388829667621599e-06
77922389.2857143	8.0411001752374e-09	chr13	2.208477209838048e-06
79877783.42857143	7.0435578447766305e-09	chr13	1.93450356759247e-06
81833177.57142857	6.038182514250402e-09	chr13	1.6583786025487388e-06
83788571.71428572	5.294131260579869e-09	chr13	1.454025939247378e-06
85743965.85714287	5.007803377842709e-09	chr13	1.3753863762789274e-06
87699360.0	5.288427936053007e-09	chr13	1.4524595289349342e-06
89654754.14285715	6.101724509274174e-09	chr13	1.6758303249274492e-06
91610148.28571428	7.2583659167083605e-09	chr13	1.993500311944865e-06
93565542.42857143	8.518876457835842e-09	chr13	2.3396978150444307e-06
95520936.57142858	9.74710405432365e-09	chr13	2.6770288513733498e-06
97476330.71428572	1.0976881895112373e-08	chr13	3.0147856601878295e-06
99431724.85714287	1.2347962306641142e-08	chr13	3.3913510275788985e-06
101387119.0	1.396598420029186e-08	chr13	3.835738536660156e-06
103342513.14285715	1.5752224912517104e-08	chr13	4.326327115121419e-06
105297907.28571428	1.736396732497451e-08	chr13	4.768989973246612e-06
107253301.42857143	1.8269039617746428e-08	chr13	5.017566845600231e-06
109208695.57142858	1.795247005164342e-08	chr13	4.930621445489459e-06
111164089.71428572	1.614902306224627e-08	chr13	4.435307186440689e-06
113119483.85714287	1.302780150780804e-08	chr13	3.5780679381274315e-06
115074878.0	9.231498777505257e-09	chr13	2.5354185644337223e-06
19035752.0	8.689594339568299e-09	chr14	2.3865852487166305e-06
20836765.979591835	1.2471985707091296e-08	chr14	3.4254138855724186e-06
22637779.959183674	1.5139171756857385e-08	chr14	4.157952900997938e-06
24438793.93877551	1.6030953396792083e-08	chr14	4.402879513653853e-06
26239807.91836735	1.5536389037342807e-08	chr14	4.267048086008489e-06
28040821.897959184	1.4689996887695659e-08	chr14	4.034587635032156e-06
29841835.87755102	1.4293703619624885e-08	chr14	3.925746228772632e-06
31642849.85714286	1.4333223309192409e-08	chr14	3.9366002576800846e-06
33443863.836734693	1.4134070767453127e-08	chr14	3.881903283369658e-06
35244877.81632653	1.307366912800037e-08	chr14	3.59066541753407e-06
37045891.79591837	1.1162504305089579e-08	chr14	3.0657666022400497e-06
38846905.77551021	8.972473364092215e-09	chr14	2.4642775874747213e-06
40647919.75510204	7.123776099296688e-09	chr14	1.956535401926048e-06
42448933.73469388	5.9251557344295196e-09	chr14	1.6273359514318557e-06
44249947.71428572	5.408885237901983e-09	chr14	1.4855429628052494e-06
46050961.69387755	5.521806590026743e-09	chr14	1.5165566583490023e-06
47851975.67346939	6.183009957978425e-09	chr14	1.6981552626900231e-06
49652989.653061226	7.203042217588131e-09	chr14	1.978305733341402e-06
51454003.63265306	8.260220284766675e-09	chr14	2.2686582494429093e-06
53255017.6122449	9.018539833321494e-09	chr14	2.4769296804984925e-06
55056031.591836736	9.269648432047819e-09	chr14	2.5458963150877805e-06
56857045.57142857	8.993617826334782e-09	chr14	2.4700848852274334e-06
58658059.551020406	8.349657232708465e-09	chr14	2.2932219853674013e-06
60459073.530612245	7.604280373012177e-09	chr14	2.0885052461767586e-06
62260087.51020408	7.006216556999082e-09	chr14	1.924247833769295e-06
64061101.489795916	6.705977434439269e-09	chr14	1.8417875677329323e-06
65862115.469387755	6.771661135264681e-09	chr14	1.8598275066927105e-06
67663129.44897959	7.206224418626898e-09	chr14	1.979179720522022e-06
69464143.42857143	7.917294922992256e-09	chr14	2.17447426595188e-06
71265157.40816326	8.725741729018226e-09	chr14	2.3965130799904085e-06
73066171.3877551	9.434811480312227e-09	chr14	2.5912581213145708e-06
74867185.36734694	9.872468738408204e-09	chr14	2.7114600910900108e-06
76668199.34693877	9.913371554099877e-09	chr14	2.722693993703418e-06
78469213.3265306	9.564155715063148e-09	chr14	2.6267823392009518e-06
80270227.30612245	9.04813732419629e-09	chr14	2.485058591050642e-06
82071241.28571428	8.741124026782363e-09	chr14	2.4007378071181287e-06
83872255.26530612	8.979458147964835e-09	chr14	2.4661959488509207e-06
85673269.24489796	9.898594349920063e-09	chr14	2.718635454704396e-06
87474283.2244898	1.139888166640771e-08	chr14	3.1306873225415267e-06
89275297.20408162	1.3237258330646786e-08	chr14	3.6355949692057132e-06
91076311.18367347	1.5165122488339676e-08	chr14	4.165080234050417e-06
92877325.1632653	1.696962816891316e-08	chr14	4.660685261188657e-06
94678339.14285713	1.8387615347486358e-08	chr14	5.050133508253805e-06
96479353.12244898	1.9075757993348747e-08	chr14	5.239130948577308e-06
98280367.10204081	1.8755210930732593e-08	chr14	5.151093134467201e-06
100081381.08163264	1.7370826378576702e-08	chr14	4.770873802975304e-06
101882395.06122449	1.5093318204920246e-08	chr14	4.145359285418425e-06
103683409.04081632	1.2218535485789814e-08	chr14	3.355804127532536e-06
105484423.02040815	9.093616005117408e-09	chr14	2.4975492488162405e-06
107285437.0	6.095881099807102e-09	chr14	1.6742254404769953e-06
20161372.0	3.253345584396564e-09	chr15	8.935269331668206e-07
21839683.408163264	6.056299365740184e-09	chr15	1.6633543711322985e-06
23517994.81632653	9.422664398299876e-09	chr15	2.587921941786187e-06
25196306.224489797	1.2485296422881435e-08	chr15	3.4290696555328126e-06
26874617.63265306	1.4481270493969027e-08	chr15	3.977261215314553e-06
28552929.040816326	1.5289937861945415e-08	chr15	4.199360606392322e-06
30231240.448979594	1.540120214190658e-08	chr15	4.229919189323547e-06
31909551.85714286	1.5356432170464078e-08	chr15	4.217623177650872e-06
33587863.26530612	1.5279989399504262e-08	chr15	4.196628274734289e-06
35266174.67346939	1.4921893963388393e-08	chr15	4.098277850989498e-06
36944486.08163265	1.39966346388237e-08	chr15	3.844156637852026e-06
38622797.48979592	1.2425565915905297e-08	chr15	3.4126647531545165e-06
40301108.89795919	1.041727042225154e-08	chr15	2.8610891314487675e-06
41979420.30612245	8.440269661769326e-09	chr15	2.3181085655800485e-06
43657731.71428572	7.003133157326595e-09	chr15	1.9234009822493403e-06
45336043.12244898	6.311608690211907e-09	chr15	1.7334747293254859e-06
47014354.530612245	6.160723804069016e-09	chr15	1.692034400876183e-06
48692665.93877551	6.218601116348902e-09	chr15	1.7079303258555077e-06
50370977.346938774	6.370802219532733e-09	chr15	1.7497321515222022e-06
52049288.75510204	6.7613099774006445e-09	chr15	1.8569845752853193e-06
53727600.1632653	7.581480924609452e-09	chr15	2.0822434087295203e-06
55405911.571428575	8.85476228708363e-09	chr15	2.431948400516013e-06
57084222.97959184	1.0319169548773683e-08	chr15	2.834145860177476e-06
58762534.3877551	1.1472093005072071e-08	chr15	3.150794716979901e-06
60440845.79591837	1.1874223033181289e-08	chr15	3.2612391814333636e-06
62119157.20408163	1.1540349016046852e-08	chr15	3.1695411374182966e-06
63797468.6122449	1.0978565829296405e-08	chr15	3.0152481504176808e-06
65475780.02040816	1.0728512536639404e-08	chr15	2.946571354202834e-06
67154091.42857143	1.0833055403603562e-08	chr15	2.9752839102100917e-06
68832402.8367347	1.0806276493361576e-08	chr15	2.9679291189893764e-06
70510714.24489796	1.0149316482143525e-08	chr15	2.787495946795103e-06
72189025.65306123	8.894119263507318e-09	chr15	2.442757740480153e-06
73867337.06122449	7.636844044942717e-09	chr15	2.097448814315445e-06
75545648.46938775	7.035807134071721e-09	chr15	1.9323748454551e-06
77223959.87755102	7.2417571910987185e-09	chr15	1.988938748079972e-06
78902271.28571428	7.783371882801706e-09	chr15	2.1376924853885853e-06
80580582.69387755	8.054000010709058e-09	chr15	2.2120201320786575e-06
82258894.10204083	7.968333240548558e-09	chr15	2.1884918703461996e-06
83937205.51020408	8.101644703926118e-09	chr15	2.2251056821708742e-06
85615516.91836736	9.159512918841294e-09	chr15	2.5156477464081537e-06
87293828.3265306	1.1395825024283411e-08	chr15	3.1298478199457335e-06
88972139.73469388	1.453434235067179e-08	chr15	3.991837328465436e-06
90650451.14285715	1.8022509344211946e-08	chr15	4.949857641788457e-06
92328762.55102041	2.1208250100406188e-08	chr15	5.82481700097832e-06
94007073.95918368	2.3442536003532056e-08	chr15	6.43846058080976e-06
95685385.36734694	2.4250994380288327e-08	chr15	6.660502572733605e-06
97363696.7755102	2.3430155495257943e-08	chr15	6.4350602910765486e-06
99042008.18367347	2.0970897581135375e-08	chr15	5.759628454873464e-06
100720319.59183674	1.7061314615460195e-08	chr15	4.685866818840895e-06
102398631.0	1.227912094808723e-08	chr15	3.372443842225233e-06
143503.0	7.849475309938976e-09	chr16	2.1558477016081793e-06
1980193.857142857	1.1260868368804202e-08	chr16	3.0927821583513613e-06
3816884.714285714	1.4445205109049782e-08	chr16	3.967355906473423e-06
5653575.571428571	1.6774114340515578e-08	chr16	4.606987654541007e-06
7490266.428571428	1.7835833581220087e-08	chr16	4.898587397765602e-06
9326957.285714285	1.7618356701162886e-08	chr16	4.838857668896898e-06
11163648.142857142	1.65084476530072e-08	chr16	4.534022660698222e-06
13000339.0	1.5087838755095466e-08	chr16	4.143854361987954e-06
14837029.857142856	1.3860067687870326e-08	chr16	3.806648710799159e-06
16673720.714285713	1.3072752186220274e-08	chr16	3.590413580723191e-06
18510411.57142857	1.2725229670326105e-08	chr16	3.4949669951152467e-06
20347102.42857143	1.2692735582465303e-08	chr16	3.4860425381465288e-06
22183793.285714284	1.2775691339744408e-08	chr16	3.5088262238839535e-06
24020484.14285714	1.2633772654554128e-08	chr16	3.4698484503128563e-06
25857175.0	1.1830038305494e-08	chr16	3.2491039061608604e-06
27693865.857142854	1.0113419906350703e-08	chr16	2.7776370011505997e-06
29530556.714285713	7.681085395318131e-09	chr16	2.1095996409321124e-06
31367247.57142857	5.096937884164546e-09	chr16	1.399867047024474e-06
33203938.428571425	2.9285391163665075e-09	chr16	8.043192791617898e-07
35040629.28571428	1.452046414911365e-09	chr16	3.988025699311868e-07
36877320.14285714	6.321619506149464e-10	chr16	1.7362241862863704e-07
38714011.0	2.9425458003473453e-10	chr16	8.081661958377371e-08
40550701.85714286	3.0957853029364503e-10	chr16	8.502532164866206e-08
42387392.71428571	6.936168740260782e-10	chr16	1.9050092963186808e-07
44224083.57142857	1.5944122387672132e-09	chr16	4.379031495277065e-07
46060774.428571425	3.1736103587604055e-09	chr16	8.716277620582412e-07
47897465.28571428	5.428095123291656e-09	chr16	1.4908189316605239e-06
49734156.14285714	8.06983052490143e-09	chr16	2.216367961237848e-06
51570847.0	1.0571101207232118e-08	chr16	2.9033385470010456e-06
53407537.85714285	1.2363289064290035e-08	chr16	3.395560500689621e-06
55244228.71428571	1.3075565418579945e-08	chr16	3.591186231158693e-06
57080919.57142857	1.2690519086193462e-08	chr16	3.4854337804646974e-06
58917610.428571425	1.1528022137166642e-08	chr16	3.166155576925068e-06
60754301.28571428	1.0048261531766092e-08	chr16	2.7597413423272773e-06
62590992.14285714	8.60804173592827e-09	chr16	2.364186937214854e-06
64427683.0	7.371585369695902e-09	chr16	2.024595880484519e-06
66264373.85714285	6.428023996454022e-09	chr16	1.7654480346082345e-06
68101064.71428572	5.94329380789242e-09	chr16	1.6323175486014247e-06
69937755.57142857	6.1586790397048565e-09	chr16	1.6914728091288695e-06
71774446.42857142	7.256075510913046e-09	chr16	1.9928712551130882e-06
73611137.28571428	9.247394059860516e-09	chr16	2.539784182080625e-06
75447828.14285713	1.1956010115934714e-08	chr16	3.283701892304236e-06
77284519.0	1.5040889270072e-08	chr16	4.1309597498791214e-06
79121209.85714285	1.8033393535193774e-08	chr16	4.952846970015571e-06
80957900.71428572	2.038408084566136e-08	chr16	5.598460037815699e-06
82794591.57142857	2.1502803724750153e-08	chr16	5.905715752674277e-06
84631282.42857142	2.0860422304008603e-08	chr16	5.7292865704959544e-06
86467973.28571428	1.8261959685166452e-08	chr16	5.015622351761164e-06
88304664.14285713	1.414553776391289e-08	chr16	3.885052678327412e-06
90141355.0	9.52919601562114e-09	chr16	2.617180705370021e-06
6888.0	1.0289878366702581e-08	chr17	2.8261010769210183e-06
1660849.081632653	1.3990674580637037e-08	chr17	3.842519715989631e-06
3314810.163265306	1.7034938940814725e-08	chr17	4.678622775727491e-06
4968771.244897959	1.9231260414864474e-08	chr17	5.281839476826924e-06
6622732.326530612	2.0752403332601707e-08	chr17	5.699619307138521e-06
8276693.408163265	2.1743930924601925e-08	chr17	5.971941009658963e-06
9930654.489795918	2.2056130189447784e-08	chr17	6.0576861124825225e-06
11584615.57142857	2.1319990818890607e-08	chr17	5.855506437100969e-06
13238576.653061224	1.9268406495627447e-08	chr17	5.2920415973094494e-06
14892537.734693877	1.605364629895768e-08	chr17	4.4091120883221974e-06
16546498.81632653	1.2297282406650913e-08	chr17	3.3774318620808775e-06
18200459.897959184	8.782193170928128e-09	chr17	2.4120173916148854e-06
19854420.979591835	6.0503053603017935e-09	chr17	1.6617081257034584e-06
21508382.06122449	4.277679742500842e-09	chr17	1.1748589143798456e-06
23162343.14285714	3.4464178904049265e-09	chr17	9.465539790160233e-07
24816304.224489797	3.525092252605617e-09	chr17	9.681617854271205e-07
26470265.30612245	4.47983704796809e-09	chr17	1.2303811429551793e-06
28124226.3877551	6.160384430537169e-09	chr17	1.6919411923979435e-06
29778187.469387755	8.177539929488638e-09	chr17	2.2459502024899355e-06
31432148.551020406	9.921559180580985e-09	chr17	2.7249427141635706e-06
33086109.63265306	1.0816901043864442e-08	chr17	2.9708471373126168e-06
34740070.71428572	1.065217930236102e-08	chr17	2.9256065353865995e-06
36394031.79591837	9.675318878771375e-09	chr17	2.6573131506910434e-06
38047992.87755102	8.382813527546767e-09	chr17	2.3023283165804553e-06
39701953.95918367	7.237011791892763e-09	chr17	1.9876354306520644e-06
41355915.04081632	6.527134743244745e-09	chr17	1.7926686662092926e-06
43009876.12244898	6.365628914185468e-09	chr17	1.7483113102554622e-06
44663837.20408163	6.703046091494136e-09	chr17	1.8409824783860192e-06
46317798.28571428	7.3427675189162825e-09	chr17	2.0166810970225125e-06
47971759.367346935	8.045437873888845e-09	chr17	2.209668552864014e-06
49625720.448979594	8.695657474190877e-09	chr17	2.3882504803817425e-06
51279681.530612245	9.308726462561861e-09	chr17	2.5566290429378064e-06
52933642.6122449	9.817229739754208e-09	chr17	2.696288775354223e-06
54587603.69387755	9.971401714365387e-09	chr17	2.73863189817379e-06
56241564.7755102	9.599697094652563e-09	chr17	2.6365437306920248e-06
57895525.85714286	8.912373639609951e-09	chr17	2.4477712800113016e-06
59549486.93877551	8.41169809045719e-09	chr17	2.310261422438314e-06
61203448.02040816	8.511888790445508e-09	chr17	2.337778661714019e-06
62857409.10204081	9.309072792101357e-09	chr17	2.556724161874072e-06
64511370.18367347	1.0671501771057231e-08	chr17	2.9309134250936578e-06
66165331.26530612	1.244190968162083e-08	chr17	3.417153546145411e-06
67819292.34693877	1.4488690766132427e-08	chr17	3.979299182956609e-06
69473253.42857143	1.6595568990853613e-08	chr17	4.5579504174642565e-06
71127214.51020408	1.842369782192971e-08	chr17	5.060043510709452e-06
72781175.59183674	1.96344835202006e-08	chr17	5.392584153451808e-06
74435136.67346938	1.9943547730689707e-08	chr17	5.477468217866741e-06
76089097.75510204	1.9034591504485617e-08	chr17	5.2278246284865265e-06
77743058.8367347	1.6656829274830762e-08	chr17	4.574775471012075e-06
79397019.91836734	1.2994053538189279e-08	chr17	3.568799104241882e-06
81050981.0	8.82277593038237e-09	chr17	2.4231633912186508e-06
112535.0	1.341071856944219e-08	chr18	3.6832355875097133e-06
