pos	val	Chromosome	valScaled	Type
74084640.20408162	3.708013511445906e-09	chr4	9.77606618880394e-09	Minima
148158825.40816325	4.2327731205850515e-09	chr4	1.1159579128095994e-08	Minima
120868336.12244898	3.5967051957469386e-09	chr4	9.482605159528166e-09	Minima
191043880.0	5.449905720845287e-09	chr4	1.4368512651117406e-08	Minima
10455.0	5.559130054936919e-09	chr4	1.465647932551376e-08	Minima
97476488.1632653	3.5406563000474513e-09	chr4	9.334833930411504e-09	Minima
81881922.85714285	3.7681503689149134e-09	chr4	9.934615206273524e-09	Maxima
140361542.75510204	4.296859516083533e-09	chr4	1.1328540983887808e-08	Maxima
109172412.14285713	3.748876664852779e-09	chr4	9.883800664731744e-09	Maxima
183246597.34693876	8.1010814422902e-09	chr4	2.1358257766929833e-08	Maxima
7807737.653061224	8.777199711809612e-09	chr4	2.3140823265647212e-08	Maxima
25847950.285714284	5.316836432623205e-09	chr5	1.4017679471750476e-08	Minima
132890713.18367347	4.358004318733356e-09	chr5	1.1489747418535597e-08	Minima
92288285.87755102	3.2300736282291085e-09	chr5	8.515992049868376e-09	Minima
10042.0	5.773871789661872e-09	chr5	1.5222639455645298e-08	Minima
180875400.0	5.395548284023463e-09	chr5	1.4225200902499569e-08	Minima
47994728.81632653	2.9557983684610103e-09	chr5	7.792873570076548e-09	Minima
29539080.040816326	5.452740730394172e-09	chr5	1.4375987068594645e-08	Maxima
118126194.1632653	5.4763706637978974e-09	chr5	1.4438286677881067e-08	Maxima
77523766.85714285	5.115957013493292e-09	chr5	1.3488066920091585e-08	Maxima
7392301.510204081	8.423160261465416e-09	chr5	2.2207408894494343e-08	Maxima
173493140.48979592	8.53928398708747e-09	chr5	2.2513565607318463e-08	Maxima
24491039.0	6.974133003841365e-09	chr6	1.838709207628783e-08	Minima
118709702.85714285	3.787309884954788e-09	chr6	9.98512869452622e-09	Minima
63978.0	6.313770736659594e-09	chr6	1.664606680423043e-08	Minima
171053405.0	5.678251575265484e-09	chr6	1.4970539633991142e-08	Minima
62876420.57142857	2.4460911562476544e-09	chr6	6.449045822921049e-09	Minima
34959779.428571425	7.513921476661051e-09	chr6	1.9810228163022565e-08	Maxima
108240962.42857142	4.515763822599546e-09	chr6	1.1905675609451857e-08	Maxima
7043138.285714285	8.996041663132138e-09	chr6	2.3717793493617547e-08	Maxima
160584664.57142857	8.626796327545293e-09	chr6	2.274428926299339e-08	Maxima
90937836.14285715	4.107791151385762e-09	chr7	1.083006792229058e-08	Minima
120162434.65306123	3.336492671935728e-09	chr7	8.796562660469914e-09	Minima
159128566.0	6.382870560241031e-09	chr7	1.68282464124982e-08	Minima
16863.0	5.427833551099199e-09	chr7	1.4310320038900054e-08	Minima
61713237.632653065	3.1822109604359197e-09	chr7	8.38980356461216e-09	Minima
103926546.59183674	5.0458115886215314e-09	chr7	1.3303130615444541e-08	Maxima
77949125.69387755	5.18352291340095e-09	chr7	1.3666202384691279e-08	Maxima
152634210.7755102	9.820939073409514e-09	chr7	2.5892610725796404e-08	Maxima
9758395.836734693	9.564923900733169e-09	chr7	2.5217634416865406e-08	Maxima
113462715.0	3.700055516768384e-09	chr8	9.755085174992243e-09	Minima
86592747.0	3.5887641562196976e-09	chr8	9.461668847460647e-09	Minima
146303787.0	4.394679067231517e-09	chr8	1.1586439290792545e-08	Minima
11739.0	9.799393999674905e-09	chr8	2.58358077863729e-08	Minima
47780571.0	2.621561712107445e-09	chr8	6.911668670161598e-09	Minima
98534955.0	5.227179886647027e-09	chr8	1.3781302682664592e-08	Maxima
71664987.0	5.303150325053448e-09	chr8	1.3981596460441043e-08	Maxima
134361579.0	8.932035191344764e-09	chr8	2.354904235428818e-08	Maxima
8968395.0	1.5706578207849038e-08	chr8	4.140992142708857e-08	Maxima
31694107.877551023	6.7877651052844124e-09	chr9	1.7895738712515803e-08	Minima
123864696.6122449	6.385727422952718e-09	chr9	1.6835778445182426e-08	Minima
100822049.42857143	5.2132222130695536e-09	chr9	1.3744503695736981e-08	Minima
141146682.0	7.351155570232906e-09	chr9	1.9381100742205336e-08	Minima
10468.0	6.846172259108523e-09	chr9	1.804972741830709e-08	Minima
57617085.95918368	8.865450826936146e-10	chr9	2.337349467853436e-09	Minima
40335100.571428575	7.158969890977918e-09	chr9	1.88744089744603e-08	Maxima
115223703.91836736	6.764730256105696e-09	chr9	1.7835008024905005e-08	Maxima
80659733.14285715	7.460143398259941e-09	chr9	1.9668443875469918e-08	Maxima
135386020.20408165	1.0410860674480201e-08	chr9	2.744792129855195e-08	Maxima
8651460.693877552	1.0498623177480722e-08	chr9	2.7679304500252752e-08	Maxima
