pos	val	Chromosome	valScaled	Type
190936728.0	5.858646070910396e-09	chr4	1.6093300541016185e-06	Minima
167596.0	4.8263382454453566e-09	chr4	1.3257621463466076e-06	Minima
50779814.69387755	3.192165739961981e-09	chr4	8.768661224479895e-07	Minima
85819043.02040817	4.544975520332803e-09	chr4	1.2484737278029695e-06	Maxima
183150232.81632653	8.627964920326122e-09	chr4	2.3700430242678284e-06	Maxima
7954091.183673469	7.661440921101174e-09	chr4	2.104545484198559e-06	Maxima
95951925.42857143	3.0890483089104145e-09	chr5	8.485404685538211e-07	Minima
157856.0	5.9747981463866574e-09	chr5	1.641236235777e-06	Minima
180692833.0	5.324205593689704e-09	chr5	1.4625229058783742e-06	Minima
48054890.71428572	2.673120562517585e-09	chr5	7.342879579049364e-07	Minima
73845601.71428572	5.682398406414502e-09	chr5	1.5609160246474746e-06	Maxima
7526630.571428572	8.696268847231055e-09	chr5	2.388805646390893e-06	Maxima
169639671.14285716	8.874995056151088e-09	chr5	2.4379005150669176e-06	Maxima
31554935.428571425	5.1174795444676716e-09	chr6	1.4057366723438725e-06	Minima
183917.0	6.255634763285043e-09	chr6	1.7183801359881562e-06	Minima
170981684.0	4.815332850669013e-09	chr6	1.3227390395815884e-06	Minima
62925953.85714285	2.2042452919436577e-09	chr6	6.05491124058581e-07	Minima
42011941.57142857	6.300321436684101e-09	chr6	1.7306552599073167e-06	Maxima
10640923.142857142	9.39115598952027e-09	chr6	2.5796863974653545e-06	Maxima
157039009.14285713	8.280081178569873e-09	chr6	2.2744817368704723e-06	Maxima
120162772.44897959	3.6216241044219746e-09	chr7	9.94835401449579e-07	Minima
159119486.0	6.631503755915798e-09	chr7	1.8216287806279198e-06	Minima
46239.0	4.749488075320246e-09	chr7	1.304651929592049e-06	Minima
61727702.12244898	2.3484974333136494e-09	chr7	6.451162018778267e-07	Minima
77959666.10204081	5.236831148569364e-09	chr7	1.438521742676043e-06	Maxima
152626700.40816328	1.015069416596738e-08	chr7	2.7883263459789073e-06	Maxima
13031810.18367347	8.95687043278214e-09	chr7	2.4603911217204723e-06	Maxima
110484494.02040817	4.37190650630763e-09	chr8	1.2009328519191384e-06	Minima
86620509.36734694	3.749763430479888e-09	chr8	1.0300343989724454e-06	Minima
113565.0	6.680891243899676e-09	chr8	1.83519518620133e-06	Minima
146280471.0	5.146583767589799e-09	chr8	1.4137314036187796e-06	Minima
47841534.30612245	2.769402826422889e-09	chr8	7.607360380764137e-07	Minima
101535499.7755102	5.897909793896602e-09	chr8	1.620115530587622e-06	Maxima
71705518.95918368	5.766393096900201e-09	chr8	1.5839887923394461e-06	Maxima
9062559.24489796	1.0469159211552043e-08	chr8	2.8758065185028976e-06	Maxima
134348478.6734694	1.0617528588285696e-08	chr8	2.916562572750887e-06	Maxima
100795073.0	6.28756249406749e-09	chr9	1.7271504655294101e-06	Minima
141027939.0	7.715081675080128e-09	chr9	2.1192802328859105e-06	Minima
212908.0	7.308763818046396e-09	chr9	2.007667493196903e-06	Minima
54814654.71428571	7.312073632436748e-11	chr9	2.0085766765999314e-08	Minima
86426192.28571428	8.305174291997598e-09	chr9	2.281374643713016e-06	Maxima
135280386.7142857	1.0913694279682518e-08	chr9	2.9979172650108047e-06	Maxima
8834236.42857143	1.1565693731076445e-08	chr9	3.1770170603706844e-06	Maxima
