pos	val	Chromosome	valScaled	Type
44225594.28571428	5.769141831360098e-09	chr14	1.5248949783011117e-08	Minima
76658426.65306123	9.14403540255779e-09	chr14	2.4169441616034388e-08	Maxima
55036538.408163264	9.285238602415662e-09	chr14	2.4542668790330696e-08	Maxima
22603706.040816326	1.7166451959820315e-08	chr14	4.537422922501792e-08	Maxima
96478490.87755102	1.690064857317418e-08	chr14	4.467165982845905e-08	Maxima
75575392.42857143	6.93769071733204e-09	chr15	1.8337648900151524e-08	Minima
20000446.0	1.3707865430539994e-08	chr15	3.62325208311439e-08	Minima
102520821.0	1.000525623291314e-08	chr15	2.6445813662009165e-08	Minima
46945874.57142857	4.930853627261506e-09	chr15	1.3033193072280994e-08	Minima
60418588.85714286	1.034429291025212e-08	chr15	2.734195270980273e-08	Maxima
25052713.85714286	1.99910102977608e-08	chr15	5.284007934856836e-08	Maxima
95784463.85714285	1.9974807299708983e-08	chr15	5.279725171304668e-08	Maxima
20316478.755102042	1.1165635821306752e-08	chr16	2.951291975679445e-08	Minima
68195005.44897959	5.835011146059466e-09	chr16	1.542305503149575e-08	Minima
60179.0	8.691546372847884e-09	chr16	2.2973426213205734e-08	Minima
90292787.0	1.0982427324397438e-08	chr16	2.902866451557213e-08	Minima
40572778.510204084	6.348320682520113e-10	chr16	1.677983071381309e-09	Minima
23999442.346938774	1.1187668189247889e-08	chr16	2.9571155536422703e-08	Maxima
55304632.87755102	1.09851746746398e-08	chr16	2.90359262898718e-08	Maxima
7426106.183673469	1.733790129667331e-08	chr16	4.58274027479482e-08	Maxima
82926859.81632653	2.273435948784063e-08	chr16	6.009127809868285e-08	Maxima
59650045.28571428	8.222109342486965e-09	chr17	2.1732613989913263e-08	Minima
43080602.428571425	6.246587620102569e-09	chr17	1.6510930692731214e-08	Minima
51.0	1.1693884245244839e-08	chr17	3.0909181787621934e-08	Minima
81190321.0	9.497055009229119e-09	chr17	2.5102540231375644e-08	Minima
24854215.285714284	4.741612920660423e-09	chr17	1.2532993542400287e-08	Minima
54679212.428571425	9.806107341251689e-09	chr17	2.5919424896217313e-08	Maxima
33138936.714285713	1.096273866595604e-08	chr17	2.8976623610244454e-08	Maxima
9941716.714285715	1.939652809309168e-08	chr17	5.1268748715541445e-08	Maxima
74562543.85714285	1.925958499155963e-08	chr17	5.090678179924191e-08	Maxima
50953643.06122449	9.378333580425764e-09	chr18	2.4788736695440926e-08	Minima
62097407.91836735	1.1780040555436773e-08	chr18	3.113690946116686e-08	Minima
33442012.57142857	6.673008537167872e-09	chr18	1.7638043067644236e-08	Minima
78017072.0	9.601880984966544e-09	chr18	2.5379615416334007e-08	Minima
10718.0	1.3744769402527878e-08	chr18	3.6330065116253676e-08	Minima
19114314.897959184	6.378091694191268e-09	chr18	1.6858521214971362e-08	Minima
46177743.8367347	9.96170359410443e-09	chr18	2.6330695673662698e-08	Maxima
57321508.69387755	1.2732409150862936e-08	chr18	3.365420255450491e-08	Maxima
23890214.12244898	8.263296413590517e-09	chr18	2.184147932852452e-08	Maxima
71649206.36734694	1.7128523382240923e-08	chr18	4.5273976710561564e-08	Maxima
6378583.632653061	2.477642505728641e-08	chr18	6.548884956292148e-08	Maxima
13321741.918367347	1.5519394667587904e-08	chr19	4.10207404959892e-08	Minima
39835817.75510204	9.450965698249554e-09	chr19	2.4980717331331724e-08	Minima
64704.0	1.7277682967491017e-08	chr19	4.566823413941684e-08	Minima
59118782.0	1.2515124007638687e-08	chr19	3.307987619289424e-08	Minima
25373594.57142857	4.02206804104401e-09	chr19	1.0631098242088924e-08	Minima
15732112.44897959	1.6021438645913205e-08	chr19	4.2347739144684374e-08	Maxima
33809891.428571425	1.2299059155253424e-08	chr19	3.25087752943192e-08	Maxima
3680259.795918367	2.71621768732954e-08	chr19	7.179484977933009e-08	Maxima
54298040.93877551	3.204234956472532e-08	chr19	8.469408340529432e-08	Maxima
76305761.3877551	3.33464912617487e-09	chr1	8.814118036168029e-09	Minima
45787859.63265306	3.4117019222715496e-09	chr1	9.01778337369395e-09	Minima
188204734.48979592	2.7416697002300857e-09	chr1	7.246759535907512e-09	Minima
249240538.0	3.408828433670717e-09	chr1	9.010188191488865e-09	Minima
11007.0	4.292804216691788e-09	chr1	1.1346705947286239e-08	Minima
132255247.93877551	1.2127328033579997e-09	chr1	3.2054856959993754e-09	Minima
106823663.14285713	3.505371857863405e-09	chr1	9.265371002109276e-09	Maxima
61046810.51020408	3.7171031239224724e-09	chr1	9.825017399789692e-09	Maxima
162773149.69387755	4.2372083666743965e-09	chr1	1.1199755438902022e-08	Maxima
239067904.08163264	5.676657432148427e-09	chr1	1.5004495754922464e-08	Maxima
15269957.87755102	6.7136468362121066e-09	chr1	1.774545789631494e-08	Maxima
61097.0	1.4451488069533424e-08	chr20	3.819805827345145e-08	Minima
62963101.0	1.27497181252057e-08	chr20	3.369995349775846e-08	Minima
29586527.44897959	3.6031397437792154e-09	chr20	9.523790300213076e-09	Minima
5195954.469387755	2.2984942087752592e-08	chr20	6.075361603285928e-08	Maxima
57828243.530612245	2.523172813908607e-08	chr20	6.669230304584208e-08	Maxima
9411244.0	1.9243509079700092e-08	chr21	5.086429007693243e-08	Minima
25210586.448979594	1.949977423798255e-08	chr21	5.154164810417706e-08	Minima
31530323.42857143	1.7234002664494384e-08	chr21	4.555277871010469e-08	Minima
48119633.0	1.3621373435147819e-08	chr21	3.600390587714878e-08	Minima
12571112.48979592	1.1196887969075888e-08	chr21	2.959552518510136e-08	Minima
10201211.122448979	2.0390275635646446e-08	chr21	5.3895414312673385e-08	Maxima
28370454.93877551	2.395529888358874e-08	chr21	6.331845539438708e-08	Maxima
18100882.346938774	2.8501241976392423e-08	chr21	7.533425600476087e-08	Maxima
42589863.14285715	4.2775230796305386e-08	chr21	1.1306314967399485e-07	Maxima
24669454.163265307	3.015049430574217e-08	chr22	7.9693546638432e-08	Minima
41188913.14285714	1.2611011192093877e-08	chr22	3.333332443586226e-08	Minima
51244236.0	1.8351777284947058e-08	chr22	4.850727169264049e-08	Minima
16050606.0	1.8465696777912548e-08	chr22	4.8808382789978044e-08	Minima
31133590.285714284	1.1989044727127456e-08	chr22	3.168934762471253e-08	Minima
26824166.204081632	3.240882506534533e-08	chr22	8.566274853245084e-08	Maxima
36879489.06122449	2.4272370239667158e-08	chr22	6.415653587980499e-08	Maxima
48371286.6122449	3.940264665334602e-08	chr22	1.0414876210331476e-07	Maxima
19641792.734693877	4.249368219961768e-08	chr22	1.1231896266354031e-07	Maxima
64526212.02040816	4.041797993913979e-09	chr2	1.0683248296521611e-08	Minima
29786810.163265303	4.993934872742274e-09	chr2	1.3199928918391967e-08	Minima
148893330.81632653	2.812591977545558e-09	chr2	7.4342207349720984e-09	Minima
193558276.0612245	2.8199031939322004e-09	chr2	7.45354568394919e-09	Minima
243185993.0	3.4529079956615692e-09	chr2	9.126698938997593e-09	Minima
10180.0	3.894064103324461e-09	chr2	1.0292759252448776e-08	Minima
99265613.87755102	2.431822178938106e-09	chr2	6.42777303311634e-09	Minima
69488983.71428572	4.1144248896967014e-09	chr2	1.0875215129555013e-08	Maxima
39712353.551020406	5.253831711268886e-09	chr2	1.388688617396031e-08	Maxima
129042244.04081632	3.5738355247360967e-09	chr2	9.446333621614912e-09	Maxima
173707189.28571427	3.7538775960514764e-09	chr2	9.922219391902914e-09	Maxima
233260449.61224487	5.1674942049478755e-09	chr2	1.3658679564248808e-08	Maxima
9935723.387755102	6.040179980464652e-09	chr2	1.596535566204655e-08	Maxima
129302438.6122449	4.091707246685868e-09	chr3	1.0815168036315342e-08	Minima
157574179.18367347	3.514354060270881e-09	chr3	9.28911268804043e-09	Minima
197962380.0	4.839943301003281e-09	chr3	1.2792899621297833e-08	Minima
60196.0	5.567680960815595e-09	chr3	1.471645001303223e-08	Minima
44487216.89795919	3.5387517751072363e-09	chr3	9.353600533760821e-09	Minima
92953057.87755102	1.667180626708354e-09	chr3	4.406678566592144e-09	Minima
121224798.4489796	4.191305937318457e-09	chr3	1.1078426502878635e-08	Maxima
145457718.9387755	4.325628190637132e-09	chr3	1.1433466014034921e-08	Maxima
189884739.8367347	7.121233504052813e-09	chr3	1.882278773354352e-08	Maxima
8137836.1632653065	8.04400559139187e-09	chr3	2.126185157220811e-08	Maxima
64681317.30612245	6.4349485501064444e-09	chr3	1.7008804804110655e-08	Maxima
74084640.20408162	3.646960595917175e-09	chr4	9.639617227897216e-09	Minima
93577846.83673468	3.628164861118442e-09	chr4	9.58993649123675e-09	Minima
191043880.0	5.205855384027145e-09	chr4	1.3760075527547386e-08	Minima
10455.0	5.510478460224525e-09	chr4	1.4565252818635947e-08	Minima
124766977.44897959	3.5907333290943136e-09	chr4	9.490997763637029e-09	Minima
81881922.85714285	3.723337496046606e-09	chr4	9.841496042580678e-09	Maxima
109172412.14285713	3.828505005959744e-09	chr4	1.0119473967954664e-08	Maxima
183246597.34693876	7.664988328423551e-09	chr4	2.0260036158608606e-08	Maxima
7807737.653061224	8.57177446667309e-09	chr4	2.265684606384158e-08	Maxima
25847950.285714284	5.207346850319188e-09	chr5	1.3764017759382767e-08	Minima
132890713.18367347	4.38864947331215e-09	chr5	1.1600043366934866e-08	Minima
92288285.87755102	3.361656963430962e-09	chr5	8.885504936699263e-09	Minima
10042.0	5.780242252698735e-09	chr5	1.5278290328366238e-08	Minima
180875400.0	5.342641332654882e-09	chr5	1.4121627058540714e-08	Minima
47994728.81632653	3.0181581834229044e-09	chr5	7.977571694636193e-09	Minima
29539080.040816326	5.255555941833802e-09	chr5	1.389144364646962e-08	Maxima
118126194.1632653	5.4843169597527975e-09	chr5	1.4496102948758758e-08	Maxima
77523766.85714285	4.8775031074170576e-09	chr5	1.2892177402743584e-08	Maxima
7392301.510204081	8.248818974907526e-09	chr5	2.1803212677796067e-08	Maxima
169802010.73469388	8.542370228629562e-09	chr5	2.2579125015817397e-08	Maxima
24491039.0	7.102346682744234e-09	chr6	1.8772866237745015e-08	Minima
118709702.85714285	3.748950019449175e-09	chr6	9.909194860636932e-09	Minima
63978.0	6.237399213888891e-09	chr6	1.648664397054029e-08	Minima
171053405.0	5.794538256620936e-09	chr6	1.531607741217866e-08	Minima
62876420.57142857	2.4675750710299685e-09	chr6	6.522274793004205e-09	Minima
34959779.428571425	7.574837776068763e-09	chr6	2.0021750935961413e-08	Maxima
104751382.28571428	4.454292036829213e-09	chr6	1.1773549268498708e-08	Maxima
7043138.285714285	8.792141661159388e-09	chr6	2.3239318878823906e-08	Maxima
160584664.57142857	8.670476727475023e-09	chr6	2.2917735094209468e-08	Maxima
87690658.53061225	4.11433721043104e-09	chr7	1.087498337641769e-08	Minima
120162434.65306123	3.3800841789622335e-09	chr7	8.934211606164319e-09	Minima
159128566.0	6.4085794557117066e-09	chr7	1.693910622362801e-08	Minima
16863.0	5.438320260950733e-09	chr7	1.4374524840485484e-08	Minima
61713237.632653065	3.292326642426743e-09	chr7	8.702251583889226e-09	Minima
77949125.69387755	5.065820508236505e-09	chr7	1.338993645812911e-08	Maxima
103926546.59183674	5.27067501555047e-09	chr7	1.3931406261813531e-08	Maxima
152634210.7755102	9.65865703420743e-09	chr7	2.55296854179148e-08	Maxima
9758395.836734693	9.40174873549167e-09	chr7	2.4850627446994393e-08	Maxima
113462715.0	3.886610235343743e-09	chr8	1.0273057247913316e-08	Minima
86592747.0	3.5424185778280153e-09	chr8	9.363292597535268e-09	Minima
146303787.0	4.4375751568829864e-09	chr8	1.172936334444273e-08	Minima
11739.0	9.832171622231865e-09	chr8	2.5988317796308018e-08	Minima
47780571.0	2.6416725730340916e-09	chr8	6.982447924990226e-09	Minima
101520507.0	5.24781269531338e-09	chr8	1.387097675888063e-08	Maxima
71664987.0	5.2622656785562225e-09	chr8	1.3909178769184274e-08	Maxima
134361579.0	8.717450582583404e-09	chr8	2.3041896014256265e-08	Maxima
8968395.0	1.5380933522418783e-08	chr8	4.065476109882739e-08	Maxima
34574438.77551021	6.7683356411778624e-09	chr9	1.7890010910436123e-08	Minima
123864696.6122449	6.333177271987772e-09	chr9	1.6739803771591643e-08	Minima
100822049.42857143	5.304048163224464e-09	chr9	1.4019617900191952e-08	Minima
141146682.0	7.2192351984581135e-09	chr9	1.9081825032386304e-08	Minima
10468.0	6.67296081603604e-09	chr9	1.76379169315283e-08	Minima
57617085.95918368	1.0294472778894035e-09	chr9	2.7210268535020816e-09	Minima
37454769.673469394	6.931737315446449e-09	chr9	1.8321912915659347e-08	Maxima
115223703.91836736	6.656169995560448e-09	chr9	1.759353556845346e-08	Maxima
80659733.14285715	7.471150084630494e-09	chr9	1.9747684455005136e-08	Maxima
135386020.20408165	1.0091414844726674e-08	chr9	2.6673547419181987e-08	Maxima
8651460.693877552	1.0469081486566882e-08	chr9	2.7671792881762695e-08	Maxima
